"Time_Iter","Inner_Iter",    "Cur_Time"    ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
         73,          49,              1.46,      -8.527917093,      -6.251291868,      -6.163644047,      -3.076857044,     0.06088926657,       2.066953725,       1.137099639,                 0,                 0,                 0,     -0.2859927756,       2.066953725,       1.137099639,                 0,      0.5501330895,       1.949609104,      -1.240423576,       -2.22799482,      -2.234043512,      -1.241623246,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         74,          49,              1.48,      -8.479104898,      -6.244070866,      -6.154106706,      -3.024000515,     0.06088926657,       2.177624374,       1.107119297,                 0,                 0,                 0,     -0.2776026057,       2.177624374,       1.107119297,                 0,      0.5084069183,       1.947138688,      -1.159436223,      -2.240387072,      -2.249709125,      -1.153098995,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         75,          49,               1.5,      -8.355619985,      -6.263363139,      -6.190584341,      -2.893969185,     0.06088926657,       2.256551366,      0.9063544663,                 0,                 0,                 0,     -0.2266379459,       2.256551366,      0.9063544663,                 0,      0.4016547019,       1.978710659,      -1.000787532,      -2.277847838,      -2.312034782,     -0.9862439234,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         76,          49,              1.52,      -8.248804755,      -6.232728339,      -6.235646148,      -2.784772645,     0.06088926657,       2.278807507,      0.5671712266,                 0,                 0,                 0,      -0.141283848,       2.278807507,      0.5671712266,                 0,      0.2488894849,       2.010283569,     -0.8638962203,      -2.262990125,      -2.383363306,     -0.8453426113,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         77,          49,              1.54,        -8.1808997,         -6.182825,      -6.248620614,      -2.716142634,     0.06088926657,       2.247201482,      0.1358633621,                 0,                 0,                 0,    -0.03315311172,       2.247201482,      0.1358633621,                 0,     0.06045891441,       2.060711317,     -0.7788928327,      -2.227054828,      -2.422537189,      -0.756011289,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         78,          49,              1.56,      -8.155100979,      -6.183485488,      -6.216264061,      -2.690832782,     0.06088926657,       2.183171798,     -0.3517798767,                 0,                 0,                 0,     0.08878744985,       2.183171798,     -0.3517798767,                 0,     -0.1611324757,       2.128677375,     -0.7499150756,      -2.240956429,      -2.415912531,     -0.7221910344,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         79,          49,              1.58,      -8.183643679,       -6.14651081,      -6.143261715,      -2.721898739,     0.06088926657,       2.121177651,     -0.8422169203,                 0,                 0,                 0,      0.2111477042,       2.121177651,     -0.8422169203,                 0,     -0.3970515717,       2.207605846,     -0.7835274613,      -2.217286979,      -2.368000934,     -0.7533987475,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         80,          49,               1.6,      -8.284451716,       -6.06002981,      -6.051900349,      -2.829591322,     0.06088926657,       2.118258442,      -1.253635927,                 0,                 0,                 0,      0.3134921104,       2.118258442,      -1.253635927,                 0,     -0.5918238785,       2.289006148,     -0.8920629551,      -2.143969405,      -2.301108499,     -0.8654093452,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         81,          49,              1.62,      -8.412556479,      -6.009085959,      -5.967345876,      -2.970003639,     0.06088926657,       2.208890826,       -1.47507404,                 0,                 0,                 0,      0.3681482716,       2.208890826,       -1.47507404,                 0,     -0.6677894727,       2.344257335,      -1.028259283,      -2.105351282,      -2.240402161,      -1.011573256,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         82,          49,              1.64,      -8.320671787,      -6.014556467,      -5.937565083,      -2.867109721,     0.06088926657,       2.359410659,      -1.415057914,                 0,                 0,                 0,      0.3523814698,       2.359410659,      -1.415057914,                 0,     -0.5997505811,       2.310214613,     -0.9452255079,      -2.121912636,      -2.233762017,     -0.9150433626,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         83,          49,              1.66,      -8.155676765,       -6.06029153,      -5.980782396,      -2.693844335,     0.06088926657,       2.483269201,      -1.088543426,                 0,                 0,                 0,      0.2700788242,       2.483269201,      -1.088543426,                 0,     -0.4383509552,       2.273819499,     -0.7904774281,      -2.177719735,      -2.299256137,     -0.7493161475,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         84,          49,              1.68,      -8.047245666,      -6.114988218,      -6.065180988,      -2.583311103,     0.06088926657,       2.536358536,     -0.5519708902,                 0,                 0,                 0,      0.1354256896,       2.536358536,     -0.5519708902,                 0,     -0.2176233692,       2.258033925,     -0.6934745743,       -2.24168524,      -2.405086749,      -0.647401432,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         85,          49,               1.7,      -8.006450908,       -6.10593761,      -6.133808174,      -2.543147071,     0.06088926657,       2.506928641,      0.1148973928,                 0,                 0,                 0,    -0.03155111355,       2.506928641,      0.1148973928,                 0,     0.04583193593,       2.239185118,     -0.6652984393,      -2.241622758,      -2.494313409,     -0.6182066164,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         86,          49,              1.72,      -8.033877445,      -6.041839571,      -6.070863023,      -2.572883282,     0.06088926657,       2.440628737,      0.7808147856,                 0,                 0,                 0,     -0.1979702131,       2.440628737,      0.7808147856,                 0,       0.319923622,       2.289016722,     -0.7071991008,      -2.186847705,       -2.45124992,     -0.6620035937,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         87,          49,              1.74,      -8.138353806,      -5.969212488,      -5.951765593,        -2.6833848,     0.06088926657,       2.383120792,       1.319616354,                 0,                 0,                 0,     -0.3322827251,       2.383120792,       1.319616354,                 0,      0.5537345644,       2.349699715,     -0.8275415857,      -2.123930328,      -2.351350817,     -0.7888891783,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         88,          49,              1.76,      -8.320538469,      -5.933145428,      -5.884489051,      -2.880565154,     0.06088926657,       2.336995848,       1.623818251,                 0,                 0,                 0,     -0.4076633735,       2.336995848,       1.623818251,                 0,      0.6948314659,       2.329093206,      -1.026488233,      -2.097445705,      -2.302630671,      -1.003581309,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         89,          49,              1.78,      -8.315939056,      -5.973540652,      -5.887172376,      -2.867081548,     0.06088926657,       2.328993292,        1.60794813,                 0,                 0,                 0,     -0.4028526069,       2.328993292,        1.60794813,                 0,      0.6904047924,       2.373333136,      -1.037694138,      -2.147091174,       -2.32318159,      -1.006475891,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         90,          49,               1.8,      -8.136623564,       -6.10326151,      -5.949232202,      -2.675233332,     0.06088926657,        2.34253761,       1.295694765,                 0,                 0,                 0,     -0.3239092843,        2.34253761,       1.295694765,                 0,       0.553115886,       2.336243735,     -0.8711997426,      -2.285718608,      -2.402400159,     -0.8275229311,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         91,          49,              1.82,       -8.02727175,      -6.168610309,      -6.036051453,      -2.564037529,     0.06088926657,       2.363053144,      0.7549879079,                 0,                 0,                 0,     -0.1879277728,       2.363053144,      0.7549879079,                 0,      0.3194967958,       2.337999623,     -0.7694177857,      -2.359587611,      -2.505722278,     -0.7228698845,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         92,          49,              1.84,       -7.98968893,      -6.058418695,      -6.072478759,      -2.527112183,     0.06088926657,       2.351987549,     0.08429911059,                 0,                 0,                 0,    -0.01964818299,       2.351987549,     0.08429911059,                 0,     0.03584164832,       2.359918672,     -0.7340485349,      -2.257768008,      -2.558048091,     -0.6861785389,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         93,          49,              1.86,      -8.016677263,      -5.991822289,      -6.027833249,      -2.555634279,     0.06088926657,        2.30109812,     -0.5667199409,                 0,                 0,                 0,      0.1434136701,        2.30109812,     -0.5667199409,                 0,     -0.2462823884,       2.404924308,      -0.761630337,      -2.199699957,      -2.528768252,     -0.7131747278,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         94,          49,              1.88,      -8.094168583,      -6.009035945,      -5.985915751,      -2.635577373,     0.06088926657,       2.225853064,      -1.115253239,                 0,                 0,                 0,      0.2805487443,       2.225853064,      -1.115253239,                 0,     -0.5010453102,       2.502737335,     -0.8438646753,      -2.225870012,      -2.501718902,     -0.7971339209,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         95,          49,               1.9,      -8.219085489,       -5.97129192,      -5.922327491,       -2.76649249,     0.06088926657,         2.2248281,      -1.536354951,                 0,                 0,                 0,      0.3855339124,         2.2248281,      -1.536354951,                 0,      -0.690549958,       2.586478207,      -0.981690736,      -2.197217894,      -2.452532769,     -0.9425063231,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         96,          49,              1.92,      -8.309635706,       -5.94682972,      -5.866049306,      -2.864804739,     0.06088926657,       2.319682629,      -1.738205507,                 0,                 0,                 0,      0.4354266373,       2.319682629,      -1.738205507,                 0,     -0.7493290183,       2.594373029,      -1.090145693,       -2.18161362,       -2.41016989,       -1.06140834,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         97,          49,              1.94,      -8.194255231,      -6.000480402,      -5.869404117,      -2.737464177,     0.06088926657,        2.45059072,       -1.60311071,                 0,                 0,                 0,      0.4009250852,        2.45059072,       -1.60311071,                 0,     -0.6541731739,       2.582587936,     -0.9908215237,      -2.243754935,      -2.426932505,     -0.9521515634,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         98,          49,              1.96,      -8.052905079,       -6.10031743,      -5.934463872,       -2.59019113,     0.06088926657,       2.556080562,      -1.157226917,                 0,                 0,                 0,      0.2887435675,       2.556080562,      -1.157226917,                 0,     -0.4527349153,       2.437113016,       -0.85850747,      -2.351695629,      -2.504892374,     -0.8142167782,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         99,          49,              1.98,      -7.974353525,      -6.123247228,       -6.03786185,      -2.510874468,     0.06088926657,        2.58222165,     -0.4822247692,                 0,                 0,                 0,      0.1194312131,        2.58222165,     -0.4822247692,                 0,     -0.1867480157,       2.405542742,     -0.7803855267,      -2.382400623,      -2.620696875,     -0.7338545328,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        100,          49,                 2,      -7.954745644,      -6.047246045,      -6.073309351,      -2.491829417,     0.06088926657,       2.534089699,      0.2839786848,                 0,                 0,                 0,    -0.07239844026,       2.534089699,      0.2839786848,                 0,       0.112063391,       2.479994486,     -0.7555810059,      -2.314054927,      -2.668114748,     -0.7069941497,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        101,          49,              2.02,      -7.991687651,      -5.977383914,       -5.98529614,      -2.530861085,     0.06088926657,       2.479883094,       1.034206761,                 0,                 0,                 0,     -0.2598664509,       2.479883094,       1.034206761,                 0,      0.4170385142,       2.467493035,     -0.7885154432,      -2.252126805,      -2.591659851,     -0.7400588935,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        102,          49,              2.04,      -8.096166207,      -5.914285642,      -5.896175209,      -2.641135287,     0.06088926657,        2.42669031,       1.631284486,                 0,                 0,                 0,     -0.4086835575,        2.42669031,       1.631284486,                 0,      0.6722260683,       2.393322212,     -0.8964576219,      -2.197012785,      -2.513726101,     -0.8539552467,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        103,          49,              2.06,      -8.243777208,      -5.871708625,      -5.835613205,      -2.800104445,     0.06088926657,       2.424841304,       1.973725884,                 0,                 0,                 0,     -0.4935573017,       2.424841304,       1.973725884,                 0,      0.8139608478,       2.129855646,      -1.055903884,       -2.16222789,        -2.4639707,      -1.026885318,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        104,          49,              2.08,      -8.241427262,       -5.90709141,       -5.82410667,      -2.791878125,     0.06088926657,       2.470264097,       2.016034201,                 0,                 0,                 0,     -0.5031811731,       2.470264097,       2.016034201,                 0,      0.8161209172,       2.121966951,      -1.068621588,      -2.205129242,      -2.462870317,      -1.036317933,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        105,          49,               2.1,      -8.082184595,      -6.019450719,      -5.861821326,      -2.621643828,     0.06088926657,       2.546518425,       1.711667752,                 0,                 0,                 0,     -0.4260680305,       2.546518425,       1.711667752,                 0,      0.6721599715,       2.121962561,     -0.9211888724,      -2.324665802,      -2.510575163,     -0.8792234514,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        106,          49,              2.12,      -7.973811994,      -6.057969485,      -5.949064176,      -2.511002366,     0.06088926657,       2.581878792,       1.111889627,                 0,                 0,                 0,     -0.2752009149,       2.581878792,       1.111889627,                 0,      0.4306513654,       2.106176462,      -0.817436297,      -2.369959295,      -2.607404275,     -0.7727056906,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        107,          49,              2.14,      -7.927396436,      -5.959855798,      -6.015083381,      -2.464570205,     0.06088926657,       2.528562674,      0.3453937192,                 0,                 0,                 0,    -0.08292006008,       2.528562674,      0.3453937192,                 0,      0.1365968591,       2.090394792,     -0.7687753486,      -2.278401735,      -2.682632332,     -0.7222707805,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        108,          49,              2.16,      -7.928552052,      -5.937819783,      -5.986610199,      -2.466019056,     0.06088926657,       2.418836429,     -0.4424330751,                 0,                 0,                 0,      0.1143363207,       2.418836429,     -0.4424330751,                 0,     -0.1829115313,        2.07460855,     -0.7656063224,      -2.262984996,      -2.663030322,     -0.7177109062,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        109,          49,              2.18,      -7.976756247,      -5.936895014,      -5.921811736,      -2.516161928,     0.06088926657,       2.302939799,      -1.171621177,                 0,                 0,                 0,       0.296534216,       2.302939799,      -1.171621177,                 0,     -0.5087502408,       2.106180892,     -0.8144132338,      -2.268736327,      -2.606812955,     -0.7685268005,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        110,          49,               2.2,      -8.090115925,       -5.87779676,      -5.854564215,      -2.635974954,     0.06088926657,       2.262338743,      -1.764469652,                 0,                 0,                 0,      0.4442462663,       2.262338743,      -1.764469652,                 0,     -0.7799316779,       2.091173629,     -0.9368024564,      -2.216206492,      -2.547866282,     -0.8994671926,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        111,          49,              2.22,      -8.223996447,      -5.824394839,      -5.784783689,       -2.78155362,     0.06088926657,       2.344067685,      -2.098558377,                 0,                 0,                 0,      0.5268974609,       2.344067685,      -2.098558377,                 0,     -0.8952635584,       2.124374733,      -1.084873847,      -2.169211113,      -2.486088653,      -1.062190915,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        112,          49,              2.24,      -8.143006628,      -5.858577682,       -5.76308458,      -2.689507823,     0.06088926657,       2.499072702,      -2.039419197,                 0,                 0,                 0,      0.5110157027,       2.499072702,      -2.039419197,                 0,     -0.8160703748,       1.877458541,      -1.016971602,      -2.209583489,      -2.472088267,     -0.9853468034,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        113,          49,              2.26,      -7.981995591,      -5.967484147,      -5.814007242,      -2.519991345,     0.06088926657,       2.636549944,      -1.564520145,                 0,                 0,                 0,      0.3911820759,       2.636549944,      -1.564520145,                 0,     -0.5933967412,       1.845950523,     -0.8632576994,      -2.324410216,      -2.530405686,     -0.8237737984,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        114,          49,              2.28,      -7.889705511,      -6.016970169,       -5.91443573,      -2.426253548,     0.06088926657,        2.70001782,     -0.7905019948,                 0,                 0,                 0,      0.1967497374,        2.70001782,     -0.7905019948,                 0,     -0.2927765843,       1.830365225,      -0.771279867,      -2.379514825,      -2.637936646,     -0.7296337987,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        115,          49,               2.3,      -7.863124717,      -5.947726618,      -5.983938082,      -2.400425833,     0.06088926657,       2.670840258,      0.1523040962,                 0,                 0,                 0,    -0.03952526756,       2.670840258,      0.1523040962,                 0,     0.05702478677,       1.720905358,     -0.7401902889,      -2.315771972,      -2.714278709,     -0.6981333829,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        116,          49,              2.32,      -7.897866542,      -5.898525897,      -5.923614195,      -2.436991125,     0.06088926657,        2.60154179,        1.08234375,                 0,                 0,                 0,       -0.27214516,        2.60154179,        1.08234375,                 0,      0.4160393481,        1.67092036,     -0.7712643437,      -2.272150373,      -2.660569564,      -0.730488571,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        117,          49,              2.34,      -8.003204324,      -5.835778613,      -5.814479482,      -2.548008402,     0.06088926657,       2.524585094,       1.841497718,                 0,                 0,                 0,     -0.4615651927,       2.524585094,       1.841497718,                 0,      0.7294258856,       1.814582127,      -0.879690183,      -2.214977563,      -2.557839175,     -0.8455706592,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        118,          49,              2.36,      -8.167912738,      -5.795854595,      -5.753539855,      -2.725523102,     0.06088926657,       2.506985872,       2.272761722,                 0,                 0,                 0,      -0.568601713,       2.506985872,       2.272761722,                 0,      0.9065714119,        2.01937316,      -1.054977258,      -2.180523462,      -2.503094878,      -1.036170043,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        119,          49,              2.38,      -8.160317091,      -5.828785789,      -5.747284843,      -2.710574482,     0.06088926657,       2.547150284,       2.292859644,                 0,                 0,                 0,     -0.5725905041,       2.547150284,       2.292859644,                 0,      0.9001666127,       2.074608661,      -1.061547872,      -2.218706794,      -2.502816177,      -1.037872219,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        120,          49,               2.4,      -8.001179215,      -5.968788487,      -5.805476439,      -2.540401635,     0.06088926657,       2.603989135,       1.914259153,                 0,                 0,                 0,     -0.4768170975,       2.603989135,       1.914259153,                 0,      0.7351256301,       2.058822419,     -0.9139742458,      -2.363692743,      -2.566741491,     -0.8807012349,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        121,          49,              2.42,      -7.901430708,      -6.037414109,      -5.898436484,      -2.438765032,     0.06088926657,       2.638581072,       1.215369981,                 0,                 0,                 0,     -0.3010558625,       2.638581072,       1.215369981,                 0,      0.4606149849,       1.964133236,     -0.8184428529,      -2.436976277,        -2.6651903,     -0.7831190972,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        122,          49,              2.44,      -7.872388565,      -5.919792576,      -5.965346584,      -2.410336736,     0.06088926657,       2.583944053,      0.3334142584,                 0,                 0,                 0,    -0.07981012646,       2.583944053,      0.3334142584,                 0,      0.1290330795,       1.853736919,     -0.7857531306,      -2.323760708,      -2.737366168,      -0.749526895,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        123,          49,              2.46,       -7.89239007,      -5.908693706,       -5.94392439,      -2.430710022,     0.06088926657,       2.455129996,     -0.5382993543,                 0,                 0,                 0,      0.1384771073,       2.455129996,     -0.5382993543,                 0,     -0.2192549295,       1.743701356,     -0.7985238466,      -2.317068462,      -2.721012301,     -0.7608698737,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        124,          49,              2.48,      -7.958515571,      -5.892573027,       -5.87053437,      -2.498870979,     0.06088926657,       2.338933052,      -1.328559838,                 0,                 0,                 0,      0.3359543095,       2.338933052,      -1.328559838,                 0,      -0.568019609,        1.66689866,      -0.861642476,      -2.305296791,      -2.652537506,     -0.8254368873,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        125,          49,               2.5,       -8.08601256,      -5.842701779,      -5.804692122,      -2.633876212,     0.06088926657,       2.306675776,      -1.932345341,                 0,                 0,                 0,        0.48634802,       2.306675776,      -1.932345341,                 0,     -0.8377186601,       1.571454943,     -0.9952958332,      -2.259664177,      -2.591463361,     -0.9679348071,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        126,          49,              2.52,      -8.192187551,      -5.814291292,      -5.756569011,      -2.748150172,     0.06088926657,       2.396526886,      -2.212908714,                 0,                 0,                 0,      0.5555359841,       2.396526886,      -2.212908714,                 0,     -0.9233815513,        1.60778097,      -1.114279077,      -2.235347257,      -2.547949948,      -1.097348118,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        127,          49,              2.54,      -8.082265343,      -5.873647889,      -5.755974422,      -2.626049232,     0.06088926657,       2.550514444,      -2.073964315,                 0,                 0,                 0,      0.5196345327,       2.550514444,      -2.073964315,                 0,     -0.8131552911,       1.635327081,      -1.017083293,      -2.298629245,      -2.551785231,     -0.9897291629,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        128,          49,              2.56,      -7.944166112,      -6.007637447,      -5.822418385,      -2.481978693,     0.06088926657,       2.681409737,      -1.525318902,                 0,                 0,                 0,      0.3813163674,       2.681409737,      -1.525318902,                 0,     -0.5688496169,       1.618827108,     -0.8856729069,      -2.436321699,      -2.622466307,     -0.8526564255,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        129,          49,              2.58,        -7.8722152,      -6.007659621,      -5.923419619,      -2.409131881,     0.06088926657,       2.735064697,     -0.6987073502,                 0,                 0,                 0,      0.1737216297,       2.735064697,     -0.6987073502,                 0,     -0.2554628236,       1.604721009,     -0.8120448019,       -2.43982777,      -2.727509363,     -0.7769809456,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        130,          49,               2.6,      -7.861193888,      -5.921216155,      -5.978785115,      -2.399050427,     0.06088926657,       2.698378462,        0.26558686,                 0,                 0,                 0,    -0.06790576991,       2.698378462,        0.26558686,                 0,     0.09842461453,       1.591995143,     -0.7932063168,      -2.356745419,      -2.786751081,     -0.7570954557,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        131,          49,              2.62,      -7.906157548,      -5.884799002,      -5.899435824,      -2.445689403,     0.06088926657,       2.614454922,       1.179734541,                 0,                 0,                 0,     -0.2965019369,       2.614454922,       1.179734541,                 0,      0.4512353726,       1.562153183,     -0.8302829348,      -2.323763218,      -2.711140712,     -0.7943135419,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        132,          49,              2.64,      -8.015786576,      -5.836363994,      -5.805693883,       -2.56111599,     0.06088926657,        2.52591863,       1.908116474,                 0,                 0,                 0,     -0.4781605236,        2.52591863,       1.908116474,                 0,      0.7554148622,        1.57380106,     -0.9388399471,      -2.278711738,       -2.62103023,     -0.9088224142,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        133,          49,              2.66,      -8.167783269,      -5.797393954,      -5.755068368,      -2.725051944,     0.06088926657,       2.509635537,        2.30676354,                 0,                 0,                 0,     -0.5769797342,       2.509635537,        2.30676354,                 0,       0.919162765,       1.688948308,      -1.098674138,      -2.243068124,       -2.57391954,       -1.08252271,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        134,          49,              2.68,      -8.146213959,      -5.832800705,      -5.751480985,      -2.695220955,     0.06088926657,       2.555837028,       2.318819976,                 0,                 0,                 0,     -0.5788988456,       2.555837028,       2.318819976,                 0,      0.9072644108,       1.759215804,      -1.089471162,      -2.281687823,       -2.57371336,      -1.067367273,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        135,          49,               2.7,      -7.995058383,      -5.980920437,      -5.807259355,      -2.534197791,     0.06088926657,       2.636003707,       1.934892178,                 0,                 0,                 0,     -0.4817311379,       2.636003707,       1.934892178,                 0,      0.7340248317,       1.743344717,     -0.9482627916,      -2.432844993,      -2.632710824,     -0.9175162127,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        136,          49,              2.72,      -7.903263291,      -6.022409406,       -5.90567639,      -2.440906135,     0.06088926657,       2.683353413,       1.226840496,                 0,                 0,                 0,     -0.3036449572,       2.683353413,       1.226840496,                 0,       0.457204217,       1.727759419,     -0.8585732845,      -2.477112191,      -2.734176471,     -0.8258183027,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
