"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         241,      -4.028993202,      -1.307292751,      -1.604769059,       1.697349837,      -5.575346652,       207023.5063,    0.009641384945,     0.05094232083,                 0,                 0,                 0,   -0.001236919597,    0.008750850427,     0.05110282743,                 0,       5.283714022,   3.306685845e-05
          0,           0,         242,      -4.039890854,      -1.318517819,      -1.615507358,       1.686570217,       -5.58482766,       207023.5063,    0.009640787486,     0.05094274069,                 0,                 0,                 0,   -0.001236890872,    0.008750245732,      0.0511032368,                 0,       5.284085015,   3.306685845e-05
          0,           0,         243,      -4.050788654,      -1.329742155,      -1.626243407,       1.675790761,      -5.594298639,       207023.5063,    0.009640206932,     0.05094315286,                 0,                 0,                 0,   -0.001236862618,    0.008749658072,     0.05110363878,                 0,        5.28444599,   3.306685845e-05
          0,           0,         244,      -4.061684823,      -1.340965114,      -1.636975335,       1.665013112,       -5.60375893,       207023.5063,    0.009639642834,      0.0509435575,                 0,                 0,                 0,    -0.00123683483,    0.008749086999,     0.05110403352,                 0,       5.284797205,   3.306685845e-05
          0,           0,         245,      -4.072577668,      -1.352186078,       -1.64770138,       1.654238827,      -5.613207974,       207023.5063,    0.009639094757,     0.05094395479,                 0,                 0,                 0,   -0.001236807499,    0.008748532072,     0.05110442118,                 0,       5.285138913,   3.306685845e-05
          0,           0,         246,      -4.083465583,      -1.363404463,      -1.658419898,       1.643469377,      -5.622645302,       207023.5063,    0.009638562278,     0.05094434487,                 0,                 0,                 0,   -0.001236780619,    0.008747992866,     0.05110480191,                 0,        5.28547136,   3.306685845e-05
          0,           0,         247,      -4.094347049,      -1.374619718,      -1.669129354,       1.632706144,      -5.632070524,       207023.5063,    0.009638044982,      0.0509447279,                 0,                 0,                 0,   -0.001236754184,    0.008747468964,     0.05110517585,                 0,       5.285794785,   3.306685845e-05
          0,           0,         248,      -4.105220639,       -1.38583133,      -1.679828329,       1.621950421,      -5.641483284,       207023.5063,    0.009637542466,     0.05094510404,                 0,                 0,                 0,   -0.001236728186,     0.00874695996,     0.05110554316,                 0,       5.286109422,   3.306685845e-05
          0,           0,         249,      -4.116085013,      -1.397038818,      -1.690515518,       1.611203411,      -5.650883209,       207023.5063,    0.009637054336,     0.05094547342,                 0,                 0,                 0,   -0.001236702619,    0.008746465457,     0.05110590397,                 0,       5.286415501,   3.306685845e-05
          0,           0,         250,      -4.126938923,       -1.40824174,      -1.701189724,       1.600466228,      -5.660269862,       207023.5063,    0.009636580207,      0.0509458362,                 0,                 0,                 0,   -0.001236677475,     0.00874598507,     0.05110625841,                 0,       5.286713243,   3.306685845e-05
          0,           0,         251,      -4.137781208,      -1.419439689,      -1.711849862,       1.589739898,       -5.66964271,       207023.5063,    0.009636119712,     0.05094619251,                 0,                 0,                 0,    -0.00123665275,    0.008745518426,     0.05110660663,                 0,       5.287002864,   3.306685845e-05
          0,           0,         252,      -4.148610793,       -1.43063229,      -1.722494953,       1.579025358,      -5.679001109,       207023.5063,    0.009635672487,     0.05094654249,                 0,                 0,                 0,   -0.001236628435,    0.008745065161,     0.05110694876,                 0,       5.287284574,   3.306685845e-05
          0,           0,         253,      -4.159426687,      -1.441819204,      -1.733124121,       1.568323466,      -5.688344313,       207023.5063,    0.009635238179,     0.05094688629,                 0,                 0,                 0,   -0.001236604524,    0.008744624919,     0.05110728492,                 0,       5.287558579,   3.306685845e-05
          0,           0,         254,      -4.170227982,      -1.453000126,      -1.743736588,       1.557634992,      -5.697671502,       207023.5063,    0.009634816445,     0.05094722403,                 0,                 0,                 0,   -0.001236581012,    0.008744197355,     0.05110761525,                 0,       5.287825079,   3.306685845e-05
          0,           0,         255,      -4.181013851,       -1.46417478,      -1.754331674,       1.546960631,      -5.706981822,       207023.5063,    0.009634406948,     0.05094755584,                 0,                 0,                 0,   -0.001236557891,     0.00874378213,     0.05110793986,                 0,        5.28808427,   3.306685845e-05
          0,           0,         256,      -4.191783538,      -1.475342922,      -1.764908788,       1.536300998,       -5.71627442,       207023.5063,    0.009634009361,     0.05094788184,                 0,                 0,                 0,   -0.001236535156,    0.008743378913,     0.05110825888,                 0,       5.288336344,   3.306685845e-05
          0,           0,         257,      -4.202536363,      -1.486504337,      -1.775467427,       1.525656639,      -5.725548467,       207023.5063,    0.009633623362,     0.05094820217,                 0,                 0,                 0,     -0.0012365128,    0.008742987383,     0.05110857242,                 0,       5.288581488,   3.306685845e-05
          0,           0,         258,      -4.213271714,      -1.497658837,      -1.786007167,       1.515028027,      -5.734803182,       207023.5063,    0.009633248637,     0.05094851694,                 0,                 0,                 0,   -0.001236490817,    0.008742607222,     0.05110888061,                 0,       5.288819884,   3.306685845e-05
          0,           0,         259,      -4.223989041,      -1.508806259,      -1.796527663,       1.504415573,      -5.744037827,       207023.5063,    0.009632884888,     0.05094882627,                 0,                 0,                 0,   -0.001236469201,    0.008742238129,     0.05110918354,                 0,       5.289051708,   3.306685845e-05
          0,           0,         260,      -4.234687856,      -1.519946466,      -1.807028636,       1.493819624,      -5.753251714,       207023.5063,    0.009632531818,     0.05094913028,                 0,                 0,                 0,   -0.001236447946,    0.008741879807,     0.05110948134,                 0,       5.289277133,   3.306685845e-05
          0,           0,         261,      -4.245367726,       -1.53107934,      -1.817509876,       1.483240471,       -5.76244419,       207023.5063,     0.00963218914,     0.05094942907,                 0,                 0,                 0,   -0.001236427045,    0.008741531967,     0.05110977411,                 0,       5.289496326,   3.306685845e-05
          0,           0,         262,      -4.256028267,      -1.542204785,      -1.827971231,       1.472678352,      -5.771614627,       207023.5063,    0.009631856576,     0.05094972276,                 0,                 0,                 0,   -0.001236406493,    0.008741194328,     0.05111006195,                 0,       5.289709451,   3.306685845e-05
          0,           0,         263,       -4.26666914,      -1.553322724,      -1.838412601,       1.462133457,      -5.780762417,       207023.5063,    0.009631533857,     0.05095001146,                 0,                 0,                 0,   -0.001236386283,    0.008740866619,     0.05111034497,                 0,       5.289916666,   3.306685845e-05
          0,           0,         264,       -4.27729005,      -1.564433093,      -1.848833935,       1.451605933,      -5.789886964,       207023.5063,    0.009631220715,     0.05095029528,                 0,                 0,                 0,    -0.00123636641,    0.008740548572,     0.05111062328,                 0,       5.290118126,   3.306685845e-05
          0,           0,         265,      -4.287890735,      -1.575535846,      -1.859235224,       1.441095887,      -5.798987674,       207023.5063,     0.00963091689,     0.05095057431,                 0,                 0,                 0,   -0.001236346868,    0.008740239924,     0.05111089697,                 0,       5.290313984,   3.306685845e-05
          0,           0,         266,      -4.298470962,      -1.586630945,      -1.869616493,        1.43060339,      -5.808063957,       207023.5063,     0.00963062213,     0.05095084865,                 0,                 0,                 0,   -0.001236327651,    0.008739940421,     0.05111116613,                 0,        5.29050439,   3.306685845e-05
          0,           0,         267,      -4.309030525,      -1.597718363,      -1.879977801,       1.420128486,      -5.817115221,       207023.5063,    0.009630336189,     0.05095111842,                 0,                 0,                 0,   -0.001236308753,    0.008739649815,     0.05111143086,                 0,       5.290689486,   3.306685845e-05
          0,           0,         268,      -4.319569239,      -1.608798081,      -1.890319229,       1.409671192,      -5.826140875,       207023.5063,    0.009630058825,      0.0509513837,                 0,                 0,                 0,   -0.001236290168,    0.008739367864,     0.05111169125,                 0,       5.290869414,   3.306685845e-05
          0,           0,         269,      -4.330086931,      -1.619870082,       -1.90064088,       1.399231505,      -5.835140327,       207023.5063,    0.009629789806,     0.05095164458,                 0,                 0,                 0,   -0.001236271891,    0.008739094333,      0.0511119474,                 0,       5.291044312,   3.306685845e-05
          0,           0,         270,      -4.340583442,      -1.630934356,      -1.910942871,       1.388809404,      -5.844112984,       207023.5063,    0.009629528906,     0.05095190117,                 0,                 0,                 0,   -0.001236253914,    0.008738828994,      0.0511121994,                 0,       5.291214312,   3.306685845e-05
          0,           0,         271,      -4.351058615,      -1.641990889,      -1.921225327,       1.378404858,      -5.853058256,       207023.5063,    0.009629275904,     0.05095215355,                 0,                 0,                 0,   -0.001236236231,    0.008738571626,     0.05111244733,                 0,       5.291379545,   3.306685845e-05
          0,           0,         272,      -4.361512284,       -1.65303965,      -1.931488378,       1.368017834,      -5.861975558,       207023.5063,    0.009629030584,     0.05095240182,                 0,                 0,                 0,   -0.001236218834,     0.00873832201,     0.05111269127,                 0,       5.291540137,   3.306685845e-05
          0,           0,         273,      -4.371944293,      -1.664080624,      -1.941732152,       1.357648288,      -5.870864322,       207023.5063,    0.009628792738,     0.05095264606,                 0,                 0,                 0,    -0.00123620172,    0.008738079939,     0.05111293133,                 0,       5.291696212,   3.306685845e-05
          0,           0,         274,      -4.382354475,      -1.675113786,      -1.951956775,       1.347296176,      -5.879723996,       207023.5063,    0.009628562166,     0.05095288636,                 0,                 0,                 0,   -0.001236184885,    0.008737845207,     0.05111316757,                 0,       5.291847888,   3.306685845e-05
          0,           0,         275,      -4.392742667,      -1.686139134,      -1.962162372,       1.336961446,      -5.888554048,       207023.5063,    0.009628338671,     0.05095312279,                 0,                 0,                 0,   -0.001236168325,     0.00873761762,     0.05111340006,                 0,       5.291995279,   3.306685845e-05
          0,           0,         276,      -4.403108693,      -1.697156659,      -1.972349061,       1.326644049,      -5.897353956,       207023.5063,    0.009628122061,     0.05095335542,                 0,                 0,                 0,   -0.001236152035,    0.008737396983,     0.05111362888,                 0,       5.292138498,   3.306685845e-05
          0,           0,         277,      -4.413452341,      -1.708166317,      -1.982516938,       1.316343952,      -5.906123212,       207023.5063,    0.009627912148,     0.05095358431,                 0,                 0,                 0,   -0.001236136012,    0.008737183108,     0.05111385407,                 0,       5.292277654,   3.306685845e-05
          0,           0,         278,      -4.423773378,      -1.719168044,      -1.992666084,       1.306061143,      -5.914861309,       207023.5063,    0.009627708751,     0.05095380955,                 0,                 0,                 0,   -0.001236120253,    0.008736975811,     0.05111407573,                 0,       5.292412854,   3.306685845e-05
          0,           0,         279,      -4.434071549,      -1.730161761,      -2.002796556,       1.295795621,      -5.923567739,       207023.5063,    0.009627511691,     0.05095403121,                 0,                 0,                 0,   -0.001236104753,    0.008736774912,     0.05111429392,                 0,       5.292544206,   3.306685845e-05
          0,           0,         280,      -4.444346575,      -1.741147383,      -2.012908397,       1.285547397,      -5.932241981,       207023.5063,    0.009627320794,     0.05095424938,                 0,                 0,                 0,   -0.001236089507,    0.008736580236,     0.05111450871,                 0,       5.292671811,   3.306685845e-05
          0,           0,         281,       -4.45459815,       -1.75212481,      -2.023001621,       1.275316501,      -5.940883498,       207023.5063,    0.009627135889,     0.05095446412,                 0,                 0,                 0,    -0.00123607451,    0.008736391612,      0.0511147202,                 0,       5.292795771,   3.306685845e-05
          0,           0,         282,      -4.464825937,      -1.763093926,      -2.033076224,       1.265102981,       -5.94949173,       207023.5063,    0.009626956813,     0.05095467552,                 0,                 0,                 0,   -0.001236059757,    0.008736208873,     0.05111492844,                 0,       5.292916185,   3.306685845e-05
          0,           0,         283,      -4.475029568,      -1.774054593,       -2.04313217,       1.254906906,      -5.958066101,       207023.5063,    0.009626783403,     0.05095488365,                 0,                 0,                 0,   -0.001236045242,    0.008736031858,     0.05111513351,                 0,       5.293033146,   3.306685845e-05
          0,           0,         284,       -4.48520864,      -1.785006651,        -2.0531694,       1.244728369,      -5.966606019,       207023.5063,    0.009626615505,     0.05095508857,                 0,                 0,                 0,   -0.001236030961,    0.008735860409,     0.05111533547,                 0,       5.293146749,   3.306685845e-05
          0,           0,         285,      -4.495362717,       -1.79594992,      -2.063187824,       1.234567486,      -5.975110881,       207023.5063,    0.009626452966,     0.05095529035,                 0,                 0,                 0,   -0.001236016908,    0.008735694373,     0.05111553438,                 0,       5.293257083,   3.306685845e-05
          0,           0,         286,      -4.505491328,      -1.806884196,      -2.073187326,       1.224424397,      -5.983580088,       207023.5063,    0.009626295637,     0.05095548905,                 0,                 0,                 0,    -0.00123600308,    0.008735533601,     0.05111573031,                 0,       5.293364236,   3.306685845e-05
          0,           0,         287,      -4.515593967,      -1.817809248,       -2.08316776,       1.214299267,      -5.992013043,       207023.5063,    0.009626143375,     0.05095568474,                 0,                 0,                 0,   -0.001235989472,    0.008735377946,     0.05111592331,                 0,       5.293468294,   3.306685845e-05
          0,           0,         288,      -4.525670091,      -1.828724826,      -2.093128952,       1.204192287,      -6.000409166,       207023.5063,    0.009625996037,     0.05095587748,                 0,                 0,                 0,   -0.001235976079,    0.008735227267,     0.05111611345,                 0,       5.293569339,   3.306685845e-05
          0,           0,         289,      -4.535719122,       -1.83963065,        -2.1030707,       1.194103672,       -6.00876789,       207023.5063,    0.009625853487,     0.05095606733,                 0,                 0,                 0,   -0.001235962898,    0.008735081426,     0.05111630078,                 0,       5.293667455,   3.306685845e-05
          0,           0,         290,      -4.545740448,      -1.850526417,      -2.112992771,       1.184033664,      -6.017088672,       207023.5063,    0.009625715591,     0.05095625434,                 0,                 0,                 0,   -0.001235949924,    0.008734940286,     0.05111648536,                 0,        5.29376272,   3.306685845e-05
          0,           0,         291,       -4.55573342,      -1.861411797,      -2.122894908,       1.173982528,      -6.025370988,       207023.5063,    0.009625582218,     0.05095643858,                 0,                 0,                 0,   -0.001235937154,    0.008734803718,     0.05111666724,                 0,       5.293855211,   3.306685845e-05
          0,           0,         292,      -4.565697354,      -1.872286435,      -2.132776824,       1.163950555,      -6.033614334,       207023.5063,    0.009625453243,     0.05095662009,                 0,                 0,                 0,   -0.001235924582,    0.008734671595,     0.05111684648,                 0,       5.293945003,   3.306685845e-05
          0,           0,         293,      -4.575631535,      -1.883149951,      -2.142638207,        1.15393806,      -6.041818227,       207023.5063,    0.009625328542,     0.05095679894,                 0,                 0,                 0,   -0.001235912206,    0.008734543792,     0.05111702312,                 0,       5.294032169,   3.306685845e-05
          0,           0,         294,      -4.585535214,      -1.894001937,      -2.152478718,       1.143945382,        -6.0499822,       207023.5063,    0.009625207995,     0.05095697517,                 0,                 0,                 0,   -0.001235900022,    0.008734420188,     0.05111719722,                 0,       5.294116781,   3.306685845e-05
          0,           0,         295,      -4.595407608,      -1.904841962,      -2.162297997,       1.133972882,      -6.058105805,       207023.5063,    0.009625091487,     0.05095714884,                 0,                 0,                 0,   -0.001235888024,    0.008734300666,     0.05111736883,                 0,       5.294198908,   3.306685845e-05
          0,           0,         296,      -4.605247906,      -1.915669568,      -2.172095656,       1.124020944,       -6.06618861,       207023.5063,    0.009624978902,        0.05095732,                 0,                 0,                 0,   -0.001235876211,    0.008734185111,       0.051117538,                 0,       5.294278618,   3.306685845e-05
          0,           0,         297,      -4.615055268,      -1.926484274,      -2.181871288,       1.114089972,      -6.074230198,       207023.5063,     0.00962487013,      0.0509574887,                 0,                 0,                 0,   -0.001235864578,    0.008734073411,     0.05111770477,                 0,       5.294355977,   3.306685845e-05
          0,           0,         298,      -4.624828825,       -1.93728557,      -2.191624464,       1.104180389,      -6.082230167,       207023.5063,    0.009624765062,     0.05095765499,                 0,                 0,                 0,    -0.00123585312,    0.008733965458,      0.0511178692,                 0,       5.294431049,   3.306685845e-05
          0,           0,         299,      -4.634567682,      -1.948072928,      -2.201354736,       1.094292641,       -6.09018813,       207023.5063,    0.009624663595,     0.05095781891,                 0,                 0,                 0,   -0.001235841836,    0.008733861145,     0.05111803133,                 0,       5.294503897,   3.306685845e-05
          0,           0,         300,       -4.64427092,      -1.958845789,      -2.211061637,       1.084427187,      -6.098103712,       207023.5063,    0.009624565625,     0.05095798051,                 0,                 0,                 0,    -0.00123583072,     0.00873376037,      0.0511181912,                 0,       5.294574581,   3.306685845e-05
          0,           0,         301,      -4.653937596,      -1.969603576,      -2.220744682,       1.074584506,      -6.105976553,       207023.5063,    0.009624471054,     0.05095813985,                 0,                 0,                 0,    -0.00123581977,    0.008733663033,     0.05111834886,                 0,       5.294643161,   3.306685845e-05
          0,           0,         302,      -4.663566746,      -1.980345684,      -2.230403373,        1.06476509,      -6.113806305,       207023.5063,    0.009624379786,     0.05095829696,                 0,                 0,                 0,   -0.001235808982,    0.008733569036,     0.05111850435,                 0,       5.294709695,   3.306685845e-05
          0,           0,         303,      -4.673157389,      -1.991071489,      -2.240037195,        1.05496945,      -6.121592634,       207023.5063,    0.009624291724,     0.05095845189,                 0,                 0,                 0,   -0.001235798352,    0.008733478284,     0.05111865772,                 0,       5.294774239,   3.306685845e-05
          0,           0,         304,      -4.682708522,      -2.001780341,      -2.249645621,       1.045198105,      -6.129335216,       207023.5063,    0.009624206779,     0.05095860468,                 0,                 0,                 0,   -0.001235787878,    0.008733390685,       0.051118809,                 0,       5.294836847,   3.306685845e-05
          0,           0,         305,      -4.692219129,       -2.01247157,      -2.259228113,        1.03545159,      -6.137033738,       207023.5063,    0.009624124859,     0.05095875537,                 0,                 0,                 0,   -0.001235777556,    0.008733306148,     0.05111895824,                 0,       5.294897574,   3.306685845e-05
          0,           0,         306,       -4.70168818,      -2.023144481,      -2.268784121,       1.025730451,        -6.1446879,       207023.5063,    0.009624045878,       0.050958904,                 0,                 0,                 0,   -0.001235767383,    0.008733224585,     0.05111910548,                 0,       5.294956472,   3.306685845e-05
          0,           0,         307,      -4.711114631,       -2.03379836,      -2.278313087,       1.016035242,      -6.152297414,       207023.5063,    0.009623969752,     0.05095905062,                 0,                 0,                 0,   -0.001235757357,    0.008733145912,     0.05111925074,                 0,        5.29501359,   3.306685845e-05
          0,           0,         308,       -4.72049743,      -2.044432472,      -2.287814443,        1.00636653,      -6.159862004,       207023.5063,    0.009623896398,     0.05095919526,                 0,                 0,                 0,   -0.001235747473,    0.008733070044,     0.05111939408,                 0,       5.295068978,   3.306685845e-05
          0,           0,         309,      -4.729835517,      -2.055046058,      -2.297287616,      0.9967248865,      -6.167381404,       207023.5063,    0.009623825736,     0.05095933796,                 0,                 0,                 0,    -0.00123573773,    0.008732996903,     0.05111953552,                 0,       5.295122684,   3.306685845e-05
          0,           0,         310,      -4.739127821,      -2.065638339,      -2.306732026,      0.9871108933,      -6.174855365,       207023.5063,    0.009623757688,     0.05095947876,                 0,                 0,                 0,   -0.001235728123,    0.008732926408,     0.05111967511,                 0,       5.295174755,   3.306685845e-05
          0,           0,         311,      -4.748373273,      -2.076208518,      -2.316147087,      0.9775251377,      -6.182283649,       207023.5063,    0.009623692178,     0.05095961769,                 0,                 0,                 0,   -0.001235718651,    0.008732858484,     0.05111981288,                 0,       5.295225236,   3.306685845e-05
          0,           0,         312,      -4.757570796,      -2.086755775,       -2.32553221,      0.9679682126,      -6.189666031,       207023.5063,    0.009623629133,     0.05095975479,                 0,                 0,                 0,    -0.00123570931,    0.008732793055,     0.05111994886,                 0,       5.295274172,   3.306685845e-05
          0,           0,         313,      -4.766719315,      -2.097279271,      -2.334886803,       0.958440716,        -6.1970023,       207023.5063,     0.00962356848,      0.0509598901,                 0,                 0,                 0,   -0.001235700097,     0.00873273005,     0.05112008309,                 0,       5.295321606,   3.306685845e-05
          0,           0,         314,      -4.775817757,      -2.107778145,      -2.344210273,      0.9489432501,      -6.204292259,       207023.5063,    0.009623510148,     0.05096002364,                 0,                 0,                 0,    -0.00123569101,    0.008732669396,     0.05112021559,                 0,        5.29536758,   3.306685845e-05
          0,           0,         315,       -4.78486505,      -2.118251521,      -2.353502023,        0.93947642,      -6.211535721,       207023.5063,    0.009623454071,     0.05096015546,                 0,                 0,                 0,   -0.001235682046,    0.008732611027,     0.05112034641,                 0,       5.295412134,   3.306685845e-05
          0,           0,         316,      -4.793860128,        -2.1286985,      -2.362761457,       0.930040834,      -6.218732515,       207023.5063,    0.009623400181,     0.05096028558,                 0,                 0,                 0,   -0.001235673203,    0.008732554874,     0.05112047557,                 0,       5.295455309,   3.306685845e-05
          0,           0,         317,      -4.802801934,      -2.139118167,      -2.371987979,      0.9206371019,       -6.22588248,       207023.5063,    0.009623348414,     0.05096041404,                 0,                 0,                 0,   -0.001235664477,    0.008732500873,     0.05112060311,                 0,       5.295497144,   3.306685845e-05
          0,           0,         318,      -4.811689417,      -2.149509587,      -2.381180994,      0.9112658349,      -6.232985467,       207023.5063,    0.009623298708,     0.05096054087,                 0,                 0,                 0,   -0.001235655866,    0.008732448961,     0.05112072905,                 0,       5.295537675,   3.306685845e-05
          0,           0,         319,      -4.820521539,      -2.159871806,      -2.390339909,      0.9019276448,       -6.24004134,       207023.5063,    0.009623251001,      0.0509606661,                 0,                 0,                 0,   -0.001235647368,    0.008732399076,     0.05112085343,                 0,       5.295576941,   3.306685845e-05
          0,           0,         320,      -4.829297276,      -2.170203856,      -2.399464133,      0.8926231432,      -6.247049975,       207023.5063,    0.009623205234,     0.05096078975,                 0,                 0,                 0,   -0.001235638981,    0.008732351158,     0.05112097627,                 0,       5.295614976,   3.306685845e-05
          0,           0,         321,      -4.838015616,      -2.180504747,      -2.408553078,      0.8833529411,      -6.254011262,       207023.5063,    0.009623161349,     0.05096091186,                 0,                 0,                 0,   -0.001235630701,    0.008732305149,     0.05112109759,                 0,       5.295651815,   3.306685845e-05
          0,           0,         322,      -4.846675566,      -2.190773476,       -2.41760616,      0.8741176484,      -6.260925105,       207023.5063,    0.009623119289,     0.05096103246,                 0,                 0,                 0,   -0.001235622527,     0.00873226099,     0.05112121744,                 0,       5.295687493,   3.306685845e-05
          0,           0,         323,      -4.855276152,      -2.201009023,      -2.426622799,      0.8649178731,      -6.267791423,       207023.5063,       0.009623079,     0.05096115158,                 0,                 0,                 0,   -0.001235614457,    0.008732218629,     0.05112133583,                 0,       5.295722042,   3.306685845e-05
          0,           0,         324,       -4.86381642,      -2.211210351,      -2.435602419,      0.8557542205,      -6.274610152,       207023.5063,    0.009623040429,     0.05096126923,                 0,                 0,                 0,   -0.001235606487,     0.00873217801,     0.05112145279,                 0,       5.295755495,   3.306685845e-05
          0,           0,         325,      -4.872295439,      -2.221376408,      -2.444544451,      0.8466272931,      -6.281381245,       207023.5063,    0.009623003523,     0.05096138545,                 0,                 0,                 0,   -0.001235598617,    0.008732139082,     0.05112156835,                 0,       5.295787882,   3.306685845e-05
          0,           0,         326,      -4.880712302,       -2.23150613,       -2.45344833,      0.8375376898,      -6.288104673,       207023.5063,    0.009622968234,     0.05096150027,                 0,                 0,                 0,   -0.001235590843,    0.008732101794,     0.05112168254,                 0,       5.295819235,   3.306685845e-05
          0,           0,         327,      -4.889066128,      -2.241598437,        -2.4623135,      0.8284860055,      -6.294780426,       207023.5063,     0.00962293451,      0.0509616137,                 0,                 0,                 0,   -0.001235583164,    0.008732066096,     0.05112179536,                 0,       5.295849582,   3.306685845e-05
          0,           0,         328,      -4.897356067,      -2.251652236,      -2.471139409,      0.8194728305,      -6.301408507,       207023.5063,    0.009622902306,     0.05096172578,                 0,                 0,                 0,   -0.001235575577,     0.00873203194,     0.05112190686,                 0,       5.295878952,   3.306685845e-05
          0,           0,         329,      -4.905581294,      -2.261666424,      -2.479925514,      0.8104987497,      -6.307988939,       207023.5063,    0.009622871574,     0.05096183653,                 0,                 0,                 0,   -0.001235568081,     0.00873199928,     0.05112201706,                 0,       5.295907374,   3.306685845e-05
          0,           0,         330,      -4.913741021,      -2.271639885,       -2.48867128,      0.8015643422,       -6.31452176,       207023.5063,    0.009622842269,     0.05096194597,                 0,                 0,                 0,   -0.001235560674,     0.00873196807,     0.05112212597,                 0,       5.295934874,   3.306685845e-05
          0,           0,         331,      -4.921834489,      -2.281571491,      -2.497376179,      0.7926701816,       -6.32100702,       207023.5063,    0.009622814348,     0.05096205412,                 0,                 0,                 0,   -0.001235553354,    0.008731938266,     0.05112223362,                 0,        5.29596148,   3.306685845e-05
          0,           0,         332,      -4.929860976,       -2.29146011,      -2.506039694,       0.783816834,      -6.327444784,       207023.5063,    0.009622787768,     0.05096216101,                 0,                 0,                 0,   -0.001235546118,    0.008731909824,     0.05112234003,                 0,       5.295987217,   3.306685845e-05
          0,           0,         333,      -4.937819796,      -2.301304597,      -2.514661316,      0.7750048581,      -6.333835128,       207023.5063,    0.009622762486,     0.05096226667,                 0,                 0,                 0,   -0.001235538965,    0.008731882702,     0.05112244523,                 0,       5.296012111,   3.306685845e-05
          0,           0,         334,      -4.945710302,      -2.311103803,      -2.523240545,      0.7662348055,       -6.34017814,       207023.5063,    0.009622738464,      0.0509623711,                 0,                 0,                 0,   -0.001235531893,    0.008731856861,     0.05112254923,                 0,       5.296036185,   3.306685845e-05
          0,           0,         335,      -4.953531883,       -2.32085657,      -2.531776891,      0.7575072197,      -6.346473919,       207023.5063,    0.009622715662,     0.05096247434,                 0,                 0,                 0,   -0.001235524901,     0.00873183226,     0.05112265205,                 0,       5.296059463,   3.306685845e-05
          0,           0,         336,      -4.961283972,      -2.330561739,      -2.540269877,      0.7488226342,      -6.352722575,       207023.5063,    0.009622694041,      0.0509625764,                 0,                 0,                 0,   -0.001235517986,    0.008731808862,     0.05112275372,                 0,       5.296081969,   3.306685845e-05
          0,           0,         337,      -4.968966043,      -2.340218147,      -2.548719034,      0.7401815741,       -6.35892423,       207023.5063,    0.009622673564,     0.05096267731,                 0,                 0,                 0,   -0.001235511147,    0.008731786627,     0.05112285426,                 0,       5.296103725,   3.306685845e-05
          0,           0,         338,       -4.97657761,      -2.349824627,      -2.557123905,      0.7315845552,      -6.365079014,       207023.5063,    0.009622654196,     0.05096277709,                 0,                 0,                 0,   -0.001235504382,     0.00873176552,     0.05112295368,                 0,       5.296124754,   3.306685845e-05
          0,           0,         339,      -4.984118235,      -2.359380015,      -2.565484046,      0.7230320818,      -6.371187071,       207023.5063,    0.009622635901,     0.05096287574,                 0,                 0,                 0,   -0.001235497689,    0.008731745506,       0.051123052,                 0,       5.296145076,   3.306685845e-05
          0,           0,         340,      -4.991587524,      -2.368883148,      -2.573799023,      0.7145246486,      -6.377248556,       207023.5063,    0.009622618644,      0.0509629733,                 0,                 0,                 0,   -0.001235491068,     0.00873172655,     0.05112314925,                 0,       5.296164712,   3.306685845e-05
          0,           0,         341,      -4.998985125,      -2.378332863,      -2.582068417,      0.7060627387,       -6.38326364,       207023.5063,    0.009622602394,     0.05096306979,                 0,                 0,                 0,   -0.001235484516,    0.008731708618,     0.05112324543,                 0,       5.296183683,   3.306685845e-05
          0,           0,         342,      -5.006310737,      -2.387728006,      -2.590291818,      0.6976468234,      -6.389232512,       207023.5063,    0.009622587118,     0.05096316521,                 0,                 0,                 0,   -0.001235478031,    0.008731691679,     0.05112334058,                 0,       5.296202008,   3.306685845e-05
          0,           0,         343,      -5.013564104,      -2.397067426,      -2.598468833,      0.6892773623,      -6.395155373,       207023.5063,    0.009622572784,     0.05096325959,                 0,                 0,                 0,   -0.001235471613,      0.0087316757,     0.05112343469,                 0,       5.296219705,   3.306685845e-05
          0,           0,         344,      -5.020745017,      -2.406349981,      -2.606599079,      0.6809548026,      -6.401032437,       207023.5063,    0.009622559362,     0.05096335295,                 0,                 0,                 0,    -0.00123546526,     0.00873166065,      0.0511235278,                 0,       5.296236795,   3.306685845e-05
          0,           0,         345,      -5.027853316,      -2.415574541,       -2.61468219,      0.6726795781,      -6.406863933,       207023.5063,    0.009622546821,      0.0509634453,                 0,                 0,                 0,    -0.00123545897,      0.0087316465,     0.05112361992,                 0,       5.296253294,   3.306685845e-05
          0,           0,         346,      -5.034888887,      -2.424739986,       -2.62271781,      0.6644521096,        -6.4126501,       207023.5063,    0.009622535134,     0.05096353666,                 0,                 0,                 0,   -0.001235452743,     0.00873163322,     0.05112371106,                 0,       5.296269221,   3.306685845e-05
