"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -2.095750309,      0.6653147935,     -0.7326252151,       3.564013013,          204929.9,     0.00553089807,  -0.0001890795481,                 0,                 0,                 0,    0.000113903258,     0.00553089807,  -0.0001890795481,                 0,    -0.03418604822
          0,           0,           1,      -2.230274644,      0.6658456335,      0.2442209224,       3.423970904,          204929.9,    0.007008915389,   0.0002365230376,                 0,                 0,                 0,  -4.569700837e-05,    0.007008915389,   0.0002365230376,                 0,     0.03374602552
          0,           0,           2,      -2.314596212,      0.4869116002,      0.2363269537,       3.358413845,          204929.9,    0.005866713407,   0.0005174284998,                 0,                 0,                 0,  -0.0001370964479,    0.005866713407,   0.0005174284998,                 0,     0.08819733707
          0,           0,           3,      -2.235616728,      0.5356062563,      0.1569872574,       3.440156606,          204929.9,    0.005033228454,   0.0004091684912,                 0,                 0,                 0,  -0.0001385659689,    0.005033228454,   0.0004091684912,                 0,     0.08129344712
          0,           0,           4,      -2.275794263,      0.4987550964,     0.09761099706,       3.397856266,          204929.9,    0.004168310236,   0.0001698252061,                 0,                 0,                 0,   -6.01785165e-05,    0.004168310236,   0.0001698252061,                 0,     0.04074197852
          0,           0,           5,      -2.340260618,      0.4322394414,     0.09167582376,       3.327353508,          204929.9,    0.003686182159,  -5.359237563e-05,                 0,                 0,                 0,   8.055655774e-05,    0.003686182159,  -5.359237563e-05,                 0,    -0.01453872145
          0,           0,           6,      -2.362668742,      0.3855727188,      0.1059849555,       3.293956257,          204929.9,    0.003735363501,   -7.12336993e-05,                 0,                 0,                 0,   0.0002450625466,    0.003735363501,   -7.12336993e-05,                 0,    -0.01907008495
          0,           0,           7,      -2.311376325,      0.4110726609,      0.1411198519,       3.355428445,          204929.9,    0.004016552337,  -0.0001174830286,                 0,                 0,                 0,   0.0003273354552,    0.004016552337,  -0.0001174830286,                 0,    -0.02924971935
          0,           0,           8,      -2.252111295,      0.4500838533,      0.1991759662,       3.430834785,          204929.9,    0.004251851562,  -0.0003036191122,                 0,                 0,                 0,   0.0003014035943,    0.004251851562,  -0.0003036191122,                 0,    -0.07140868108
          0,           0,           9,      -2.199202897,      0.4775223224,      0.2483693774,       3.485358723,          204929.9,    0.004396903072,  -0.0005425520629,                 0,                 0,                 0,   0.0002152692007,    0.004396903072,  -0.0005425520629,                 0,     -0.1233941376
          0,           0,          10,      -2.152565014,      0.5103750608,       0.285991343,       3.531928698,          204929.9,     0.00447722284,  -0.0007183672159,                 0,                 0,                 0,   0.0001217880494,     0.00447722284,  -0.0007183672159,                 0,     -0.1604492878
          0,           0,          11,      -2.119744988,      0.5438557125,      0.3187429577,       3.571159164,          204929.9,    0.004522076415,  -0.0007908919165,                 0,                 0,                 0,   5.078699646e-05,    0.004522076415,  -0.0007908919165,                 0,     -0.1748957434
          0,           0,          12,       -2.09911036,      0.5649780995,      0.3453087704,       3.598890719,          204929.9,    0.004549967113,  -0.0007848983904,                 0,                 0,                 0,   6.857270381e-06,    0.004549967113,  -0.0007848983904,                 0,     -0.1725063876
          0,           0,          13,      -2.084936612,      0.5697215445,      0.3621373635,       3.614897788,          204929.9,    0.004570377576,  -0.0007407491746,                 0,                 0,                 0,  -1.959404118e-05,    0.004570377576,  -0.0007407491746,                 0,     -0.1620761441
          0,           0,          14,      -2.073890729,      0.5638732348,      0.3706569295,       3.623314797,          204929.9,    0.004587042076,  -0.0006790202199,                 0,                 0,                 0,  -3.653418555e-05,    0.004587042076,  -0.0006790202199,                 0,     -0.1480300831
          0,           0,          15,      -2.065535986,      0.5576649694,      0.3755545919,       3.629351999,          204929.9,    0.004600967668,  -0.0006150440291,                 0,                 0,                 0,  -5.165880555e-05,    0.004600967668,  -0.0006150440291,                 0,      -0.133677103
          0,           0,          16,      -2.060200813,      0.5575372109,      0.3800596758,       3.635673434,          204929.9,     0.00461197275,  -0.0005518714878,                 0,                 0,                 0,  -6.654676611e-05,     0.00461197275,  -0.0005518714878,                 0,     -0.1196606133
          0,           0,          17,      -2.058056354,      0.5609127649,      0.3838232916,       3.641123496,          204929.9,    0.004619800825,  -0.0004894919838,                 0,                 0,                 0,  -7.968070941e-05,    0.004619800825,  -0.0004894919838,                 0,     -0.1059552137
          0,           0,          18,      -2.058900204,      0.5609973233,      0.3848216324,       3.643165469,          204929.9,    0.004624538352,  -0.0004288911651,                 0,                 0,                 0,  -8.891919943e-05,    0.004624538352,  -0.0004288911651,                 0,    -0.09274248204
          0,           0,          19,      -2.062277231,       0.554084283,      0.3818032047,       3.640633687,          204929.9,      0.0046266121,  -0.0003720919989,                 0,                 0,                 0,  -9.309500654e-05,      0.0046266121,  -0.0003720919989,                 0,    -0.08042429123
          0,           0,          20,      -2.067696824,      0.5415287427,      0.3751439448,       3.634372537,          204929.9,    0.004626610262,  -0.0003206973631,                 0,                 0,                 0,  -9.248839465e-05,    0.004626610262,  -0.0003206973631,                 0,    -0.06931583707
          0,           0,          21,      -2.074863702,      0.5273598531,      0.3662142941,       3.626119857,          204929.9,    0.004625117584,  -0.0002755295911,                 0,                 0,                 0,  -8.828261706e-05,    0.004625117584,  -0.0002755295911,                 0,    -0.05957245109
          0,           0,          22,      -2.083772687,      0.5146934585,      0.3561814608,       3.617060613,          204929.9,    0.004622631121,  -0.0002366349604,                 0,                 0,                 0,  -8.197235645e-05,    0.004622631121,  -0.0002366349604,                 0,    -0.05119053503
