"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1895,3.0803e+05,2.2673,657.58,0,0,50510,-2.865,147.92,552.81,0,0,1,7.462,4.462,0,0
1.1893,3.0798e+05,2.2675,657.48,0,0,50496,-2.8658,147.91,552.83,0,0,1,7.475,4.475,0,0
1.189,3.0791e+05,2.2677,657.35,0,0,50480,-2.8667,147.9,552.85,0,0,1,7.488,4.488,0,0
1.1887,3.0784e+05,2.2679,657.23,0,0,50464,-2.8676,147.88,552.88,0,0,1,7.501,4.501,0,0
1.1885,3.0777e+05,2.2681,657.1,0,0,50446,-2.8686,147.87,552.91,0,0,1,7.514,4.514,0,0
1.1881,3.077e+05,2.2683,656.96,0,0,50428,-2.8697,147.85,552.93,0,0,1,7.527,4.527,0,0
1.1878,3.0762e+05,2.2686,656.82,0,0,50409,-2.8707,147.84,552.96,0,0,1,7.54,4.54,0,0
1.1875,3.0753e+05,2.2688,656.66,0,0,50388,-2.8719,147.82,552.99,0,0,1,7.553,4.553,0,0
1.1871,3.0745e+05,2.2691,656.5,0,0,50367,-2.8731,147.8,553.03,0,0,1,7.566,4.566,0,0
1.1867,3.0736e+05,2.2694,656.33,0,0,50344,-2.8744,147.78,553.06,0,0,1,7.579,4.579,0,0
1.1863,3.0726e+05,2.2697,656.16,0,0,50321,-2.8757,147.76,553.1,0,0,1,7.592,4.592,0,0
1.1859,3.0716e+05,2.27,655.98,0,0,50297,-2.8771,147.74,553.13,0,0,1,7.605,4.605,0,0
1.1855,3.0706e+05,2.2703,655.78,0,0,50271,-2.8785,147.72,553.17,0,0,1,7.618,4.618,0,0
1.1851,3.0695e+05,2.2707,655.59,0,0,50245,-2.88,147.7,553.21,0,0,1,7.631,4.631,0,0
1.1846,3.0684e+05,2.271,655.38,0,0,50218,-2.8815,147.68,553.25,0,0,1,7.644,4.644,0,0
1.1841,3.0673e+05,2.2714,655.17,0,0,50190,-2.8831,147.65,553.3,0,0,1,7.657,4.657,0,0
1.1836,3.0661e+05,2.2717,654.96,0,0,50161,-2.8847,147.63,553.34,0,0,1,7.67,4.67,0,0
1.1831,3.0649e+05,2.2721,654.73,0,0,50131,-2.8864,147.61,553.39,0,0,1,7.683,4.683,0,0
1.1826,3.0636e+05,2.2725,654.5,0,0,50100,-2.8881,147.58,553.43,0,0,1,7.696,4.696,0,0
1.1821,3.0623e+05,2.2729,654.26,0,0,50069,-2.8899,147.55,553.48,0,0,1,7.709,4.709,0,0
1.1815,3.061e+05,2.2733,654.02,0,0,50036,-2.8918,147.53,553.53,0,0,1,7.722,4.722,0,0
1.181,3.0597e+05,2.2737,653.77,0,0,50004,-2.8936,147.5,553.58,0,0,1,7.735,4.735,0,0
1.1804,3.0583e+05,2.2742,653.51,0,0,49969,-2.8955,147.47,553.63,0,0,1,7.748,4.748,0,0
1.1798,3.0568e+05,2.2746,653.25,0,0,49935,-2.8975,147.44,553.69,0,0,1,7.761,4.761,0,0
1.1792,3.0554e+05,2.2751,652.98,0,0,49899,-2.8995,147.41,553.74,0,0,1,7.774,4.774,0,0
1.1786,3.0539e+05,2.2755,652.71,0,0,49863,-2.9015,147.38,553.8,0,0,1,7.787,4.787,0,0
1.178,3.0524e+05,2.276,652.43,0,0,49826,-2.9036,147.35,553.85,0,0,1,7.8,4.8,0,0
1.1774,3.0509e+05,2.2765,652.15,0,0,49788,-2.9058,147.32,553.91,0,0,1,7.813,4.813,0,0
1.1767,3.0493e+05,2.277,651.86,0,0,49750,-2.9079,147.28,553.97,0,0,1,7.826,4.826,0,0
1.176,3.0477e+05,2.2775,651.56,0,0,49711,-2.9101,147.25,554.03,0,0,1,7.839,4.839,0,0
1.1754,3.0461e+05,2.278,651.26,0,0,49671,-2.9123,147.22,554.09,0,0,1,7.852,4.852,0,0
1.1747,3.0444e+05,2.2785,650.96,0,0,49632,-2.9146,147.18,554.15,0,0,1,7.865,4.865,0,0
1.174,3.0428e+05,2.279,650.65,0,0,49590,-2.9169,147.15,554.21,0,0,1,7.878,4.878,0,0
1.1733,3.0411e+05,2.2796,650.34,0,0,49549,-2.9192,147.11,554.28,0,0,1,7.891,4.891,0,0
1.1726,3.0393e+05,2.2801,650.02,0,0,49507,-2.9216,147.08,554.34,0,0,1,7.904,4.904,0,0
1.1719,3.0376e+05,2.2807,649.7,0,0,49465,-2.924,147.04,554.41,0,0,1,7.917,4.917,0,0
1.1712,3.0359e+05,2.2812,649.37,0,0,49422,-2.9264,147.01,554.47,0,0,1,7.93,4.93,0,0
1.1704,3.0341e+05,2.2818,649.04,0,0,49378,-2.9289,146.97,554.54,0,0,1,7.943,4.943,0,0
1.1697,3.0323e+05,2.2823,648.71,0,0,49334,-2.9314,146.93,554.61,0,0,1,7.956,4.956,0,0
1.1689,3.0304e+05,2.2829,648.37,0,0,49290,-2.9339,146.89,554.68,0,0,1,7.969,4.969,0,0
1.1682,3.0286e+05,2.2835,648.03,0,0,49245,-2.9364,146.86,554.75,0,0,1,7.982,4.982,0,0
1.1674,3.0267e+05,2.2841,647.69,0,0,49200,-2.9389,146.82,554.81,0,0,1,7.995,4.995,0,0
1.1666,3.0249e+05,2.2847,647.34,0,0,49154,-2.9415,146.78,554.89,0,0,1,8.008,5.008,0,0
1.1658,3.023e+05,2.2853,646.99,0,0,49108,-2.9441,146.74,554.96,0,0,1,8.021,5.021,0,0
1.1651,3.0211e+05,2.2859,646.64,0,0,49062,-2.9467,146.7,555.03,0,0,1,8.034,5.034,0,0
1.1643,3.0191e+05,2.2865,646.28,0,0,49015,-2.9494,146.66,555.1,0,0,1,8.047,5.047,0,0
1.1635,3.0172e+05,2.2871,645.93,0,0,48969,-2.952,146.62,555.17,0,0,1,8.06,5.06,0,0
1.1627,3.0153e+05,2.2877,645.56,0,0,48921,-2.9547,146.58,555.25,0,0,1,8.073,5.073,0,0
1.1619,3.0133e+05,2.2883,645.2,0,0,48873,-2.9574,146.54,555.32,0,0,1,8.086,5.086,0,0
1.161,3.0113e+05,2.289,644.84,0,0,48825,-2.9601,146.5,555.39,0,0,1,8.099,5.099,0,0
1.1602,3.0093e+05,2.2896,644.47,0,0,48777,-2.9628,146.46,555.47,0,0,1,8.112,5.112,0,0
1.1594,3.0073e+05,2.2902,644.1,0,0,48729,-2.9655,146.41,555.54,0,0,1,8.125,5.125,0,0
1.1586,3.0053e+05,2.2909,643.72,0,0,48680,-2.9683,146.37,555.62,0,0,1,8.138,5.138,0,0
1.1577,3.0033e+05,2.2915,643.35,0,0,48631,-2.971,146.33,555.7,0,0,1,8.151,5.151,0,0
1.1569,3.0013e+05,2.2922,642.97,0,0,48582,-2.9738,146.29,555.77,0,0,1,8.164,5.164,0,0
1.1561,2.9992e+05,2.2928,642.6,0,0,48532,-2.9766,146.25,555.85,0,0,1,8.177,5.177,0,0
1.1552,2.9972e+05,2.2935,642.22,0,0,48483,-2.9794,146.2,555.93,0,0,1,8.19,5.19,0,0
1.1544,2.9951e+05,2.2941,641.83,0,0,48433,-2.9822,146.16,556,0,0,1,8.203,5.203,0,0
1.1535,2.9931e+05,2.2948,641.45,0,0,48383,-2.985,146.12,556.08,0,0,1,8.216,5.216,0,0
1.1527,2.991e+05,2.2954,641.07,0,0,48333,-2.9878,146.07,556.16,0,0,1,8.229,5.229,0,0
1.1518,2.9889e+05,2.2961,640.68,0,0,48283,-2.9907,146.03,556.24,0,0,1,8.242,5.242,0,0
1.1509,2.9868e+05,2.2968,640.29,0,0,48232,-2.9935,145.99,556.32,0,0,1,8.255,5.255,0,0
1.1501,2.9847e+05,2.2974,639.9,0,0,48182,-2.9964,145.94,556.4,0,0,1,8.268,5.268,0,0
1.1492,2.9826e+05,2.2981,639.51,0,0,48131,-2.9992,145.9,556.48,0,0,1,8.281,5.281,0,0
1.1484,2.9805e+05,2.2988,639.12,0,0,48080,-3.0021,145.85,556.56,0,0,1,8.294,5.294,0,0
1.1475,2.9784e+05,2.2995,638.73,0,0,48029,-3.005,145.81,556.64,0,0,1,8.307,5.307,0,0
1.1466,2.9763e+05,2.3001,638.33,0,0,47978,-3.0079,145.77,556.72,0,0,1,8.32,5.32,0,0
1.1457,2.9742e+05,2.3008,637.94,0,0,47927,-3.0108,145.72,556.8,0,0,1,8.333,5.333,0,0
1.1449,2.972e+05,2.3015,637.54,0,0,47875,-3.0137,145.68,556.88,0,0,1,8.346,5.346,0,0
1.144,2.9699e+05,2.3022,637.14,0,0,47824,-3.0166,145.63,556.96,0,0,1,8.359,5.359,0,0
1.1431,2.9678e+05,2.3029,636.75,0,0,47772,-3.0195,145.59,557.04,0,0,1,8.372,5.372,0,0
1.1422,2.9656e+05,2.3036,636.35,0,0,47721,-3.0224,145.54,557.12,0,0,1,8.385,5.385,0,0
1.1413,2.9635e+05,2.3043,635.95,9.684e-13,0,47669,-3.0253,145.5,557.2,8.4843e-13,0,1,8.398,5.398,0,0
1.1404,2.9613e+05,2.305,635.55,0,0,47617,-3.0282,145.45,557.28,0,0,1,8.411,5.411,0,0
1.1396,2.9592e+05,2.3057,635.14,0,0,47565,-3.0312,145.41,557.36,0,0,1,8.424,5.424,0,0
1.1387,2.957e+05,2.3064,634.74,9.477e-13,0,47513,-3.0341,145.36,557.45,8.3224e-13,0,1,8.437,5.437,0,0
1.1378,2.9548e+05,2.3071,634.34,0,0,47461,-3.037,145.32,557.53,0,0,1,8.45,5.45,0,0
1.1369,2.9527e+05,2.3078,633.93,9.2566e-13,0,47409,-3.04,145.27,557.61,8.1416e-13,0,1,8.463,5.463,0,0
1.136,2.9505e+05,2.3085,633.53,0,0,47357,-3.0429,145.22,557.69,0,0,1,8.476,5.476,0,0
1.1351,2.9483e+05,2.3092,633.12,0,0,47304,-3.0459,145.18,557.77,0,0,1,8.489,5.489,0,0
1.1342,2.9461e+05,2.3099,632.72,9.0528e-13,0,47252,-3.0488,145.13,557.86,7.9812e-13,0,1,8.502,5.502,0,0
1.1333,2.944e+05,2.3106,632.31,0,0,47200,-3.0518,145.09,557.94,0,0,1,8.515,5.515,0,0
1.1324,2.9418e+05,2.3113,631.9,8.4502e-13,0,47147,-3.0547,145.04,558.02,7.4617e-13,0,1,8.528,5.528,0,0
1.1315,2.9396e+05,2.312,631.49,0,0,47095,-3.0577,144.99,558.11,0,0,1,8.541,5.541,0,0
1.1306,2.9374e+05,2.3127,631.09,0,0,47043,-3.0606,144.95,558.19,0,0,1,8.554,5.554,0,0
1.1297,2.9352e+05,2.3134,630.68,8.6294e-13,0,46990,-3.0636,144.9,558.27,7.6382e-13,0,1,8.567,5.567,0,0
1.1288,2.933e+05,2.3142,630.27,0,0,46938,-3.0666,144.86,558.36,0,0,1,8.58,5.58,0,0
1.1279,2.9308e+05,2.3149,629.86,8.0497e-13,0,46885,-3.0695,144.81,558.44,7.1365e-13,0,1,8.593,5.593,0,0
1.127,2.9286e+05,2.3156,629.45,0,0,46832,-3.0725,144.76,558.52,0,0,1,8.606,5.606,0,0
1.1261,2.9264e+05,2.3163,629.04,0,0,46780,-3.0755,144.72,558.61,0,0,1,8.619,5.619,0,0
1.1252,2.9242e+05,2.317,628.62,8.5734e-13,0,46727,-3.0784,144.67,558.69,7.6191e-13,0,1,8.632,5.632,0,0
1.1243,2.922e+05,2.3178,628.21,0,0,46674,-3.0814,144.62,558.77,0,0,1,8.645,5.645,0,0
1.1234,2.9198e+05,2.3185,627.8,8.0041e-13,0,46622,-3.0844,144.58,558.86,7.1247e-13,0,1,8.658,5.658,0,0
1.1225,2.9176e+05,2.3192,627.39,0,0,46569,-3.0873,144.53,558.94,0,0,1,8.671,5.671,0,0
1.1215,2.9154e+05,2.3199,626.97,0,0,46516,-3.0903,144.48,559.03,0,0,1,8.684,5.684,0,0
1.1206,2.9132e+05,2.3206,626.56,7.8067e-13,0,46464,-3.0933,144.44,559.11,6.9658e-13,0,1,8.697,5.697,0,0
1.1197,2.911e+05,2.3214,626.15,0,0,46411,-3.0963,144.39,559.19,0,0,1,8.71,5.71,0,0
1.1188,2.9088e+05,2.3221,625.73,7.6018e-13,0,46358,-3.0992,144.34,559.28,6.794e-13,0,1,8.723,5.723,0,0
1.1179,2.9065e+05,2.3228,625.32,0,0,46306,-3.1022,144.3,559.36,0,0,1,8.736,5.736,0,0
1.117,2.9043e+05,2.3236,624.91,0,0,46253,-3.1052,144.25,559.45,0,0,1,8.749,5.749,0,0
1.1161,2.9021e+05,2.3243,624.49,7.4062e-13,0,46200,-3.1081,144.2,559.53,6.6353e-13,0,1,8.762,5.762,0,0
1.1152,2.8999e+05,2.325,624.08,0,0,46148,-3.1111,144.16,559.61,0,0,1,8.775,5.775,0,0
1.1143,2.8977e+05,2.3257,623.66,7.2105e-13,0,46095,-3.1141,144.11,559.7,6.4705e-13,0,1,8.788,5.788,0,0
1.1134,2.8955e+05,2.3265,623.25,0,0,46043,-3.117,144.06,559.78,0,0,1,8.801,5.801,0,0
1.1125,2.8933e+05,2.3272,622.84,0,0,45990,-3.12,144.01,559.87,0,0,1,8.814,5.814,0,0
1.1116,2.8911e+05,2.3279,622.42,7.0169e-13,0,45938,-3.123,143.97,559.95,6.3123e-13,0,1,8.827,5.827,0,0
1.1107,2.8889e+05,2.3287,622.01,0,0,45885,-3.1259,143.92,560.04,0,0,1,8.84,5.84,0,0
1.1097,2.8866e+05,2.3294,621.59,6.8261e-13,0,45833,-3.1289,143.87,560.12,6.1507e-13,0,1,8.853,5.853,0,0
1.1088,2.8844e+05,2.3301,621.18,0,0,45780,-3.1319,143.83,560.21,0,0,1,8.866,5.866,0,0
1.1079,2.8822e+05,2.3309,620.76,0,0,45728,-3.1348,143.78,560.29,0,0,1,8.879,5.879,0,0
1.107,2.88e+05,2.3316,620.35,6.6409e-13,0,45675,-3.1378,143.73,560.37,5.9984e-13,0,1,8.892,5.892,0,0
1.1061,2.8778e+05,2.3323,619.93,0,0,45623,-3.1407,143.69,560.46,0,0,1,8.905,5.905,0,0
1.1052,2.8756e+05,2.3331,619.52,6.7479e-13,0,45571,-3.1437,143.64,560.54,6.1051e-13,0,1,8.918,5.918,0,0
1.1043,2.8734e+05,2.3338,619.11,0,0,45518,-3.1466,143.59,560.63,0,0,1,8.931,5.931,0,0
1.1034,2.8712e+05,2.3345,618.69,0,0,45466,-3.1496,143.54,560.71,0,0,1,8.944,5.944,0,0
1.1025,2.869e+05,2.3353,618.28,6.2718e-13,0,45414,-3.1525,143.5,560.8,5.6884e-13,0,1,8.957,5.957,0,0
1.1016,2.8668e+05,2.336,617.86,0,0,45362,-3.1554,143.45,560.88,0,0,1,8.97,5.97,0,0
1.1007,2.8646e+05,2.3367,617.45,6.0963e-13,0,45310,-3.1584,143.4,560.96,5.5382e-13,0,1,8.983,5.983,0,0
1.0998,2.8624e+05,2.3375,617.04,0,0,45258,-3.1613,143.36,561.05,0,0,1,8.996,5.996,0,0
1.0989,2.8602e+05,2.3382,616.63,0,0,45206,-3.1642,143.31,561.13,0,0,1,9.009,6.009,0,0
1.098,2.858e+05,2.3389,616.21,6.1877e-13,0,45155,-3.1671,143.26,561.22,5.6351e-13,0,1,9.022,6.022,0,0
1.0971,2.8558e+05,2.3397,615.8,0,0,45103,-3.1701,143.22,561.3,0,0,1,9.035,6.035,0,0
1.0962,2.8536e+05,2.3404,615.39,5.7478e-13,0,45051,-3.173,143.17,561.38,5.243e-13,0,1,9.048,6.048,0,0
1.0953,2.8514e+05,2.3411,614.98,0,0,45000,-3.1759,143.12,561.47,0,0,1,9.061,6.061,0,0
1.0944,2.8493e+05,2.3419,614.57,0,0,44948,-3.1788,143.07,561.55,0,0,1,9.074,6.074,0,0
1.0935,2.8471e+05,2.3426,614.16,5.8325e-13,0,44897,-3.1817,143.03,561.64,5.3334e-13,0,1,9.087,6.087,0,0
1.0926,2.8449e+05,2.3433,613.75,0,0,44845,-3.1846,142.98,561.72,0,0,1,9.1,6.1,0,0
1.0917,2.8427e+05,2.344,613.34,5.4103e-13,0,44794,-3.1875,142.93,561.8,4.9554e-13,0,1,9.113,6.113,0,0
1.0908,2.8406e+05,2.3448,612.93,0,0,44743,-3.1903,142.89,561.89,0,0,1,9.126,6.126,0,0
1.09,2.8384e+05,2.3455,612.52,0,0,44692,-3.1932,142.84,561.97,0,0,1,9.139,6.139,0,0
1.0891,2.8362e+05,2.3462,612.11,5.4889e-13,0,44641,-3.1961,142.8,562.05,5.0397e-13,0,1,9.152,6.152,0,0
1.0882,2.8341e+05,2.347,611.7,0,0,44590,-3.199,142.75,562.14,0,0,1,9.165,6.165,0,0
1.0873,2.8319e+05,2.3477,611.3,5.088e-13,0,44540,-3.2018,142.7,562.22,4.6792e-13,0,1,9.178,6.178,0,0
1.0864,2.8297e+05,2.3484,610.89,0,0,44489,-3.2047,142.66,562.3,0,0,1,9.191,6.191,0,0
1.0855,2.8276e+05,2.3491,610.48,0,0,44438,-3.2075,142.61,562.38,0,0,1,9.204,6.204,0,0
1.0846,2.8254e+05,2.3499,610.08,5.1573e-13,0,44388,-3.2104,142.56,562.47,4.7546e-13,0,1,9.217,6.217,0,0
1.0838,2.8233e+05,2.3506,609.67,0,0,44338,-3.2132,142.52,562.55,0,0,1,9.23,6.23,0,0
1.0829,2.8212e+05,2.3513,609.27,5.0027e-13,0,44288,-3.216,142.47,562.63,4.6194e-13,0,1,9.243,6.243,0,0
1.082,2.819e+05,2.352,608.87,0,0,44237,-3.2189,142.42,562.71,0,0,1,9.256,6.256,0,0
1.0811,2.8169e+05,2.3528,608.46,0,0,44188,-3.2217,142.38,562.8,0,0,1,9.269,6.269,0,0
1.0803,2.8148e+05,2.3535,608.06,4.6238e-13,0,44138,-3.2245,142.33,562.88,4.28e-13,0,1,9.282,6.282,0,0
1.0794,2.8126e+05,2.3542,607.66,0,0,44088,-3.2273,142.29,562.96,0,0,1,9.295,6.295,0,0
1.0785,2.8105e+05,2.3549,607.26,4.6922e-13,0,44038,-3.2301,142.24,563.04,4.3503e-13,0,1,9.308,6.308,0,0
1.0777,2.8084e+05,2.3557,606.86,0,0,43989,-3.2329,142.2,563.12,0,0,1,9.321,6.321,0,0
1.0768,2.8063e+05,2.3564,606.46,0,0,43940,-3.2357,142.15,563.2,0,0,1,9.334,6.334,0,0
1.0759,2.8042e+05,2.3571,606.07,4.3337e-13,0,43890,-3.2385,142.1,563.29,4.0275e-13,0,1,9.347,6.347,0,0
1.0751,2.8021e+05,2.3578,605.67,0,0,43841,-3.2412,142.06,563.37,0,0,1,9.36,6.36,0,0
1.0742,2.8e+05,2.3585,605.27,4.3968e-13,0,43792,-3.244,142.01,563.45,4.0927e-13,0,1,9.373,6.373,0,0
1.0734,2.7979e+05,2.3592,604.88,0,0,43743,-3.2467,141.97,563.53,0,0,1,9.386,6.386,0,0
1.0725,2.7958e+05,2.3599,604.48,0,0,43695,-3.2495,141.92,563.61,0,0,1,9.399,6.399,0,0
1.0717,2.7937e+05,2.3607,604.09,4.0563e-13,0,43646,-3.2522,141.88,563.69,3.7848e-13,0,1,9.412,6.412,0,0
1.0708,2.7917e+05,2.3614,603.69,0,0,43598,-3.255,141.83,563.77,0,0,1,9.425,6.425,0,0
1.07,2.7896e+05,2.3621,603.3,4.3043e-13,0,43550,-3.2577,141.79,563.85,4.0226e-13,0,1,9.438,6.438,0,0
1.0691,2.7875e+05,2.3628,602.91,0,0,43501,-3.2604,141.74,563.93,0,0,1,9.451,6.451,0,0
1.0683,2.7855e+05,2.3635,602.52,0,0,43453,-3.2631,141.7,564.01,0,0,1,9.464,6.464,0,0
1.0674,2.7834e+05,2.3642,602.13,3.9761e-13,0,43406,-3.2658,141.65,564.09,3.7246e-13,0,1,9.477,6.477,0,0
1.0666,2.7814e+05,2.3649,601.75,0,0,43358,-3.2685,141.61,564.17,0,0,1,9.49,6.49,0,0
1.0658,2.7793e+05,2.3656,601.36,3.6711e-13,0,43310,-3.2712,141.57,564.25,3.4444e-13,0,1,9.503,6.503,0,0
1.0649,2.7773e+05,2.3663,600.97,0,0,43263,-3.2738,141.52,564.33,0,0,1,9.516,6.516,0,0
1.0641,2.7753e+05,2.367,600.59,0,0,43216,-3.2765,141.48,564.4,0,0,1,9.529,6.529,0,0
1.0633,2.7732e+05,2.3677,600.2,3.7142e-13,0,43169,-3.2792,141.43,564.48,3.4929e-13,0,1,9.542,6.542,0,0
1.0625,2.7712e+05,2.3684,599.82,0,0,43122,-3.2818,141.39,564.56,0,0,1,9.555,6.555,0,0
1.0616,2.7692e+05,2.3691,599.44,3.5936e-13,0,43075,-3.2844,141.35,564.64,3.3848e-13,0,1,9.568,6.568,0,0
1.0608,2.7672e+05,2.3698,599.06,0,0,43028,-3.2871,141.3,564.72,0,0,1,9.581,6.581,0,0
1.06,2.7652e+05,2.3705,598.68,0,0,42982,-3.2897,141.26,564.79,0,0,1,9.594,6.594,0,0
1.0592,2.7632e+05,2.3712,598.3,3.4667e-13,0,42936,-3.2923,141.21,564.87,3.2729e-13,0,1,9.607,6.607,0,0
1.0584,2.7612e+05,2.3718,597.92,0,0,42890,-3.2949,141.17,564.95,0,0,1,9.62,6.62,0,0
1.0576,2.7592e+05,2.3725,597.55,3.3534e-13,0,42844,-3.2975,141.13,565.03,3.1707e-13,0,1,9.633,6.633,0,0
1.0567,2.7573e+05,2.3732,597.17,0,0,42798,-3.3001,141.08,565.1,0,0,1,9.646,6.646,0,0
1.0559,2.7553e+05,2.3739,596.8,0,0,42752,-3.3027,141.04,565.18,0,0,1,9.659,6.659,0,0
1.0551,2.7533e+05,2.3746,596.42,3.2321e-13,0,42707,-3.3052,141,565.25,3.063e-13,0,1,9.672,6.672,0,0
1.0543,2.7514e+05,2.3753,596.05,0,0,42661,-3.3078,140.96,565.33,0,0,1,9.685,6.685,0,0
1.0535,2.7494e+05,2.3759,595.68,2.9794e-13,0,42616,-3.3103,140.91,565.41,2.8278e-13,0,1,9.698,6.698,0,0
1.0527,2.7475e+05,2.3766,595.31,0,0,42571,-3.3129,140.87,565.48,0,0,1,9.711,6.711,0,0
1.052,2.7455e+05,2.3773,594.94,0,0,42526,-3.3154,140.83,565.56,0,0,1,9.724,6.724,0,0
1.0512,2.7436e+05,2.378,594.58,3.1537e-13,0,42482,-3.3179,140.79,565.63,3e-13,0,1,9.737,6.737,0,0
1.0504,2.7417e+05,2.3786,594.21,0,0,42437,-3.3204,140.74,565.71,0,0,1,9.75,6.75,0,0
1.0496,2.7398e+05,2.3793,593.84,2.9102e-13,0,42393,-3.3229,140.7,565.78,2.7725e-13,0,1,9.763,6.763,0,0
1.0488,2.7378e+05,2.38,593.48,0,0,42349,-3.3254,140.66,565.86,0,0,1,9.776,6.776,0,0
1.048,2.7359e+05,2.3806,593.12,0,0,42305,-3.3279,140.62,565.93,0,0,1,9.789,6.789,0,0
1.0473,2.734e+05,2.3813,592.76,2.8031e-13,0,42261,-3.3303,140.58,566,2.6765e-13,0,1,9.802,6.802,0,0
1.0465,2.7322e+05,2.382,592.4,0,0,42218,-3.3328,140.54,566.08,0,0,1,9.815,6.815,0,0
1.0457,2.7303e+05,2.3826,592.04,2.7087e-13,0,42174,-3.3353,140.49,566.15,2.5901e-13,0,1,9.828,6.828,0,0
1.045,2.7284e+05,2.3833,591.68,0,0,42131,-3.3377,140.45,566.22,0,0,1,9.841,6.841,0,0
1.0442,2.7265e+05,2.3839,591.33,0,0,42088,-3.3401,140.41,566.3,0,0,1,9.854,6.854,0,0
1.0434,2.7247e+05,2.3846,590.97,2.6065e-13,0,42045,-3.3425,140.37,566.37,2.4978e-13,0,1,9.867,6.867,0,0
1.0427,2.7228e+05,2.3852,590.62,0,0,42002,-3.345,140.33,566.44,0,0,1,9.88,6.88,0,0
1.0419,2.721e+05,2.3859,590.27,2.5183e-13,0,41960,-3.3474,140.29,566.51,2.4168e-13,0,1,9.893,6.893,0,0
1.0412,2.7191e+05,2.3865,589.91,0,0,41917,-3.3497,140.25,566.59,0,0,1,9.906,6.906,0,0
1.0404,2.7173e+05,2.3872,589.56,0,0,41875,-3.3521,140.21,566.66,0,0,1,9.919,6.919,0,0
1.0397,2.7155e+05,2.3878,589.22,2.4233e-13,0,41833,-3.3545,140.17,566.73,2.3307e-13,0,1,9.932,6.932,0,0
1.0389,2.7136e+05,2.3885,588.87,0,0,41791,-3.3569,140.13,566.8,0,0,1,9.945,6.945,0,0
1.0382,2.7118e+05,2.3891,588.52,2.4502e-13,0,41750,-3.3592,140.09,566.87,2.3599e-13,0,1,9.958,6.958,0,0
1.0375,2.71e+05,2.3897,588.18,0,0,41708,-3.3615,140.05,566.94,0,0,1,9.971,6.971,0,0
1.0367,2.7082e+05,2.3904,587.84,0,0,41667,-3.3639,140.01,567.01,0,0,1,9.984,6.984,0,0
1.036,2.7064e+05,2.391,587.49,2.1423e-13,0,41626,-3.3662,139.97,567.08,2.0678e-13,0,1,9.997,6.997,0,0
1.0353,2.7046e+05,2.3916,587.15,0,0,41585,-3.3685,139.93,567.15,0,0,1,10.01,7.01,0,0
1.0345,2.7029e+05,2.3922,586.82,2.2761e-13,0,41544,-3.3708,139.89,567.22,2.2e-13,0,1,10.023,7.023,0,0
1.0338,2.7011e+05,2.3929,586.48,0,0,41504,-3.3731,139.85,567.29,0,0,1,10.036,7.036,0,0
1.0331,2.6993e+05,2.3935,586.14,0,0,41463,-3.3754,139.81,567.36,0,0,1,10.049,7.049,0,0
1.0324,2.6976e+05,2.3941,585.81,2.1868e-13,0,41423,-3.3776,139.78,567.43,2.1181e-13,0,1,10.062,7.062,0,0
1.0317,2.6958e+05,2.3947,585.47,0,0,41383,-3.3799,139.74,567.49,0,0,1,10.075,7.075,0,0
1.031,2.6941e+05,2.3954,585.14,1.9181e-13,0,41343,-3.3821,139.7,567.56,1.8604e-13,0,1,10.088,7.088,0,0
1.0303,2.6924e+05,2.396,584.81,0,0,41304,-3.3844,139.66,567.63,0,0,1,10.101,7.101,0,0
1.0296,2.6906e+05,2.3966,584.48,0,0,41264,-3.3866,139.62,567.7,0,0,1,10.114,7.114,0,0
1.0289,2.6889e+05,2.3972,584.15,2.0284e-13,0,41225,-3.3888,139.58,567.77,1.9714e-13,0,1,10.127,7.127,0,0
1.0282,2.6872e+05,2.3978,583.82,0,0,41186,-3.391,139.55,567.83,0,0,1,10.14,7.14,0,0
1.0275,2.6855e+05,2.3984,583.5,1.8668e-13,0,41147,-3.3932,139.51,567.9,1.8168e-13,0,1,10.153,7.153,0,0
1.0268,2.6838e+05,2.399,583.18,0,0,41108,-3.3954,139.47,567.97,0,0,1,10.166,7.166,0,0
1.0261,2.6821e+05,2.3996,582.85,0,0,41070,-3.3976,139.43,568.03,0,0,1,10.179,7.179,0,0
1.0254,2.6805e+05,2.4002,582.53,1.7938e-13,0,41032,-3.3997,139.4,568.1,1.7493e-13,0,1,10.192,7.192,0,0
1.0247,2.6788e+05,2.4008,582.21,0,0,40993,-3.4019,139.36,568.16,0,0,1,10.205,7.205,0,0
1.024,2.6771e+05,2.4014,581.89,1.7298e-13,0,40955,-3.404,139.32,568.23,1.6891e-13,0,1,10.218,7.218,0,0
1.0234,2.6755e+05,2.402,581.58,0,0,40918,-3.4061,139.29,568.29,0,0,1,10.231,7.231,0,0
1.0227,2.6738e+05,2.4026,581.26,0,0,40880,-3.4083,139.25,568.36,0,0,1,10.244,7.244,0,0
1.022,2.6722e+05,2.4032,580.95,1.7408e-13,0,40843,-3.4104,139.21,568.42,1.7032e-13,0,1,10.257,7.257,0,0
1.0214,2.6705e+05,2.4037,580.63,0,0,40805,-3.4125,139.18,568.49,0,0,1,10.27,7.27,0,0
