"Pressure_Coefficient","Points:0","Points:1","Points:2"
-0.010628,0.95731,0.95704,0.0138
0.0015412,0.9653,0.95704,0.013042
0.018016,0.97478,0.95704,0.012111
-0.014745,0.95476,0.95704,0.014044
-0.032551,0.94544,0.95704,0.014906
0.024021,0.9784,0.95704,0.011753
-0.032628,0.94539,0.95704,0.01491
0.71619,0.55255,0.95704,-0.00038026
0.27604,0.55395,0.95704,0.0047432
0.25365,0.55408,0.95704,0.0049808
0.97589,1.0769,0.95704,0.00030349
1.1253,1.0764,0.95704,0.00036941
0.56466,1.0714,0.95704,-0.00098727
0.26879,1.0679,0.95704,-0.0014141
0.29911,1.0663,0.95704,-0.0016139
-0.019199,0.95715,0.95704,-0.013817
-0.034677,0.94689,0.95704,-0.014772
0.11983,1.0211,0.95704,-0.0071343
0.096726,1.0164,0.95704,-0.0076824
0.09043,1.0142,0.95704,-0.0079275
0.14421,1.0254,0.95704,-0.0066298
0.15019,1.0274,0.95704,-0.0063851
0.16013,1.0341,0.95704,-0.0055807
0.078904,1.0073,0.95704,-0.0087034
0.055178,0.99818,0.95704,-0.0096992
0.75646,1.0716,0.95704,0.00096087
0.70474,0.55362,0.95704,-0.0041844
0.72642,0.55338,0.95704,-0.0036539
0.74956,0.55314,0.95704,-0.003121
-0.2517,0.80356,0.95704,0.024683
-0.2525,0.80236,0.95704,0.024729
-0.27272,0.73965,0.95704,-0.025599
-0.26932,0.7359,0.95704,-0.025563
-0.27451,0.74221,0.95704,-0.025612
-0.2653,0.73105,0.95704,-0.025522
-0.25999,0.72679,0.95704,-0.025467
-0.25568,0.72319,0.95704,-0.025413
-0.27924,0.74788,0.95704,-0.02563
-0.25331,0.72046,0.95704,-0.025359
-0.24851,0.71438,0.95704,-0.025247
-0.28014,0.75219,0.95704,-0.025619
-0.28221,0.75633,0.95704,-0.025617
-0.13551,0.88397,0.95704,-0.020072
-0.15091,0.8755,0.95704,-0.020699
-0.12519,0.88951,0.95704,-0.019645
-0.15231,0.87473,0.95704,-0.020756
-0.15309,0.87429,0.95704,-0.020786
-0.16808,0.86575,0.95704,-0.021389
-0.11873,0.89313,0.95704,-0.019366
-0.17702,0.86057,0.95704,-0.021732
-0.18429,0.85648,0.95704,-0.022007
-0.015179,0.95983,0.95704,-0.013563
-0.017078,0.9586,0.95704,-0.013682
0.003422,0.97172,0.95704,-0.012417
-0.25261,0.81316,0.95704,-0.024321
-0.25598,0.81043,0.95704,-0.024429
-0.24961,0.81541,0.95704,-0.024222
-0.26359,0.80445,0.95704,-0.024655
-0.2711,0.79702,0.95704,-0.0249
-0.27209,0.79608,0.95704,-0.024932
-0.27248,0.79553,0.95704,-0.024948
-0.21642,0.69116,0.95704,-0.024599
-0.22792,0.6991,0.95704,-0.024854
-0.2388,0.70728,0.95704,-0.025083
-0.23885,0.70732,0.95704,-0.025084
-0.28223,0.77935,0.95704,-0.025346
-0.28264,0.77795,0.95704,-0.025368
-0.28151,0.7809,0.95704,-0.025314
-0.28472,0.77081,0.95704,-0.025486
-0.28532,0.76288,0.95704,-0.025575
-0.28531,0.76261,0.95704,-0.025578
-0.064677,0.92731,0.95704,-0.016525
-0.071534,0.92291,0.95704,-0.016903
-0.055693,0.93315,0.95704,-0.01601
-0.079404,0.91758,0.95704,-0.017363
-0.097145,0.90687,0.95704,-0.01826
-0.27805,0.78773,0.95704,-0.025161
-0.20377,0.84569,0.95704,-0.022672
-0.21545,0.83907,0.95704,-0.023059
-0.22862,0.83085,0.95704,-0.023501
-0.20017,0.84773,0.95704,-0.022555
-0.19542,0.85034,0.95704,-0.022393
-0.28524,0.76244,0.95704,-0.025579
-0.068054,0.60098,0.95704,-0.01853
-0.05057,0.59543,0.95704,-0.017887
-0.039971,0.59026,0.95704,-0.017221
-0.033558,0.58665,0.95704,-0.016727
-0.16989,0.65584,0.95704,-0.023009
-0.16771,0.65422,0.95704,-0.022911
-0.15816,0.6472,0.95704,-0.022494
-0.17203,0.65738,0.95704,-0.023093
-0.18161,0.66449,0.95704,-0.023468
-0.19215,0.67198,0.95704,-0.023826
-0.19375,0.67314,0.95704,-0.023883
-0.19524,0.67425,0.95704,-0.023932
-0.027059,0.55505,0.95704,0.006308
-0.13015,0.55555,0.95704,0.0068501
0.22984,0.55419,0.95704,0.0051213
-0.23963,0.55619,0.95704,0.007548
-0.3258,0.5572,0.95704,0.0084423
-0.34115,0.55744,0.95704,0.008665
-0.40188,0.55814,0.95704,0.0091764
-0.097645,0.90657,0.95704,-0.018285
-0.098018,0.90636,0.95704,-0.018303
-0.1002,0.90494,0.95704,-0.018417
-0.23891,0.70736,0.95704,-0.025085
-0.24757,0.78747,0.95704,0.025159
-0.25556,0.79358,0.95704,0.025004
-0.25328,0.80088,0.95704,0.024777
-0.24332,0.78464,0.95704,0.025235
-0.23379,0.78144,0.95704,0.025302
-0.21493,0.77587,0.95704,0.025409
-0.20066,0.84902,0.95704,0.02247
-0.19106,0.85448,0.95704,0.022135
-0.20609,0.84578,0.95704,0.022672
-0.17611,0.86269,0.95704,0.021597
-0.17559,0.86297,0.95704,0.021578
-0.17522,0.86318,0.95704,0.021564
-0.15968,0.87151,0.95704,0.020986
-0.14756,0.87789,0.95704,0.020522
-0.13967,0.88211,0.95704,0.020211
-0.12637,0.88912,0.95704,0.019679
-0.14366,0.88016,0.95704,0.020358
-0.1787,0.76734,0.95704,0.02553
-0.1954,0.77144,0.95704,0.025469
-0.11343,0.89623,0.95704,0.019117
