"Pressure_Coefficient","Points:0","Points:1","Points:2"
-0.20854,0.88737,1.1843,-0.021978
-0.21226,0.88206,1.1843,-0.022087
-0.31835,0.71572,1.1843,-0.014894
-0.33635,0.70825,1.1843,-0.013804
-0.34058,0.70442,1.1843,-0.013211
-0.3639,0.70221,1.1843,-0.012822
-0.3274,0.71866,1.1843,-0.015281
-0.33205,0.7215,1.1843,-0.015617
-0.33249,0.72752,1.1843,-0.016352
-0.25984,0.89369,1.1843,0.021813
-0.23615,0.89991,1.1843,0.021621
-0.21717,0.91054,1.1843,0.021232
-0.20864,0.91851,1.1843,0.020886
-0.22785,0.9038,1.1843,0.021486
-0.20864,0.91852,1.1843,0.020886
-0.20864,0.91852,1.1843,0.020886
-0.18967,0.92952,1.1843,0.020337
-0.23001,0.90227,1.1843,0.021545
-0.033912,1.0378,1.1843,0.011941
-0.022457,1.0415,1.1843,0.011591
-0.019063,1.0453,1.1843,0.011224
-0.0035092,1.0521,1.1843,0.010559
-0.15969,0.93988,1.1843,0.01975
-0.15079,0.94507,1.1843,0.01943
-0.18169,0.93239,1.1843,0.020174
-0.14799,0.94803,1.1843,0.019245
-0.13369,0.95784,1.1843,0.01859
-0.18791,0.93052,1.1843,0.020281
-0.10374,0.98178,1.1843,0.016813
-0.09873,0.98381,1.1843,0.016649
-0.10527,0.97966,1.1843,0.016978
-0.13342,0.95833,1.1843,0.018556
-0.1296,0.96583,1.1843,0.018024
-0.12477,0.9676,1.1843,0.017893
0.19129,1.1272,1.1843,0.0019766
0.15456,1.1297,1.1843,0.0016773
0.16867,1.1252,1.1843,0.0022314
-0.066382,1.0066,1.1843,0.014761
-0.06245,1.0092,1.1843,0.014534
-0.056305,0.99807,1.1843,0.015486
-0.05615,0.99834,1.1843,0.015462
-0.08561,0.99025,1.1843,0.016133
-0.057042,0.9977,1.1843,0.015517
-0.020489,1.1349,1.1843,0.0010256
-0.0059033,1.0692,1.1843,0.008799
-0.0046219,1.0718,1.1843,0.0085205
0.027486,1.0784,1.1843,0.0078122
-0.065398,1.014,1.1843,0.014112
-0.052943,1.0186,1.1843,0.013706
-0.13355,0.95792,1.1843,0.018585
-0.13347,0.95798,1.1843,0.018581
0.027645,1.0943,1.1843,0.0060028
0.046584,1.0987,1.1843,0.0054719
0.03466,1.1158,1.1843,0.0033959
0.068477,1.1192,1.1843,0.0029675
0.027891,1.0785,1.1843,0.0077996
-0.050745,1.0225,1.1843,0.013351
-0.10473,0.97338,1.1843,0.017462
-0.00095589,1.0549,1.1843,0.010275
0.28677,1.1428,1.1843,4.6218e-05
0.87617,1.1406,1.1843,0.00032217
0.86624,1.1397,1.1843,-0.00042826
0.29683,1.1378,1.1843,-0.00067565
0.24131,1.1304,1.1843,-0.0015884
0.19593,1.1299,1.1843,-0.0016521
-0.19642,0.90531,1.1843,-0.021435
-0.074025,1.0087,1.1843,-0.014578
-0.07534,1.008,1.1843,-0.014642
-0.07368,1.0089,1.1843,-0.014558
-0.057001,1.0285,1.1843,-0.012807
-0.057099,1.0275,1.1843,-0.012899
-0.044338,1.0372,1.1843,-0.011997
-0.054913,1.0214,1.1843,-0.013453
-0.016468,1.0694,1.1843,-0.0087805
-0.018624,1.0617,1.1843,-0.0095815
-0.019404,1.0599,1.1843,-0.0097703
-0.030681,1.0546,1.1843,-0.010308
0.040861,1.0917,1.1843,-0.0062978
0.036183,1.0869,1.1843,-0.0068617
-8.657e-05,1.0791,1.1843,-0.00773
0.028845,1.0962,1.1843,-0.0057807
0.1113,1.1151,1.1843,-0.0034774
0.083083,1.1103,1.1843,-0.0040736
0.057636,1.1059,1.1843,-0.0046082
0.039344,1.1014,1.1843,-0.005156
0.20025,1.1294,1.1843,-0.0017112
-0.31414,0.74714,1.1843,-0.018234
-0.31489,0.74608,1.1843,-0.018151
-0.31316,0.75561,1.1843,-0.018896
-0.30978,0.75756,1.1843,-0.019029
-0.22864,0.85336,1.1843,-0.022348
-0.22861,0.85263,1.1843,-0.02235
-0.26751,0.7924,1.1843,-0.02098
-0.26763,0.7922,1.1843,-0.020972
-0.28245,0.7839,1.1843,-0.020592
-0.32908,0.73766,1.1843,-0.017388
-0.32993,0.73615,1.1843,-0.017253
-0.33047,0.73374,1.1843,-0.017006
-0.23033,0.83619,1.1843,-0.022218
-0.23033,0.83547,1.1843,-0.022208
-0.22979,0.8369,1.1843,-0.022224
-0.24217,0.8182,1.1843,-0.021857
-0.24067,0.81443,1.1843,-0.021759
-0.24363,0.81204,1.1843,-0.02169
0.46552,0.6859,1.1843,-0.0054047
0.51447,0.68565,1.1843,-0.0051228
0.55188,0.68543,1.1843,-0.0048005
0.24726,0.68765,1.1843,-0.0072331
0.25093,0.68754,1.1843,-0.0071304
0.36113,0.68654,1.1843,-0.0061695
0.23971,0.68773,1.1843,-0.0072911
0.14893,0.68891,1.1843,-0.0082081
0.089774,0.68976,1.1843,-0.0087453
0.056149,0.6903,1.1843,-0.0090928
-0.10289,0.69182,1.1843,-0.009873
0.60749,0.68493,1.1843,-0.0040478
0.58732,0.68461,1.1843,-0.0034193
0.57844,0.6844,1.1843,-0.0030122
0.63232,0.68419,1.1843,-0.0024345
-0.20211,0.69326,1.1843,-0.010466
-0.15601,0.6924,1.1843,-0.010149
-0.15102,0.69226,1.1843,-0.010093
-0.34883,0.69831,1.1843,-0.012039
-0.34574,0.69806,1.1843,-0.011967
-0.30576,0.69525,1.1843,-0.011213
-0.30074,0.69497,1.1843,-0.011109
-0.21499,0.87911,1.1843,-0.022149
-0.21539,0.87845,1.1843,-0.022162
-0.29587,0.76991,1.1843,-0.019829
-0.30174,0.76445,1.1843,-0.019502
-0.28899,0.77316,1.1843,-0.020027
-0.20368,0.89683,1.1843,-0.021721
-0.35463,0.69865,1.1843,-0.012112
-0.2286,0.85181,1.1843,-0.022348
-0.28316,0.78335,1.1843,-0.020566
-0.2853,0.78071,1.1843,-0.020428
-0.20656,0.89077,1.1843,-0.021892
-0.24444,0.82082,1.1843,-0.021926
-0.26141,0.83182,1.1843,0.02215
-0.26369,0.83301,1.1843,0.022171
0.38852,0.68388,1.1843,0.0012867
-1.3247,0.70767,1.1843,0.013719
-1.2692,0.71514,1.1843,0.014811
-1.3303,0.70233,1.1843,0.012841
-1.2392,0.71858,1.1843,0.015271
-1.2105,0.72148,1.1843,0.015614
-0.18311,0.91847,1.1843,-0.020888
-0.18559,0.91216,1.1843,-0.021162
-0.15687,0.93989,1.1843,-0.019749
-0.16484,0.93216,1.1843,-0.020188
-0.14749,0.94415,1.1843,-0.019488
-0.18022,0.92077,1.1843,-0.020777
-0.16793,0.92937,1.1843,-0.020345
-0.13947,0.94823,1.1843,-0.019231
0.15372,1.1199,1.1843,-0.0028868
-0.03385,1.0511,1.1843,-0.010651
-0.035269,1.0302,1.1843,0.012656
-0.035475,1.0302,1.1843,0.012648
-0.035591,1.0299,1.1843,0.012682
-0.010426,1.0621,1.1843,0.0095405
-0.011889,1.0602,1.1843,0.0097445
-0.2645,0.85021,1.1843,0.022342
-0.26461,0.85254,1.1843,0.022343
0.31007,0.68398,1.1843,0.0017874
0.29661,0.68427,1.1843,0.0027015
0.28658,0.68435,1.1843,0.0028708
0.29986,0.68424,1.1843,0.0026034
0.22357,0.68474,1.1843,0.0037059
0.17436,0.68496,1.1843,0.0040779
0.76586,1.1396,1.1843,0.00045082
0.035369,1.0876,1.1843,0.0067725
0.038772,1.0852,1.1843,0.0070526
0.099569,1.109,1.1843,0.0042325
0.090265,1.1048,1.1843,0.0047479
-0.22585,0.86062,1.1843,-0.022343
-0.222,0.87151,1.1843,-0.022254
-0.23215,0.84379,1.1843,-0.022298
-0.23753,0.82643,1.1843,-0.022045
-0.24331,0.82186,1.1843,-0.021952
-0.25727,0.80196,1.1843,-0.021358
-0.25169,0.80829,1.1843,-0.021573
-0.29351,0.77424,1.1843,-0.020089
-0.11837,0.96682,1.1843,-0.017951
-0.13098,0.95918,1.1843,-0.018493
-0.13536,0.95716,1.1843,-0.018637
-0.13637,0.9562,1.1843,-0.018703
-0.037159,1.046,1.1843,-0.011158
-0.040735,1.0413,1.1843,-0.011603
-0.11437,0.97295,1.1843,-0.017494
-0.11364,0.97505,1.1843,-0.017335
-0.11244,0.97606,1.1843,-0.017256
-0.098867,0.98342,1.1843,-0.016683
-0.16656,0.93031,1.1843,-0.020294
-0.088462,0.9947,1.1843,-0.015765
-0.09014,0.9909,1.1843,-0.01608
-0.091854,0.98723,1.1843,-0.016375
-0.058305,1.0185,1.1843,-0.013714
-0.072244,1.0099,1.1843,-0.014476
-0.08549,0.99949,1.1843,-0.015365
-0.0123,1.0718,1.1843,-0.0085229
-0.00075244,1.0789,1.1843,-0.0077506
-0.04428,1.0392,1.1843,-0.011805
