"Pressure_Coefficient","Points:0","Points:1","Points:2"
-0.12027,0.8349,0.77759,0.020443
-0.1107,0.84083,0.77759,0.019953
-0.1056,0.84383,0.77759,0.019707
-0.099365,0.84764,0.77759,0.019386
-0.12918,0.8292,0.77759,0.020903
-0.13372,0.82629,0.77759,0.021133
-0.1435,0.81989,0.77759,0.021636
0.40012,1.0061,0.77759,0.0028242
0.41238,1.0074,0.77759,0.0026687
0.24967,0.99016,0.77759,0.0047992
0.25362,0.99096,0.77759,0.0047005
0.25249,0.99868,0.77759,0.0037464
0.054831,0.93865,0.77759,0.010779
0.2436,0.4505,0.77759,0.0052334
0.14452,0.45117,0.77759,0.0062508
0.044811,0.45155,0.77759,0.0067365
-0.12222,0.45245,0.77759,0.0077882
0.44642,0.44971,0.77759,0.0036772
0.25609,0.45025,0.77759,0.0048146
0.4859,0.4496,0.77759,0.0034447
0.51636,0.44938,0.77759,0.002741
0.53606,0.44921,0.77759,0.0022391
0.099872,0.95578,0.77759,0.0088914
0.10099,0.95638,0.77759,0.0088226
0.097519,0.95514,0.77759,0.0089634
-0.1898,0.7884,0.77759,0.023909
-0.18209,0.79549,0.77759,0.023429
-0.16982,0.80352,0.77759,0.02286
-0.1689,0.80416,0.77759,0.022815
-0.19185,0.78679,0.77759,0.024019
-0.19157,0.78432,0.77759,0.024177
-0.16754,0.80504,0.77759,0.022751
0.11864,0.96439,0.77759,0.0079019
0.15961,0.97295,0.77759,0.0068929
0.014965,0.91928,0.77759,0.01279
0.019232,0.92136,0.77759,0.012581
0.022496,0.92327,0.77759,0.012384
0.057153,0.93996,0.77759,0.010636
0.071326,0.94719,0.77759,0.0098515
0.15979,0.97299,0.77759,0.0068877
0.15992,0.97304,0.77759,0.0068821
0.17131,0.98159,0.77759,0.0058506
0.0018009,0.91271,0.77759,0.013447
-0.0068251,0.9067,0.77759,0.014034
0.24557,0.98942,0.77759,0.0048899
-0.24722,0.45433,0.77759,0.0095272
-0.24853,0.45434,0.77759,0.009537
-0.17236,0.45291,0.77759,0.0082442
-0.30937,0.45483,0.77759,0.0098886
-0.48515,0.45623,0.77759,0.010897
-0.48893,0.45627,0.77759,0.010921
-0.091652,0.85229,0.77759,0.018992
-0.085149,0.85668,0.77759,0.018613
-0.071794,0.86528,0.77759,0.017866
-0.06495,0.86958,0.77759,0.017485
-0.078736,0.86095,0.77759,0.018245
-0.058926,0.87356,0.77759,0.017128
-0.052103,0.87821,0.77759,0.01671
-0.044295,0.88327,0.77759,0.016248
