"Pressure_Coefficient","Points:0","Points:1","Points:2"
-0.24245,0.54832,0.52637,-0.03184
-0.25457,0.5697,0.52637,-0.031728
-0.074867,0.77088,0.52637,-0.020407
-0.084428,0.76315,0.52637,-0.021078
-0.066504,0.77761,0.52637,-0.019812
-0.085338,0.7624,0.52637,-0.021143
-0.08602,0.76187,0.52637,-0.021188
-0.095441,0.75447,0.52637,-0.021819
-0.063721,0.77979,0.52637,-0.019619
-0.060276,0.78273,0.52637,-0.019356
0.020521,0.8436,0.52637,-0.013517
-0.086888,0.38815,0.52637,-0.025463
-0.080059,0.38347,0.52637,-0.025041
-0.09354,0.39337,0.52637,-0.0259
-0.074743,0.37953,0.52637,-0.02467
-0.068187,0.37495,0.52637,-0.024203
-0.0983,0.39679,0.52637,-0.026191
-0.10195,0.39985,0.52637,-0.026432
-0.10823,0.40543,0.52637,-0.026855
-0.11499,0.41162,0.52637,-0.027289
-0.25775,0.57673,0.52637,-0.031638
-0.25801,0.57727,0.52637,-0.031631
-0.23152,0.64698,0.52637,-0.029331
-0.23334,0.64503,0.52637,-0.029429
-0.217,0.66116,0.52637,-0.028573
-0.22496,0.65367,0.52637,-0.028984
-0.2054,0.67126,0.52637,-0.02798
-0.2128,0.66485,0.52637,-0.028358
-0.21546,0.66254,0.52637,-0.028495
-0.20057,0.67519,0.52637,-0.027738
-0.19458,0.67998,0.52637,-0.027436
-0.18456,0.68771,0.52637,-0.026929
-0.18329,0.6887,0.52637,-0.026864
-0.042505,0.79746,0.52637,-0.018015
-0.046796,0.79391,0.52637,-0.018341
-0.17173,0.69744,0.52637,-0.026263
-0.18246,0.68931,0.52637,-0.026823
-0.16002,0.70616,0.52637,-0.02564
-0.16379,0.70343,0.52637,-0.025837
-0.16869,0.46599,0.52637,-0.030186
-0.16843,0.46572,0.52637,-0.030176
-0.16012,0.45733,0.52637,-0.029827
-0.1522,0.44925,0.52637,-0.029463
-0.16899,0.46628,0.52637,-0.030197
-0.17716,0.47465,0.52637,-0.030507
-0.18451,0.48222,0.52637,-0.030761
-0.18554,0.48331,0.52637,-0.030796
-0.19365,0.49197,0.52637,-0.031049
-0.18664,0.48451,0.52637,-0.03083
-0.10052,0.75053,0.52637,-0.022148
-0.10892,0.74408,0.52637,-0.022685
-0.58606,0.44388,0.52637,0.029201
-0.58779,0.44783,0.52637,0.029394
-0.58699,0.43944,0.52637,0.028967
-0.59127,0.4578,0.52637,0.029842
-0.59248,0.46119,0.52637,0.029992
-0.58891,0.45254,0.52637,0.029614
0.25667,0.92537,0.52637,-0.0040844
0.25693,0.92072,0.52637,-0.0046592
0.23485,0.91683,0.52637,-0.0051402
-0.10903,0.76429,0.52637,0.02098
-0.10721,0.76561,0.52637,0.020865
0.36971,0.30527,0.52637,0.0052234
0.24974,0.30584,0.52637,0.006161
0.397,0.30479,0.52637,0.0041705
0.40503,0.30461,0.52637,0.0037768
0.49213,0.30441,0.52637,0.0031307
0.032008,0.85622,0.52637,0.012192
0.041799,0.86063,0.52637,0.011713
0.024641,0.8526,0.52637,0.012573
0.051173,0.86504,0.52637,0.011234
0.059675,0.86866,0.52637,0.01083
0.072252,0.87461,0.52637,0.010168
0.014512,0.84761,0.52637,0.013102
0.088778,0.88131,0.52637,0.0094025
0.10136,0.88583,0.52637,0.0088778
0.12273,0.89213,0.52637,0.0081403
0.14019,0.89856,0.52637,0.0073729
-0.031005,0.81987,0.52637,0.015893
-0.03076,0.82003,0.52637,0.015878
-0.058159,0.80117,0.52637,0.017671
-0.043986,0.81157,0.52637,0.016692
0.0044377,0.84207,0.52637,0.013674
-0.030369,0.82028,0.52637,0.015854
-0.017154,0.82883,0.52637,0.015013
-0.0076114,0.83478,0.52637,0.014414
0.17904,0.90796,0.52637,0.0062326
0.19451,0.91569,0.52637,0.0052805
0.14829,0.90077,0.52637,0.007105
0.14429,0.89972,0.52637,0.0072337
0.2058,0.91751,0.52637,0.0050568
0.2673,0.92503,0.52637,0.0041265
0.19645,0.91648,0.52637,0.0051839
0.2784,0.93102,0.52637,0.0033853
0.27482,0.93353,0.52637,0.0030735
0.35229,0.93633,0.52637,0.002728
0.44905,0.94182,0.52637,0.0020484
-0.001872,0.83845,0.52637,0.014046
-0.058414,0.80099,0.52637,0.017689
-0.058499,0.80092,0.52637,0.017695
0.094823,0.88362,0.52637,0.0091379
-0.058836,0.8007,0.52637,0.017715
-0.73116,0.31511,0.52637,0.013958
-0.8784,0.31788,0.52637,0.015133
-0.71002,0.31483,0.52637,0.013812
-0.68536,0.31444,0.52637,0.013595
0.86861,0.95466,0.52637,-0.00045892
0.63193,0.95086,0.52637,-0.0009292
0.33933,0.94551,0.52637,-0.0015915
-0.50354,0.31189,0.52637,0.012108
-0.59997,0.31281,0.52637,0.012713
0.28341,0.31148,0.52637,-0.011839
0.41155,0.31003,0.52637,-0.010791
-0.11314,0.74104,0.52637,-0.022934
-0.12274,0.73361,0.52637,-0.023535
-0.052932,0.78877,0.52637,-0.018811
0.71305,0.30546,0.52637,-0.0055652
0.8151,0.30476,0.52637,-0.0041558
0.76367,0.30429,0.52637,-0.0028038
0.76265,0.30427,0.52637,-0.0027384
0.70995,0.30548,0.52637,-0.0056058
0.70906,0.30549,0.52637,-0.0056353
0.030588,0.8493,0.52637,-0.012923
0.050259,0.86045,0.52637,-0.011736
0.038852,0.854,0.52637,-0.012426
0.034981,0.85184,0.52637,-0.012658
0.068693,0.86832,0.52637,-0.010872
0.070374,0.86907,0.52637,-0.01079
0.087565,0.87769,0.52637,-0.0098195
0.071768,0.86968,0.52637,-0.01072
0.31162,0.95837,0.52637,-1.0657e-09
0.80147,0.95502,0.52637,-0.00041393
0.78142,0.95502,0.52637,0.00041393
0.25766,0.92899,0.52637,-0.0036362
0.39825,0.93665,0.52637,-0.0026877
0.29206,0.93132,0.52637,-0.003348
0.19285,0.91214,0.52637,-0.0057196
0.35571,0.94372,0.52637,-0.0018132
0.18929,0.90642,0.52637,-0.0064186
0.17959,0.90353,0.52637,-0.0067724
0.11657,0.88631,0.52637,-0.008825
0.11363,0.88543,0.52637,-0.0089263
0.11819,0.88738,0.52637,-0.0086995
0.16745,0.90114,0.52637,-0.0070596
0.13283,0.89491,0.52637,-0.0078093
-0.71215,0.38338,0.52637,0.025035
-0.6962,0.38447,0.52637,0.025131
-0.73295,0.3824,0.52637,0.024944
-0.5643,0.39201,0.52637,0.025796
-0.50913,0.39871,0.52637,0.026343
-0.50815,0.40064,0.52637,0.026495
-0.51713,0.40281,0.52637,0.026653
-0.53801,0.40929,0.52637,0.027132
-0.56182,0.41506,0.52637,0.027529
-1.1574,0.33499,0.52637,0.019043
-1.1565,0.33856,0.52637,0.019648
-1.1689,0.33022,0.52637,0.018274
-0.020817,0.81468,0.52637,-0.016395
-0.25807,0.57765,0.52637,-0.031626
-0.13457,0.43137,0.52637,-0.028535
-0.22096,0.52092,0.52637,-0.031641
-0.22625,0.52662,0.52637,-0.031717
0.47526,0.30836,0.52637,-0.0093047
0.55073,0.30771,0.52637,-0.0085873
0.43311,0.30945,0.52637,-0.010277
0.63069,0.3069,0.52637,-0.0076905
0.66917,0.30639,0.52637,-0.0070001
-0.089914,0.77823,0.52637,0.019758
-0.083343,0.78323,0.52637,0.019312
-0.077637,0.78755,0.52637,0.01892
-0.094936,0.77459,0.52637,0.020081
-0.1023,0.76915,0.52637,0.020555
-0.071988,0.79187,0.52637,0.018529
