"Pressure_Coefficient","Points:0","Points:1","Points:2"
0.71384,0.62174,1.0767,-0.0013938
0.6796,0.62165,1.0767,-0.00094092
-0.27423,0.75618,1.0767,-0.023118
-0.27415,0.75604,1.0767,-0.023113
-0.27098,0.74842,1.0767,-0.022852
0.056103,0.63238,1.0767,-0.011475
0.087702,0.63127,1.0767,-0.011019
0.11457,0.62978,1.0767,-0.010364
0.15472,0.6291,1.0767,-0.0099885
-1.0538,0.69593,1.0767,0.020007
-1.0575,0.70101,1.0767,0.02039
-0.08586,0.76842,1.0767,0.023456
-0.07949,0.76962,1.0767,0.023479
-1.0552,0.70405,1.0767,0.020601
-1.0484,0.71043,1.0767,0.021013
-0.053379,0.78395,1.0767,0.023742
-0.076851,0.78702,1.0767,0.023792
-0.0036099,0.77763,1.0767,0.023648
-0.24491,0.83163,1.0767,0.023669
-0.3364,0.62591,1.0767,0.0078618
-0.49225,0.62697,1.0767,0.0086604
-0.21893,0.62536,1.0767,0.0073422
-0.55376,0.62744,1.0767,0.0090059
-0.66575,0.62878,1.0767,0.0098155
-0.71788,0.6292,1.0767,0.010064
-0.83629,0.63036,1.0767,0.010622
-1.0253,0.72307,1.0767,0.021728
-1.0146,0.72761,1.0767,0.021968
-1.0185,0.73075,1.0767,0.02212
-1.0329,0.71898,1.0767,0.021516
-1.039,0.71616,1.0767,0.021357
-1.0192,0.73615,1.0767,0.022365
-1.0514,0.74175,1.0767,0.022595
0.68523,0.62162,1.0767,-0.00047375
-1.0005,0.63232,1.0767,0.011446
-0.93253,0.6315,1.0767,0.011134
0.053783,1.0311,1.0767,0.0096991
0.051657,1.0296,1.0767,0.0098552
0.013441,1.0054,1.0767,0.012276
-0.089165,0.9432,1.0767,0.017744
0.69227,1.1064,1.0767,0.00081761
-0.079758,0.95517,1.0767,-0.016773
-0.082367,0.95351,1.0767,-0.016913
-0.083808,0.95257,1.0767,-0.016991
-0.062532,0.96641,1.0767,-0.015824
-0.049412,0.97597,1.0767,-0.014987
-0.24033,0.85704,1.0767,-0.022975
