"Time_Iter","Inner_Iter",    "Cur_Time"    ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
         24,          49,              0.48,      -7.168713834,      -5.040376479,      -5.039984322,      -1.708887622,     0.09133389985,       6.277936783,      0.2789494304,                 0,                 0,                 0,    -0.09155061055,       6.277936783,      0.2789494304,                 0,     0.04443329712,      0.1920785985,       -1.42466147,      -1.697486721,      -1.656472704,      -1.423405691,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         25,          49,               0.5,      -7.159331883,      -5.053745389,      -5.198243504,      -1.699458031,     0.09133389985,       3.086059324,     -0.5079323894,                 0,                 0,                 0,      0.1037847203,       3.086059324,     -0.5079323894,                 0,     -0.1645893148,      0.2022599514,      -1.413979892,      -1.710988504,      -1.809974644,      -1.412294548,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         26,          49,              0.52,      -7.273399137,      -4.977564147,       -5.10929905,      -1.817768361,     0.09133389985,      -0.177694515,     -0.7007639296,                 0,                 0,                 0,      0.1520710919,      -0.177694515,     -0.7007639296,                 0,       3.943644121,      0.2022599514,      -1.510083709,      -1.614043671,      -1.693727916,      -1.512619447,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         27,          49,              0.54,      -7.304814754,      -5.081346928,      -5.083289579,      -1.846217211,     0.09133389985,      -1.595605117,     -0.2714756516,                 0,                 0,                 0,      0.0459377147,      -1.595605117,     -0.2714756516,                 0,      0.1701396221,      0.2022599514,      -1.517546315,      -1.691541007,      -1.645420144,      -1.518123746,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         28,          49,              0.56,      -7.265329097,      -5.230381732,      -5.180566937,      -1.804350748,     0.09133389985,     -0.6449191181,      0.4369363247,                 0,                 0,                 0,     -0.1295883534,     -0.6449191181,      0.4369363247,                 0,     -0.6775056166,       0.214989678,       -1.46498407,      -1.829579905,      -1.746322694,      -1.464087978,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         29,          49,              0.58,      -7.331659807,      -5.126288902,       -5.24394846,      -1.874026328,     0.09133389985,       1.648449467,      0.9920785984,                 0,                 0,                 0,     -0.2672282284,       1.648449467,      0.9920785984,                 0,      0.6018253022,      0.2229432772,      -1.522628893,      -1.718897948,      -1.808779716,      -1.524500159,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         30,          49,               0.6,      -7.417894379,      -5.110760708,      -5.234409774,      -1.960740322,     0.09133389985,       3.650387967,        1.09594418,                 0,                 0,                 0,     -0.2927380403,       3.650387967,        1.09594418,                 0,      0.3002267677,      0.2355961877,       -1.58723495,      -1.681249019,      -1.766499855,      -1.588771516,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         31,          49,              0.62,      -7.393022368,      -5.291470605,      -5.275707373,      -1.932967528,     0.09133389985,       4.227459524,      0.8089272964,                 0,                 0,                 0,     -0.2209299204,       4.227459524,      0.8089272964,                 0,      0.1913506899,       0.204731509,      -1.529820178,       -1.83001506,      -1.766135473,      -1.529337087,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         32,          49,              0.64,      -7.424058573,       -5.31395005,      -5.337567886,      -1.965595747,     0.09133389985,       3.364478712,       0.387593317,                 0,                 0,                 0,     -0.1155760026,       3.364478712,       0.387593317,                 0,      0.1152015959,      0.2022599514,      -1.533674074,      -1.828113325,       -1.81927348,      -1.536350461,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         33,          49,              0.66,      -7.532082653,      -5.219371544,        -5.3665459,      -2.076845823,     0.09133389985,       1.866422575,      0.1286132201,                 0,                 0,                 0,    -0.05050172322,       1.866422575,      0.1286132201,                 0,     0.06890895013,      0.2156933012,      -1.621088448,      -1.714006554,      -1.848672212,      -1.626514415,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         34,          49,              0.68,      -7.533632315,      -5.312769203,      -5.386434695,      -2.074745105,     0.09133389985,      0.7027051517,      0.1548971151,                 0,                 0,                 0,    -0.05638144302,      0.7027051517,      0.1548971151,                 0,      0.2204297417,      0.2156933012,      -1.595085594,      -1.781007294,      -1.837314523,      -1.595423356,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         35,          49,               0.7,       -7.51674621,      -5.529970934,      -5.398483737,      -2.056170876,     0.09133389985,      0.5040305684,      0.3335157267,                 0,                 0,                 0,     -0.1002528699,      0.5040305684,      0.3335157267,                 0,        0.66169742,      0.2181648588,      -1.541465111,      -1.967541519,      -1.803321888,      -1.540728153,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         36,          49,              0.72,      -7.610501342,      -5.410930193,        -5.4184604,      -2.153691899,     0.09133389985,       1.216067649,      0.4249533249,                 0,                 0,                 0,     -0.1225294632,       1.216067649,      0.4249533249,                 0,      0.3494487541,      0.2229891428,      -1.599440455,      -1.819859906,      -1.810374955,      -1.604405481,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         37,          49,              0.74,       -7.67710391,      -5.375389151,      -5.488328785,      -2.219738282,     0.09133389985,        2.24536938,      0.2502599688,                 0,                 0,                 0,    -0.07862431318,        2.24536938,      0.2502599688,                 0,      0.1114560353,      0.2181648588,      -1.634767391,      -1.756005279,      -1.883240606,      -1.638899222,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         38,          49,              0.76,      -7.635888939,      -5.553716141,      -5.546683457,      -2.175062794,     0.09133389985,       2.955973023,     -0.1863450551,                 0,                 0,                 0,     0.03040119329,       2.955973023,     -0.1863450551,                 0,     -0.0630401745,      0.2181648588,      -1.560547911,      -1.907116655,      -1.918889866,      -1.559509191,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         39,          49,              0.78,      -7.687913242,      -5.637247451,      -5.531491268,      -2.229535297,     0.09133389985,       3.042959013,      -0.678464382,                 0,                 0,                 0,      0.1532056004,       3.042959013,      -0.678464382,                 0,     -0.2229620508,      0.2156933012,      -1.575115512,      -1.967911276,      -1.869832922,      -1.577031694,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         40,          49,               0.8,      -7.818379187,      -5.510295101,      -5.551323384,       -2.36472963,     0.09133389985,       2.592032855,     -0.9598399067,                 0,                 0,                 0,      0.2234590345,       2.592032855,     -0.9598399067,                 0,     -0.3703039122,      0.2156933012,      -1.666444581,       -1.81747583,      -1.884737223,      -1.675117365,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         41,          49,              0.82,      -7.782910634,      -5.579552067,      -5.627932344,      -2.323860269,     0.09133389985,       1.961246813,     -0.8511004301,                 0,                 0,                 0,      0.1965203254,       1.961246813,     -0.8511004301,                 0,     -0.4339588596,      0.2156933012,      -1.592138509,      -1.858909527,      -1.971473627,      -1.595075137,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         42,          49,              0.84,      -7.737312896,      -5.812226775,      -5.638069302,      -2.275901563,     0.09133389985,       1.547511828,     -0.3597093301,                 0,                 0,                 0,     0.07429020914,       1.547511828,     -0.3597093301,                 0,     -0.2324436709,      0.2156933012,      -1.508155427,      -2.068389149,       -1.97663373,       -1.50672502,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         43,          49,              0.86,      -7.807129709,      -5.696513348,      -5.621138164,      -2.347984742,     0.09133389985,       1.539928044,      0.3174293302,                 0,                 0,                 0,    -0.09408302109,       1.539928044,      0.3174293302,                 0,      0.2061325732,      0.2181648588,      -1.538727646,       -1.93841142,      -1.950552079,      -1.539955571,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         44,          49,              0.88,      -7.882756243,      -5.651563759,      -5.674894326,       -2.42448473,     0.09133389985,       1.869555819,      0.9362012966,                 0,                 0,                 0,     -0.2476790784,       1.869555819,      0.9362012966,                 0,      0.5007613504,      0.2156933012,      -1.571648502,      -1.878574966,      -2.012175025,      -1.575839467,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         45,          49,               0.9,      -7.895208731,      -5.779001251,      -5.730603308,      -2.436425136,     0.09133389985,       2.310749757,       1.327028578,                 0,                 0,                 0,     -0.3442428491,       2.310749757,       1.327028578,                 0,      0.5742848501,      0.2297236552,      -1.539239201,      -1.988665078,      -2.082954834,      -1.542643922,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         46,          49,              0.92,      -7.968487939,      -5.836036345,      -5.731662969,      -2.512295678,     0.09133389985,       2.640368257,       1.421663665,                 0,                 0,                 0,     -0.3668215003,       2.640368257,       1.421663665,                 0,      0.5384338572,      0.2297236552,      -1.571108991,       -2.03615436,      -2.091998748,      -1.575115235,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         47,          49,              0.94,      -8.036042851,      -5.830819833,      -5.784166887,      -2.580289196,     0.09133389985,       2.701459528,       1.284014358,                 0,                 0,                 0,     -0.3314620293,       2.701459528,       1.284014358,                 0,        0.47530394,      0.2442054099,      -1.599951698,      -2.029829732,      -2.151608357,      -1.604827377,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         48,          49,              0.96,      -7.994941176,      -5.929533252,      -5.893366518,      -2.535501216,     0.09133389985,       2.487798818,       1.003422542,                 0,                 0,                 0,     -0.2605283123,       2.487798818,       1.003422542,                 0,      0.4033374945,      0.2590255437,      -1.515727313,      -2.125729051,       -2.27542634,      -1.518847919,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         49,          49,              0.98,      -8.003744137,      -5.954345436,       -5.88213281,      -2.543912073,     0.09133389985,       2.155275398,      0.6421928263,                 0,                 0,                 0,     -0.1696355044,       2.155275398,      0.6421928263,                 0,      0.2979632333,      0.2590255437,      -1.479130163,      -2.145470297,      -2.281645371,      -1.481360187,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         50,          49,                 1,      -8.053584182,       -5.88038594,      -5.835579239,       -2.59369025,     0.09133389985,       1.896048615,       0.216999014,                 0,                 0,                 0,    -0.06298368614,       1.896048615,       0.216999014,                 0,      0.1144480222,      0.2442054099,      -1.491721525,      -2.071759744,      -2.249922962,      -1.491966757,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         51,          49,              1.02,      -8.046262677,      -5.856617565,      -5.850025094,      -2.584621038,     0.09133389985,       1.854514843,     -0.2915020612,                 0,                 0,                 0,     0.06425135025,       1.854514843,     -0.2915020612,                 0,     -0.1571850786,      0.2442054099,      -1.451724749,      -2.053533072,      -2.278640629,      -1.450756119,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         52,          49,              1.04,       -8.04191604,      -5.836249698,      -5.873792679,      -2.580595681,     0.09133389985,       2.061795735,     -0.8401581705,                 0,                 0,                 0,      0.2012810356,       2.061795735,     -0.8401581705,                 0,     -0.4074885577,      0.2590255437,      -1.404891647,       -2.03826678,      -2.318397767,      -1.405812321,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         53,          49,              1.06,      -8.098796948,      -5.866244514,      -5.874174543,      -2.639922863,     0.09133389985,       2.415798226,       -1.32414368,                 0,                 0,                 0,      0.3219450797,       2.415798226,       -1.32414368,                 0,      -0.548118492,      0.2590255437,      -1.411491804,      -2.072605334,      -2.334794956,      -1.414025927,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         54,          49,              1.08,      -8.168795053,      -5.890700118,      -5.880616243,      -2.714368976,     0.09133389985,       2.716780432,      -1.607132131,                 0,                 0,                 0,      0.3922440482,       2.716780432,      -1.607132131,                 0,     -0.5915576069,      0.2442054099,      -1.441365392,      -2.104269208,      -2.356014694,      -1.446475401,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         55,          49,               1.1,      -8.108968303,      -5.890478562,      -5.916529233,       -2.65136503,     0.09133389985,       2.790763773,      -1.573795781,                 0,                 0,                 0,      0.3835067893,       2.790763773,      -1.573795781,                 0,     -0.5639301311,      0.4191585468,      -1.352415194,      -2.113136506,      -2.406589314,      -1.354884074,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         56,          49,              1.12,      -7.991784767,      -5.898129292,      -5.961666226,      -2.530053258,     0.09133389985,       2.609570865,      -1.207215127,                 0,                 0,                 0,      0.2916803416,       2.609570865,      -1.207215127,                 0,     -0.4626105935,      0.7129601366,      -1.200537158,      -2.128131869,      -2.466925469,      -1.199685233,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         57,          49,              1.14,      -7.936473116,      -5.866037873,      -5.959177984,      -2.473675816,     0.09133389985,       2.302476321,     -0.5953084623,                 0,                 0,                 0,      0.1388159883,       2.302476321,     -0.5953084623,                 0,     -0.2585513939,      0.8573891843,      -1.104530516,      -2.101878154,      -2.479336616,      -1.100583965,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         58,          49,              1.16,      -7.941712866,      -5.816879748,       -5.90890417,      -2.479258807,     0.09133389985,       2.050592215,      0.1425516986,                 0,                 0,                 0,    -0.04518536027,       2.050592215,      0.1425516986,                 0,     0.06951733139,      0.9205341355,      -1.076853344,      -2.059647815,      -2.443173578,      -1.070312607,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         59,          49,              1.18,       -8.01171656,      -5.752924931,      -5.873607301,      -2.552013231,     0.09133389985,       2.004952381,      0.8934321073,                 0,                 0,                 0,     -0.2320815827,       2.004952381,      0.8934321073,                 0,      0.4456126319,      0.9813261778,      -1.121176839,      -2.004479168,      -2.421575341,      -1.116715962,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         60,          49,               1.2,      -8.083683819,      -5.750104516,      -5.866311782,      -2.626285464,     0.09133389985,       2.228550329,       1.518621162,                 0,                 0,                 0,     -0.3872702744,       2.228550329,       1.518621162,                 0,      0.6814390245,       1.026928993,      -1.166033667,      -2.010677054,      -2.427798344,       -1.16374423,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         61,          49,              1.22,      -8.073385501,      -5.871576069,      -5.870149561,      -2.615781044,     0.09133389985,       2.615159476,       1.873153436,                 0,                 0,                 0,     -0.4746506771,       2.615159476,       1.873153436,                 0,      0.7162673837,       1.111482962,      -1.135897837,      -2.140716118,      -2.444801548,      -1.132082894,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
