"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,       "AoA"      ,     "Buffet"     
          0,           0,           0,      -1.246680689,        1.21135889,       1.393227938,       4.268856501,      -4.399590353,                        10,      -1.919557785,              10,       -6.24188771,       14425.51611,   -0.003428490606,      0.7270659619,                 0,                 0,                 0,     0.09059371348,     -0.0161170191,      0.7268953908,                 0,      -212.0659047,                 1,    0.005437870025
          0,           0,           1,      -1.522297287,      0.8445301306,       1.163827913,       3.979051184,      -3.942842449,                        10,      -1.804285054,               9,      -6.069522852,       14425.51611,   -0.003428501389,      0.7270659768,                 0,                 0,                 0,     0.09059371182,    -0.01611703014,      0.7268954055,                 0,       -212.065242,                 1,    0.005437870025
          0,           0,           2,      -1.717288191,      0.6566931709,       1.021270921,       3.784792075,      -3.659508186,                        10,      -1.754845249,               9,      -6.484721888,       14425.51611,   -0.003428790448,      0.7270661418,                 0,                 0,                 0,     0.09059369738,    -0.01611732204,      0.7268955654,                 0,      -212.0474123,                 1,    0.005437870025
          0,           0,           3,      -1.805208263,      0.6019441679,      0.9837189015,       3.701482796,      -3.464135963,                        10,      -1.735442891,               8,      -6.340566077,       14425.51611,   -0.003430091791,      0.7270664042,                 0,                 0,                 0,     0.09059374454,    -0.01611862776,      0.7268958051,                 0,      -211.9670401,                 1,    0.005437870025
          0,           0,           4,      -1.846797641,      0.5654263192,      0.9711625683,       3.654666939,      -3.360078453,                        10,      -1.744136277,               8,      -6.449154857,       14425.51611,   -0.003433123198,      0.7270658976,                 0,                 0,                 0,     0.09059403767,    -0.01612164987,      0.7268952457,                 0,      -211.7797282,                 1,    0.005437870025
          0,           0,           5,      -1.881277343,      0.5557208406,      0.9442654418,       3.614563288,      -3.337780564,                        10,       -1.78224265,               8,      -6.446002861,       14425.51611,   -0.003438121378,      0.7270626802,                 0,                 0,                 0,     0.09059473585,    -0.01612659114,      0.7268919415,                 0,      -211.4709169,                 1,    0.005437870025
          0,           0,           6,      -1.919568423,      0.5636750241,      0.8989253544,       3.577644313,      -3.360813684,                        10,       -1.82634455,               8,      -6.428298416,       14425.51611,   -0.003444700871,      0.7270535621,                 0,                 0,                 0,     0.09059582166,    -0.01613301049,        0.72688271,                 0,      -211.0643534,                 1,    0.005437870025
          0,           0,           7,      -1.966357073,      0.5651510398,      0.8392883566,       3.539851903,      -3.373667275,                        10,      -1.854296862,               8,        -6.4520551,       14425.51611,   -0.003451924219,      0.7270338172,                 0,                 0,                 0,       0.090596995,    -0.01613988815,      0.7268628421,                 0,      -210.6169693,                 1,    0.005437870025
          0,           0,           8,      -2.024649018,      0.5495135511,      0.7709953034,       3.495486009,      -3.361603453,                        10,      -1.850885543,               7,      -6.020400851,       14425.51611,   -0.003458555241,       0.726996606,                 0,                 0,                 0,     0.09059763053,    -0.01614586873,      0.7268255208,                 0,      -210.2023982,                 1,    0.005437870025
          0,           0,           9,      -2.094775567,      0.5175647438,      0.7001658349,       3.440894594,       -3.34146701,                        10,      -1.817928817,               7,      -6.072621536,       14425.51611,   -0.003463368886,      0.7269319402,                 0,                 0,                 0,     0.09059675878,    -0.01614955307,      0.7267607809,                 0,      -209.8915721,                 1,    0.005437870025
          0,           0,          10,      -2.171885744,      0.4752413184,      0.6327932892,       3.376593334,      -3.308964833,                        10,      -1.768129058,               7,       -6.13373081,       14425.51611,   -0.003465376893,      0.7268252826,                 0,                 0,                 0,       0.090593011,    -0.01614969934,      0.7266541044,                 0,      -209.7391727,                 1,    0.005437870025
          0,           0,          11,      -2.242177868,      0.4305635149,      0.5735042691,       3.309165372,      -3.273448456,                        10,       -1.71620704,               7,       -6.21431208,       14425.51611,   -0.003463924203,      0.7266560805,                 0,                 0,                 0,      0.0905845021,    -0.01614529389,      0.7264849535,                 0,      -209.7782855,                 1,    0.005437870025
          0,           0,          12,      -2.285021468,      0.3911781839,      0.5243481451,       3.252276267,      -3.247354112,                        10,      -1.676860333,               7,      -6.294351515,       14425.51611,   -0.003458683442,      0.7263965116,                 0,                 0,                 0,     0.09056865108,    -0.01613552382,      0.7262255155,                 0,       -210.021103,                 1,    0.005437870025
          0,           0,          13,      -2.291599993,      0.3614869453,      0.4848545953,       3.220424578,      -3.234506952,                        10,      -1.665857829,               7,      -6.307098652,       14425.51611,   -0.003449587846,      0.7260103082,                 0,                 0,                 0,     0.09054192514,    -0.01611968943,      0.7258395297,                 0,      -210.4629134,                 1,    0.005437870025
          0,           0,          14,      -2.276405967,      0.3413040064,      0.4533375586,       3.215188339,      -3.235674424,                        10,      -1.687580587,               7,      -6.221191365,       14425.51611,   -0.003436696932,      0.7254519731,                 0,                 0,                 0,     0.09049954414,    -0.01609705619,      0.7252815047,                 0,      -211.0898888,                 1,    0.005437870025
          0,           0,          15,      -2.259253089,      0.3274456349,      0.4281389724,       3.223893834,      -3.249439569,                        10,      -1.727838668,               7,      -6.075648161,       14425.51611,   -0.003420032636,      0.7246672104,                 0,                 0,                 0,     0.09043523398,    -0.01606669844,      0.7244971523,                 0,      -211.8889752,                 1,    0.005437870025
          0,           0,          16,      -2.251187741,      0.3163400522,      0.4079567292,       3.232856569,      -3.269463682,                        10,      -1.768678229,               8,      -6.328836866,       14425.51611,   -0.003399504068,      0.7235943525,                 0,                 0,                 0,     0.09034105434,    -0.01602744904,      0.7234248161,                 0,      -212.8529156,                 1,    0.005437870025
          0,           0,          17,      -2.255553741,      0.3054956257,      0.3915270889,       3.234617664,      -3.273310766,                        10,      -1.799080825,               8,      -6.197598905,       14425.51611,   -0.003374935507,      0.7221662097,                 0,                 0,                 0,     0.09020731923,    -0.01597795969,      0.7219973195,                 0,      -213.9792622,                 1,    0.005437870025
          0,           0,          18,      -2.271774622,      0.2936932319,      0.3773156893,       3.226920779,      -3.246510242,                        10,      -1.815366336,               8,      -6.105209044,       14425.51611,    -0.00334611735,      0.7203121104,                 0,                 0,                 0,     0.09002264166,    -0.01591678743,      0.7201440055,                 0,       -215.268036,                 1,    0.005437870025
          0,           0,          19,      -2.297403809,      0.2806191124,      0.3635417958,       3.210252367,      -3.206030486,                        10,      -1.818518475,               8,      -6.026350094,       14425.51611,   -0.003312800293,      0.7179600539,                 0,                 0,                 0,     0.08977410882,     -0.0158424264,      0.7177928888,                 0,      -216.7230108,                 1,    0.005437870025
          0,           0,          20,      -2.329003176,        0.26648093,      0.3484336161,       3.186275196,      -3.173001983,                        10,       -1.81212137,               9,      -6.527052067,       14425.51611,   -0.003274634596,      0.7150393231,                 0,                 0,                 0,     0.08944761595,    -0.01575329274,      0.7148732689,                 0,      -218.3569807,                 1,    0.005437870025
          0,           0,          21,      -2.362731291,      0.2517395731,      0.3304875871,       3.156988319,      -3.155196669,                        10,      -1.800526449,               9,      -6.434629194,       14425.51611,   -0.003231141824,      0.7114837754,                 0,                 0,                 0,     0.08902839363,    -0.01564775373,      0.7113190218,                 0,      -220.1957742,                 1,    0.005437870025
          0,           0,          22,      -2.395097011,      0.2369411477,       0.308602164,       3.124243946,      -3.152401338,                        10,      -1.787150893,               9,      -6.334377253,       14425.51611,    -0.00318177813,      0.7072355083,                 0,                 0,                 0,      0.0885017207,    -0.01552425507,      0.7070722632,                 0,      -222.2768149,                 1,    0.005437870025
          0,           0,          23,      -2.423818165,      0.2225999987,      0.2820960283,       3.089481745,       -3.15843148,                        10,      -1.773787112,               9,      -6.233995441,       14425.51611,   -0.003126055739,        0.70224833,                 0,                 0,                 0,     0.08785375619,     -0.0153815029,       0.702086817,                 0,      -224.6435728,                 1,    0.005437870025
          0,           0,          24,      -2.448305695,      0.2091214671,       0.250672275,       3.053676288,      -3.165214828,                        10,      -1.761083181,               9,      -6.133546118,       14425.51611,   -0.003063657174,      0.6964904551,                 0,                 0,                 0,     0.08707238534,    -0.01521862507,       0.696330908,                 0,      -227.3395538,                 1,    0.005437870025
          0,           0,          25,      -2.469380599,      0.1967575243,      0.2143857047,       3.017503805,      -3.172569595,                        10,      -1.749882178,               9,      -6.037246716,       14425.51611,   -0.002994492495,      0.6899460516,                 0,                 0,                 0,     0.08614797589,    -0.01503525533,      0.6897887084,                 0,      -230.4050027,                 1,    0.005437870025
          0,           0,          26,      -2.488441621,      0.1855968051,      0.1736482874,       2.981654564,      -3.181143664,                        10,      -1.742053864,              10,      -6.304077576,       14425.51611,   -0.002918688188,      0.6826157292,                 0,                 0,                 0,     0.08507400037,     -0.0148315308,      0.6824608254,                 0,      -233.8775797,                 1,    0.005437870025
          0,           0,          27,      -2.506671861,      0.1755839362,      0.1292870068,       2.947135752,      -3.189183833,                        10,      -1.739714407,              10,      -6.193488739,       14425.51611,   -0.002836519916,      0.6745171045,                 0,                 0,                 0,     0.08384763769,    -0.01460803456,      0.6743648682,                 0,      -237.7974153,                 1,    0.005437870025
          0,           0,          28,      -2.524644004,       0.166555566,     0.08263305024,        2.91538683,      -3.195901867,                        10,      -1.744085346,              10,       -6.12352889,       14425.51611,   -0.002748385638,      0.6656862172,                 0,                 0,                 0,     0.08247046109,    -0.01436579347,       0.665536864,                 0,      -242.2099024,                 1,    0.005437870025
          0,           0,          29,      -2.542322592,      0.1582843186,     0.03557742939,       2.888060958,      -3.201320995,                        10,      -1.755458258,              10,      -6.091643423,       14425.51611,   -0.002654856483,      0.6561788812,                 0,                 0,                 0,     0.08094910097,    -0.01410635267,      0.6560326084,                 0,      -247.1617149,                 1,    0.005437870025
          0,           0,          30,      -2.559314959,      0.1505219319,   -0.009522730716,       2.866454448,      -3.206862609,                        10,      -1.773206325,              10,        -6.0644241,       14425.51611,    -0.00255674117,      0.6460706019,                 0,                 0,                 0,     0.07929563711,     -0.0138318385,      0.6459275809,                 0,      -252.6930021,                 1,    0.005437870025
          0,           0,          31,      -2.575203063,       0.143036483,    -0.05021303975,       2.850866838,      -3.214139826,                        10,      -1.795570122,              10,      -6.023769134,       14425.51611,   -0.002455056411,      0.6354538215,                 0,                 0,                 0,     0.07752744258,    -0.01354488086,      0.6353141922,                 0,       -258.834713,                 1,    0.005437870025
          0,           0,          32,      -2.589814445,      0.1356405247,    -0.08459829162,       2.840342209,      -3.225301895,                        10,      -1.819922049,              10,      -5.974542763,       14425.51611,   -0.002350870963,      0.6244327987,                 0,                 0,                 0,     0.07566646691,    -0.01324836791,      0.6242966662,                 0,      -265.6176406,                 1,    0.005437870025
          0,           0,          33,      -2.603342508,      0.1282063322,     -0.1120181012,        2.83299221,      -3.241467782,                        10,      -1.843216356,              10,      -5.928108504,       14425.51611,   -0.002245111932,      0.6131189243,                 0,                 0,                 0,     0.07373839615,    -0.01294517065,      0.6129863608,                 0,      -273.0905821,                 1,    0.005437870025
          0,           0,          34,      -2.616294283,      0.1206707018,     -0.1332827682,       2.826646799,      -3.262733749,                        10,      -1.862388219,              10,      -5.876059756,       14425.51611,   -0.002138473926,      0.6016282373,                 0,                 0,                 0,     0.07177203812,    -0.01263800875,      0.6014992849,                 0,      -281.3353158,                 1,    0.005437870025
          0,           0,          35,      -2.629330462,      0.1130349027,     -0.1502777431,       2.819426093,      -3.288951791,                        10,      -1.874835165,              10,      -5.819221836,       14425.51611,   -0.002031467156,      0.5900797527,                 0,                 0,                 0,     0.06979874129,    -0.01232946943,      0.5899544267,                 0,      -290.4697479,                 1,    0.005437870025
          0,           0,          36,      -2.643080332,      0.1053554801,     -0.1652397192,       2.810035502,      -3.321420127,                        10,      -1.879135626,              10,      -5.760899889,       14425.51611,    -0.00192448321,      0.5785925207,                 0,                 0,                 0,      0.0678515013,    -0.01202202193,      0.5784708114,                 0,       -300.648256,                 1,    0.005437870025
          0,           0,          37,      -2.657996581,      0.0977262517,     -0.1801392339,       2.797830399,      -3.358829138,                        10,      -1.875672412,              10,      -5.699080779,       14425.51611,   -0.001817786699,      0.5672814036,                 0,                 0,                 0,     0.06596375201,    -0.01171793546,      0.5671632791,                 0,      -312.0725902,                 1,    0.005437870025
          0,           0,          38,      -2.674279893,     0.09025547883,      -0.196373304,       2.782759308,      -3.402445555,                        10,      -1.866458201,              10,      -5.629746734,       14425.51611,   -0.001711448579,      0.5562530683,                 0,                 0,                 0,       0.064168118,    -0.01141914255,      0.5561384794,                 0,      -325.0188612,                 1,    0.005437870025
          0,           0,          39,      -2.691869748,      0.0830399449,     -0.2147095741,       2.765263132,      -3.448328147,                        10,      -1.854261969,              10,      -5.551954053,       14425.51611,   -0.001605291053,      0.5456033657,                 0,                 0,                 0,     0.06249537774,    -0.01112713825,      0.5454922515,                 0,      -339.8781577,                 1,    0.005437870025
          0,           0,          40,      -2.710485006,     0.07614303674,     -0.2353494624,       2.746161515,      -3.496436442,                        10,      -1.841772169,              10,      -5.450373522,       14425.51611,   -0.001498873296,      0.5354161659,                 0,                 0,                 0,     0.06097371809,    -0.01084294555,      0.5353084605,                 0,      -357.2124258,                 1,    0.005437870025
          0,           0,          41,      -2.729704266,      0.0695835772,     -0.2580230509,       2.726509098,      -3.544118066,                        10,      -1.831168774,              10,       -5.33750176,       14425.51611,     -0.0013915401,      0.5257632686,                 0,                 0,                 0,      0.0596282006,    -0.01056716241,      0.5256589066,                 0,      -377.8283276,                 1,     0.00440647918
          0,           0,          42,      -2.749063383,     0.06333830442,     -0.2820863511,       2.707423216,        -3.5892644,                        10,      -1.824027352,              10,      -5.296462683,       14425.51611,   -0.001282467546,      0.5167050757,                 0,                 0,                 0,     0.05848046634,    -0.01030001921,      0.5166039969,                 0,      -402.8991434,                 1,     0.00440647918
          0,           0,          43,      -2.768151186,     0.05735443095,      -0.306632562,        2.68988814,      -3.631985939,                        10,      -1.821224076,              10,      -5.314027871,       14425.51611,   -0.001170721671,      0.5082910906,                 0,                 0,                 0,     0.05754847719,    -0.01004144607,      0.5081932435,                 0,      -434.1690285,                 1,     0.00440647918
          0,           0,          44,      -2.786673257,     0.05156675972,     -0.3306368335,       2.674585172,      -3.670343944,                        10,       -1.82281407,              10,      -5.307910839,       14425.51611,   -0.001055311816,      0.5005602882,                 0,                 0,                 0,     0.05684633774,   -0.009791132683,      0.5004656327,                 0,      -474.3245366,                 1,     0.00440647918
          0,           0,          45,      -2.804488033,     0.04591445983,     -0.3531414391,       2.661781626,      -3.704318073,                        10,      -1.828038719,              10,      -5.267517343,       14425.51611,  -0.0009352604712,      0.4935417979,                 0,                 0,                 0,     0.05638422306,   -0.009548610077,      0.4934503065,                 0,      -527.7051828,                 1,     0.00440647918
          0,           0,          46,      -2.821635487,     0.04035609308,     -0.3734516138,       2.651291182,      -3.735260129,                        10,      -1.835397798,              10,      -5.219752412,       14425.51611,  -0.0008096105115,      0.4872572008,                 0,                 0,                 0,     0.05616883457,   -0.009313297911,      0.4871688595,                 0,      -601.8414952,                 1,     0.00440647918
          0,           0,          47,       -2.83825149,     0.03487836153,     -0.3912807681,       2.642642893,      -3.758902404,                        10,      -1.842945472,              10,      -5.172342401,       14425.51611,  -0.0006775254059,      0.4817213419,                 0,                 0,                 0,     0.05620354831,   -0.009084618864,       0.481636149,                 0,      -711.0011487,                 1,     0.00440647918
          0,           0,          48,      -2.854437347,     0.02949573875,     -0.4067889054,       2.635315016,      -3.776244504,                        10,      -1.848908321,              10,       -5.13257654,       14425.51611,  -0.0005384237315,      0.4769427188,                 0,                 0,                 0,     0.05648848329,   -0.008862139902,      0.4768606813,                 0,      -885.8129589,                 1,     0.00440647918
          0,           0,          49,      -2.870252131,     0.02424626017,     -0.4204939004,       2.628808213,      -3.785063749,                        10,      -1.852079164,              10,      -5.102051439,       14425.51611,  -0.0003919673768,      0.4729249982,                 0,                 0,                 0,     0.05702096565,   -0.008645586961,      0.4728461287,                 0,      -1206.541733,                 1,     0.00440647918
          0,           0,          50,      -2.885689181,      0.0191834752,     -0.4330942589,       2.622710623,      -3.784927022,                        10,      -1.852496069,              10,      -5.079673711,       14425.51611,  -0.0002380991077,      0.4696693266,                 0,                 0,                 0,     0.05779588242,   -0.008434922824,      0.4695936383,                 0,      -1972.579113,                 1,     0.00440647918
          0,           0,          51,        -2.9006688,     0.01436677801,     -0.4452730462,        2.61673002,      -3.775117798,                        10,      -1.851303586,              10,      -5.067062686,       14425.51611,  -7.718672214e-05,      0.4671755052,                 0,                 0,                 0,     0.05880547263,    -0.00823051176,       0.467103005,                 0,      -6052.537175,                 1,     0.00440647918
          0,           0,          52,      -2.914911465,    0.009847582986,     -0.4575555849,       2.610831253,      -3.756036248,                        10,      -1.850171476,              10,      -5.063725727,       14425.51611,   9.010889309e-05,      0.4654416493,                 0,                 0,                 0,     0.06003934546,   -0.008032981667,      0.4653723329,                 0,       5165.324235,                 1,     0.00440647918
          0,           0,          53,      -2.928034759,      0.0056580324,     -0.4702456285,       2.605124636,       -3.72970351,                        10,      -1.850796216,              10,      -5.067818682,       14425.51611,   0.0002626912334,        0.46446109,                 0,                 0,                 0,     0.06148361498,   -0.007843312493,       0.464394935,                 0,       1768.087515,                 1,     0.00440647918
          0,           0,          54,      -2.939800132,    0.001811055139,     -0.4833849631,       2.599647554,      -3.698309729,                        10,      -1.853957379,              10,      -5.079878941,       14425.51611,   0.0004392029702,      0.4642204945,                 0,                 0,                 0,     0.06312099866,   -0.007662628668,      0.4641574566,                 0,       1056.961191,                 1,     0.00440647918
          0,           0,          55,       -2.95001083,   -0.001702200652,     -0.4967664609,       2.594480957,      -3.663840698,                        10,       -1.85984139,              10,      -5.100438061,       14425.51611,   0.0006180440192,      0.4646979884,                 0,                 0,                 0,     0.06493078987,   -0.007492148276,       0.464637999,                 0,       751.8849369,                 1,     0.00440647918
          0,           0,          56,      -2.958594947,   -0.004913919334,     -0.5099840744,       2.589682876,      -3.627575476,                        10,      -1.867843744,              10,      -5.128448504,       14425.51611,   0.0007978271401,      0.4658668535,                 0,                 0,                 0,      0.0668905971,   -0.007332792045,      0.4658098237,                 0,        583.919536,                 1,     0.00440647918
          0,           0,          57,      -2.965636962,     -0.0078753087,     -0.5225103249,       2.585262225,      -3.590383475,                        10,      -1.877360646,              10,      -5.168353143,       14425.51611,   0.0009770132649,      0.4676899532,                 0,                 0,                 0,      0.0689752017,   -0.007185450689,       0.467635773,                 0,       478.6935551,                 1,     0.00440647918
          0,           0,          58,      -2.971439159,    -0.01065129246,     -0.5337888369,       2.581113286,      -3.552890078,                        10,      -1.887243429,              10,      -5.229963249,       14425.51611,    0.001154432573,      0.4701267613,                 0,                 0,                 0,     0.07115919964,   -0.007050586567,      0.4700753063,                 0,       407.2362234,                 1,     0.00440647918
          0,           0,          59,      -2.976377177,    -0.01331484147,     -0.5433320773,       2.577104346,      -3.515804927,                        10,       -1.89652709,              10,      -5.317230974,       14425.51611,     0.00132895611,      0.4731272069,                 0,                 0,                 0,     0.07341569777,   -0.006928454607,      0.4730783408,                 0,       356.0141702,                 1,     0.00440647918
          0,           0,          60,       -2.98090388,    -0.01594147783,     -0.5508198917,       2.573050789,      -3.480040792,                        10,      -1.904351739,              10,      -5.404357159,       14425.51611,    0.001499518773,      0.4766328494,                 0,                 0,                 0,     0.07571695564,    -0.00681909982,      0.4765864261,                 0,       317.8572073,                 1,     0.00440647918
          0,           0,          61,      -2.985492715,    -0.01860399008,     -0.5561552511,       2.568736703,      -3.446438044,                        10,      -1.909504934,              10,      -5.461636015,       14425.51611,    0.001665515746,      0.4805844155,                 0,                 0,                 0,     0.07803668147,   -0.006722092466,      0.4805402874,                 0,        288.549908,                 1,     0.00440647918
          0,           0,          62,       -2.99058108,    -0.02136785122,     -0.5594750254,       2.563946227,      -3.415743606,                        10,      -1.912000126,              10,      -5.499808306,       14425.51611,     0.00182664724,      0.4849165949,                 0,                 0,                 0,     0.08034887455,   -0.006636592471,      0.4848746192,                 0,       265.4681125,                 1,     0.00440647918
          0,           0,          63,      -2.996546363,    -0.02428746159,     -0.5611109862,       2.558478281,      -3.388640772,                        10,      -1.911609743,              10,      -5.532684778,       14425.51611,    0.001983140634,      0.4895593053,                 0,                 0,                 0,     0.08262810736,    -0.00656114938,      0.4895193537,                 0,       246.8606094,                 1,     0.00440647918
          0,           0,          64,      -3.003690177,    -0.02740402629,     -0.5615209063,       2.552162936,      -3.365805349,                        10,      -1.908225179,              10,      -5.565937558,       14425.51611,    0.002135891686,      0.4944398177,                 0,                 0,                 0,     0.08484998225,   -0.006493598278,      0.4944017886,                 0,        231.491054,                 1,     0.00440647918
          0,           0,          65,      -3.012227239,    -0.03074127717,     -0.5612141005,        2.54487819,      -3.347886013,                        10,      -1.902232308,              10,      -5.597955341,       14425.51611,    0.002286373741,      0.4994796628,                 0,                 0,                 0,     0.08699024274,   -0.006431096567,      0.4994434923,                 0,       218.4593244,                 1,     0.00440647918
          0,           0,          66,      -3.022291285,    -0.03430554698,     -0.5606915524,        2.53655316,      -3.335479454,                        10,      -1.893728975,              10,      -5.626408818,       14425.51611,    0.002436808279,      0.5046033659,                 0,                 0,                 0,     0.08902694476,   -0.006370105891,      0.5045690406,                 0,         207.07553,                 1,     0.00440647918
          0,           0,          67,      -3.033925997,    -0.03808497166,      -0.560409568,       2.527183079,      -3.329045871,                        10,      -1.882309292,              10,      -5.649638718,       14425.51611,    0.002589595321,      0.5097335678,                 0,                 0,                 0,     0.09093921054,   -0.006306876487,      0.5097011276,                 0,       196.8390828,                 1,     0.00440647918
          0,           0,          68,      -3.047091899,    -0.04204960044,     -0.5607641448,       2.516829216,      -3.328932872,                        10,      -1.866548741,              10,      -5.669324706,       14425.51611,    0.002747124732,      0.5147906633,                 0,                 0,                 0,     0.09270719699,   -0.006237629554,      0.5147602021,                 0,       187.3925335,                 1,     0.00440647918
          0,           0,          69,      -3.061688458,    -0.04615211045,     -0.5620846166,       2.505606505,      -3.335540551,                        10,      -1.844344861,              10,      -5.686835631,       14425.51611,    0.002911470679,      0.5196916064,                 0,                 0,                 0,     0.09431173074,   -0.006158841889,       0.519663267,                 0,       178.4979702,                 1,     0.00440647918
          0,           0,          70,      -3.077570127,    -0.05033016339,     -0.5646373704,       2.493674721,      -3.348889883,                        10,      -1.818012148,              10,      -5.698853658,       14425.51611,    0.003084756836,      0.5243601085,                 0,                 0,                 0,     0.09573718175,    -0.00606705872,      0.5243340823,                 0,       169.9842601,                 1,     0.00440647918
          0,           0,          71,      -3.094541081,    -0.05451049895,     -0.5686386617,       2.481241378,      -3.368465873,                        10,      -1.792969222,              10,      -5.702920879,       14425.51611,    0.003269034692,      0.5287271432,                 0,                 0,                 0,     0.09697127046,   -0.005959024196,       0.528703668,                 0,       161.7380031,                 1,     0.00440647918
          0,           0,          72,      -3.112352817,    -0.05861459848,      -0.574269418,       2.468558458,      -3.393765139,                        10,      -1.772753592,              10,      -5.695562655,       14425.51611,    0.003466193025,      0.5327273559,                 0,                 0,                 0,     0.09800376623,   -0.005831709228,      0.5327067124,                 0,       153.6923512,                 1,     0.00440647918
          0,           0,          73,      -3.130732301,    -0.06256482062,     -0.5816792749,       2.455897886,      -3.423508942,                        10,      -1.757000821,              10,      -5.676189497,       14425.51611,    0.003677980397,      0.5363009357,                 0,                 0,                 0,     0.09882670704,    -0.00568232168,      0.5362834441,                 0,       145.8139734,                 1,     0.00440647918
          0,           0,          74,      -3.149405596,    -0.06628950406,     -0.5909869485,       2.443530739,      -3.455414628,                        10,      -1.744307279,              10,      -5.650868859,       14425.51611,    0.003905810249,      0.5393943705,                 0,                 0,                 0,     0.09943487334,   -0.005508514409,       0.539380384,                 0,       138.1005057,                 1,     0.00440647918
          0,           0,          75,      -3.168122894,    -0.06972708846,      -0.602279828,        2.43170494,      -3.486028294,                        10,       -1.73516632,              10,      -5.613937865,       14425.51611,     0.00415047921,      0.5419582055,                 0,                 0,                 0,     0.09982527461,   -0.005308627803,      0.5419480985,                 0,       130.5772606,                 1,     0.00440647918
          0,           0,          76,      -3.186672837,    -0.07282927707,     -0.6156118592,       2.420630076,       -3.50801288,                        10,      -1.729876833,              10,      -5.596712925,       14425.51611,    0.004411860614,      0.5439482185,                 0,                 0,                 0,     0.09999738957,   -0.005082016724,      0.5439423701,                 0,       123.2922492,                 1,    0.003384593894
          0,           0,          77,      -3.204893555,    -0.07556379468,     -0.6310021477,       2.410464731,      -3.517304732,                        10,      -1.728888536,              10,      -5.594407419,       14425.51611,    0.004689416854,      0.5453339268,                 0,                 0,                 0,     0.09995535727,   -0.004828686702,      0.5453327114,                 0,       116.2903499,                 1,    0.003384593894
          0,           0,          78,      -3.222681315,     -0.0779152252,     -0.6484250031,       2.401306475,      -3.513862461,                        10,      -1.732651767,              10,      -5.606138073,       14425.51611,    0.004982145873,      0.5460973019,                 0,                 0,                 0,     0.09970746691,   -0.004549324998,       0.546101079,                 0,       109.6108616,                 1,    0.003384593894
          0,           0,          79,      -3.239990455,    -0.07988591648,      -0.667796403,        2.39318864,       -3.49916352,                        10,      -1.741316003,              10,      -5.624679987,       14425.51611,     0.00528864898,       0.546231514,                 0,                 0,                 0,     0.09926559082,   -0.004245210897,      0.5462406199,                 0,       103.2837528,                 1,    0.003384593894
          0,           0,          80,      -3.256824382,    -0.08149483618,     -0.6889548147,        2.38608772,      -3.478774673,                        10,       -1.75397416,              10,      -5.641177212,       14425.51611,    0.005607248414,      0.5457488435,                 0,                 0,                 0,     0.09864672568,   -0.003918236226,      0.5457635833,                 0,       97.32917167,                 1,    0.003384593894
          0,           0,          81,      -3.273211998,    -0.08277540136,     -0.7116392346,       2.379938833,      -3.459251142,                        10,      -1.769247977,              10,      -5.657602461,       14425.51611,    0.005935918202,      0.5446765164,                 0,                 0,                 0,     0.09787146231,   -0.003570901809,      0.5446971556,                 0,        91.7594377,                 1,    0.003384593894
          0,           0,          82,      -3.289188822,     -0.0837723779,     -0.7354603251,       2.374650589,      -3.446412072,                        10,      -1.786825846,              10,      -5.669637792,       14425.51611,    0.006272578046,      0.5430523352,                 0,                 0,                 0,     0.09696250414,   -0.003205947369,      0.5430790973,                 0,        86.5756203,                 1,    0.003384593894
