"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -1.792755225,      0.9666188189,     -0.4313211898,       3.867008097,          204929.9,      0.0131451447,      0.1573257738,                 0,                 0,                 0,   -0.001797425827,    0.002138632576,      0.1578594951,                 0,       11.96835618
          0,           0,           1,      -2.070779598,      0.7616094343,       0.320644978,       3.585537949,          204929.9,     0.02152567674,      0.2445271216,                 0,                 0,                 0,   -0.003250930317,    0.004415891543,      0.2454330211,                 0,       11.35978787
          0,           0,           2,      -2.179689088,      0.6115024617,      0.4120209276,       3.502104181,          204929.9,     0.02064677654,      0.2293837465,                 0,                 0,                 0,   -0.003959620425,    0.004595480743,      0.2302652255,                 0,         11.109906
          0,           0,           3,       -2.07389854,      0.6923266283,      0.4346549293,       3.615563524,          204929.9,     0.01922574039,       0.211162358,                 0,                 0,                 0,   -0.003883516254,    0.004448965973,       0.211989097,                 0,       10.98331475
          0,           0,           4,      -2.103961362,      0.6541316309,      0.3853651552,       3.576694847,          204929.9,      0.0171537249,       0.186360404,                 0,                 0,                 0,   -0.003842814429,    0.004112094663,      0.1871030228,                 0,       10.86413622
          0,           0,           5,      -2.124985949,      0.6191914607,      0.3699879745,       3.545091817,          204929.9,     0.01546453042,      0.1670385839,                 0,                 0,                 0,   -0.004025954042,    0.003774837015,      0.1677104374,                 0,       10.80140032
          0,           0,           6,      -2.093401786,      0.6342505433,      0.4058349193,       3.570425372,          204929.9,     0.01502388127,      0.1614640059,                 0,                 0,                 0,   -0.004750450337,    0.003724124162,      0.1621187007,                 0,       10.74715668
          0,           0,           7,      -1.992803228,      0.7208263636,      0.4950273012,       3.680184178,          204929.9,     0.01549331721,      0.1648706236,                 0,                 0,                 0,   -0.005739571941,    0.003954782947,      0.1655497662,                 0,       10.64140244
          0,           0,           8,       -1.89890075,      0.7974074038,      0.5829754665,       3.782051625,          204929.9,     0.01552802359,      0.1651026549,                 0,                 0,                 0,   -0.005749582841,    0.003973219089,      0.1657836533,                 0,        10.6325608
          0,           0,           9,      -1.927898082,      0.7514930707,      0.5589029574,       3.741577261,          204929.9,     0.01568106043,      0.1664407994,                 0,                 0,                 0,   -0.005879493134,    0.004032538901,      0.1671292135,                 0,       10.61412907
          0,           0,          10,       -1.92101775,      0.7338898973,      0.5625456443,       3.721460807,          204929.9,     0.01588531055,       0.167857536,                 0,                 0,                 0,   -0.006232487699,    0.004137464928,      0.1685567468,                 0,       10.56684007
          0,           0,          11,      -1.867399416,      0.7858529733,      0.5811422836,       3.767250778,          204929.9,     0.01626349805,      0.1706984267,                 0,                 0,                 0,   -0.006782699161,    0.004316560665,      0.1714170982,                 0,       10.49580024
          0,           0,          12,      -1.810720173,      0.8492979432,      0.6320114988,       3.850869069,          204929.9,     0.01673677389,      0.1751954797,                 0,                 0,                 0,   -0.007025541992,    0.004474985067,      0.1759362107,                 0,       10.46769711
          0,           0,          13,      -1.765187931,      0.8894141104,       0.693472686,       3.915993726,          204929.9,      0.0167239142,      0.1751493366,                 0,                 0,                 0,   -0.006989264917,    0.004465375486,      0.1758892829,                 0,       10.47298704
          0,           0,          14,      -1.792494736,      0.8442614763,      0.6900500566,       3.877922511,          204929.9,     0.01677333415,      0.1757344852,                 0,                 0,                 0,   -0.006970712293,    0.004473857145,      0.1764764535,                 0,        10.4770157
          0,           0,          15,      -1.775388509,      0.8481698518,      0.7029968219,       3.864507542,          204929.9,     0.01694869274,      0.1776567683,                 0,                 0,                 0,   -0.006931510616,    0.004514696879,      0.1784062864,                 0,       10.48203369
          0,           0,          16,       -1.72713155,      0.9096142124,      0.7065773938,       3.910786879,          204929.9,     0.01728857454,      0.1815716095,                 0,                 0,                 0,   -0.006753188541,    0.004580665231,      0.1823353002,                 0,       10.50240487
          0,           0,          17,      -1.707461855,      0.9348660388,      0.7251319764,       3.961655562,          204929.9,     0.01761656177,       0.185560848,                 0,                 0,                 0,   -0.006495588334,    0.004629578294,      0.1863377003,                 0,       10.53331804
          0,           0,          18,      -1.698323798,      0.9338902377,      0.7555824641,       3.990007618,          204929.9,     0.01785876871,      0.1885746159,                 0,                 0,                 0,   -0.006287676039,    0.004660965398,      0.1893610224,                 0,        10.5592171
          0,           0,          19,      -1.677283695,      0.9471435522,      0.7771509674,       4.012039786,          204929.9,     0.01804371186,       0.190867303,                 0,                 0,                 0,   -0.006138179832,    0.004685528277,      0.1916610256,                 0,       10.57805093
          0,           0,          20,      -1.658018832,      0.9652440796,      0.7895108312,       4.030253595,          204929.9,     0.01819040393,      0.1926746285,                 0,                 0,                 0,   -0.006025808844,    0.004705790352,      0.1934741813,                 0,       10.59210281
