"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -1.537341029,       1.218705627,     -0.1792343813,       4.122422293,          204929.9,     0.02970046073,      0.2103499079,                 0,                 0,                 0,   -0.002971334652,    0.000136368914,      0.2124363023,                 0,       7.082378615
          0,           0,           1,      -1.835380262,      0.9478982059,      0.4477210949,       3.825368915,          204929.9,     0.05645616178,      0.3865490489,                 0,                 0,                 0,   -0.009344312693,    0.002109504486,      0.3906443592,                 0,       6.846888572
          0,           0,           2,      -1.962702457,       0.812767615,      0.5791882181,        3.72001751,          204929.9,     0.06337379937,      0.4211223206,                 0,                 0,                 0,    -0.01165209871,    0.004148150676,      0.4258439153,                 0,       6.645054025
          0,           0,           3,      -1.877792146,      0.8827615689,      0.6762842492,       3.816037258,          204929.9,     0.06233976579,       0.410652183,                 0,                 0,                 0,    -0.01123952214,    0.004581341749,      0.4153317627,                 0,       6.587323161
          0,           0,           4,      -1.909058945,      0.8380376598,      0.6418386698,       3.773851766,          204929.9,     0.05925822444,      0.3866047413,                 0,                 0,                 0,    -0.01031839686,    0.004876546785,      0.3910894814,                 0,       6.524068936
          0,           0,           5,      -1.911658088,      0.8205638204,      0.6281309391,       3.759296855,          204929.9,     0.05496001494,      0.3570308897,                 0,                 0,                 0,   -0.009177321421,    0.004736051787,      0.3612052454,                 0,       6.496193463
          0,           0,           6,      -1.856844616,      0.8658044717,      0.6594373912,       3.809125881,          204929.9,     0.05162524287,      0.3363294016,                 0,                 0,                 0,   -0.009252470847,    0.004314823797,      0.3402411121,                 0,       6.514824587
          0,           0,           7,      -1.741705958,      0.9715170058,      0.7541713822,       3.931641264,          204929.9,     0.05070178942,      0.3310478836,                 0,                 0,                 0,    -0.01103633846,    0.004135402568,      0.3348824736,                 0,       6.529313607
          0,           0,           8,      -1.639098835,       1.056988442,      0.8469786316,       4.039448013,          204929.9,     0.05030545299,       0.328892663,                 0,                 0,                 0,    -0.01104752701,    0.004042871996,      0.3326930681,                 0,       6.537912759
          0,           0,           9,      -1.665567984,       1.012530395,      0.8250112558,       4.000736364,          204929.9,      0.0502907692,      0.3290417879,                 0,                 0,                 0,    -0.01144829684,    0.004007576927,      0.3328386981,                 0,       6.542786939
          0,           0,          10,      -1.658518368,      0.9947210635,      0.8300711004,       3.981488023,          204929.9,      0.0506897792,      0.3311901875,                 0,                 0,                 0,     -0.0123511181,    0.004103704353,      0.3350217211,                 0,       6.533667984
          0,           0,          11,      -1.603167415,       1.048233158,      0.8497971983,       4.028673778,          204929.9,     0.05185607058,      0.3375827939,                 0,                 0,                 0,    -0.01362064356,    0.004368966606,      0.3415144315,                 0,        6.50999565
          0,           0,          12,      -1.541606273,       1.116842419,      0.9017903462,       4.116600275,          204929.9,     0.05359140331,      0.3479211935,                 0,                 0,                 0,    -0.01425585501,     0.00464858407,      0.3519937301,                 0,       6.492108286
          0,           0,          13,       -1.49043854,       1.162636954,      0.9649953475,       4.186849292,          204929.9,        0.05364431,       0.348249263,                 0,                 0,                 0,    -0.01418747091,    0.004655317419,      0.3523259701,                 0,        6.49182109
          0,           0,          14,      -1.513514781,       1.121142102,      0.9652166045,       4.152430061,          204929.9,     0.05386831142,      0.3496597056,                 0,                 0,                 0,    -0.01415825122,    0.004680843211,      0.3537538613,                 0,        6.49100921
