"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,       "AoA"      ,     "Buffet"     
          0,           0,          16,      -8.325260989,      -6.077198194,      -6.646334144,      -2.859484866,      -9.416877513,                        10,      -2.317436072,              10,      -4.905897781,       14425.51611,     0.01319445972,      0.7269517269,                 0,                 0,                 0,     0.09059343101,    -0.01611691266,      0.7268928065,                 0,       55.09522501,              2.31,    0.005214880997
          0,           0,          17,      -8.321997509,      -6.075509172,      -6.642723725,      -2.854267669,      -9.418862916,                        10,      -2.322750624,              10,      -4.902638237,       14425.51611,     0.01319445975,      0.7269517456,                 0,                 0,                 0,     0.09059343328,    -0.01611691338,      0.7268928251,                 0,       55.09522629,              2.31,    0.005214880997
          0,           0,          18,      -8.318604551,      -6.074010142,      -6.638873862,      -2.848962648,      -9.420610791,                        10,      -2.328112791,              10,      -4.899490517,       14425.51611,     0.01319445979,      0.7269517642,                 0,                 0,                 0,     0.09059343554,    -0.01611691409,      0.7268928438,                 0,       55.09522751,              2.31,    0.005214880997
          0,           0,          19,      -8.315125303,        -6.0727211,      -6.634844134,      -2.843625623,      -9.422120668,                        10,      -2.333491593,              10,      -4.896472136,       14425.51611,     0.01319445985,      0.7269517828,                 0,                 0,                 0,     0.09059343778,    -0.01611691478,      0.7268928623,                 0,       55.09522868,              2.31,    0.005214880997
          0,           0,          20,      -8.311600761,      -6.071658115,      -6.630688991,       -2.83830761,      -9.423396076,                        10,      -2.338858902,              10,       -4.89360375,       14425.51611,     0.01319445992,      0.7269518013,                 0,                 0,                 0,     0.09059344001,    -0.01611691546,      0.7268928809,                 0,       55.09522979,              2.31,    0.005214880997
          0,           0,          21,      -8.308069423,       -6.07083374,       -6.62645801,      -2.833054751,      -9.424444759,                        10,      -2.344189585,              10,      -4.890908084,       14425.51611,        0.01319446,      0.7269518198,                 0,                 0,                 0,     0.09059344222,    -0.01611691612,      0.7268928993,                 0,       55.09523085,              2.31,    0.005214880997
          0,           0,          22,      -8.304567046,      -6.070257049,      -6.622195619,      -2.827908316,      -9.425278579,                        10,      -2.349458954,              10,      -4.888407636,       14425.51611,      0.0131944601,      0.7269518382,                 0,                 0,                 0,     0.09059344442,    -0.01611691677,      0.7268929177,                 0,       55.09523186,              2.31,    0.005214880997
          0,           0,          23,      -8.301126568,      -6.069934126,      -6.617942824,      -2.822904897,      -9.425913134,                        10,      -2.354643425,              10,      -4.886122156,       14425.51611,     0.01319446019,      0.7269518566,                 0,                 0,                 0,     0.09059344659,    -0.01611691741,      0.7268929361,                 0,       55.09523284,              2.31,    0.005214880997
          0,           0,          24,      -8.297778018,      -6.069868075,      -6.613736497,      -2.818076629,      -9.426367241,                        10,      -2.359719078,              10,      -4.884066809,       14425.51611,      0.0131944603,      0.7269518748,                 0,                 0,                 0,     0.09059344876,    -0.01611691804,      0.7268929543,                 0,       55.09523378,              2.31,    0.005214880997
          0,           0,          25,      -8.294548623,      -6.070059415,      -6.609611165,        -2.8134515,      -9.426662268,                        10,      -2.364661895,              10,      -4.882251292,       14425.51611,     0.01319446041,      0.7269518931,                 0,                 0,                 0,      0.0905934509,    -0.01611691867,      0.7268929725,                 0,       55.09523471,              2.31,    0.005214880997
          0,           0,          26,      -8.291462815,      -6.070506267,      -6.605598272,      -2.809053689,      -9.426821503,                        10,      -2.369448683,              10,      -4.880679798,       14425.51611,     0.01319446052,      0.7269519112,                 0,                 0,                 0,     0.09059345303,    -0.01611691929,      0.7268929907,                 0,       55.09523562,              2.31,    0.005214880997
          0,           0,          27,      -8.288542367,      -6.071205017,      -6.601726891,      -2.804903927,      -9.426869578,                        10,      -2.374057861,              10,      -4.879351471,       14425.51611,     0.01319446063,      0.7269519293,                 0,                 0,                 0,     0.09059345514,    -0.01611691991,      0.7268930087,                 0,       55.09523653,              2.31,    0.005214880997
          0,           0,          28,      -8.285806576,      -6.072149903,       -6.59802389,      -2.801019786,      -9.426831939,                        10,      -2.378470256,              10,       -4.87826111,       14425.51611,     0.01319446074,      0.7269519472,                 0,                 0,                 0,     0.09059345724,    -0.01611692052,      0.7268930267,                 0,       55.09523744,              2.31,    0.005214880997
          0,           0,          29,      -8.283272346,       -6.07333386,      -6.594513864,      -2.797416023,      -9.426734388,                        10,       -2.38267031,              10,      -4.877399891,       14425.51611,     0.01319446084,      0.7269519651,                 0,                 0,                 0,     0.09059345932,    -0.01611692114,      0.7268930446,                 0,       55.09523836,              2.31,    0.005214880997
          0,           0,          30,      -8.280954326,      -6.074748223,      -6.591218994,      -2.794104806,       -9.42660274,                        10,      -2.386646625,              10,      -4.876756032,       14425.51611,     0.01319446094,       0.726951983,                 0,                 0,                 0,     0.09059346139,    -0.01611692176,      0.7268930624,                 0,       55.09523931,              2.31,    0.005214880997
          0,           0,          31,      -8.278865064,      -6.076383621,      -6.588159095,      -2.791096007,      -9.426462521,                        10,      -2.390392057,              10,      -4.876315349,       14425.51611,     0.01319446103,      0.7269520007,                 0,                 0,                 0,     0.09059346345,    -0.01611692239,      0.7268930802,                 0,       55.09524029,              2.31,    0.005214880997
          0,           0,          32,       -8.27701508,      -6.078229603,       -6.58535153,      -2.788397344,      -9.426338694,                        10,      -2.393903751,              10,      -4.876061824,       14425.51611,     0.01319446111,      0.7269520184,                 0,                 0,                 0,     0.09059346549,    -0.01611692302,      0.7268930978,                 0,        55.0952413,              2.31,    0.005214880997
          0,           0,          33,       -8.27541297,      -6.080275335,       -6.58281142,      -2.786014575,      -9.426255489,                        10,      -2.397182398,              10,      -4.875978048,       14425.51611,     0.01319446117,       0.726952036,                 0,                 0,                 0,     0.09059346753,    -0.01611692366,      0.7268931154,                 0,       55.09524235,              2.31,    0.005214880997
          0,           0,          34,      -8.274065492,      -6.082509363,      -6.580550971,      -2.783951585,      -9.426236178,                        10,      -2.400231872,              10,      -4.876045711,       14425.51611,     0.01319446123,      0.7269520535,                 0,                 0,                 0,     0.09059346955,    -0.01611692432,      0.7268931329,                 0,       55.09524345,              2.31,    0.005214880997
          0,           0,          35,      -8.272977603,      -6.084920236,      -6.578580124,      -2.782210536,      -9.426302938,                        10,      -2.403058523,              10,      -4.876246058,       14425.51611,     0.01319446127,      0.7269520709,                 0,                 0,                 0,     0.09059347157,    -0.01611692498,      0.7268931503,                 0,        55.0952446,              2.31,    0.005214880997
          0,           0,          36,      -8.272152554,      -6.087496214,      -6.576906622,      -2.780791899,      -9.426476698,                        10,      -2.405669979,              10,      -4.876560283,       14425.51611,     0.01319446129,      0.7269520882,                 0,                 0,                 0,     0.09059347358,    -0.01611692565,      0.7268931676,                 0,       55.09524581,              2.31,    0.005214880997
          0,           0,          37,      -8.271591898,      -6.090225992,      -6.575535638,      -2.779694586,      -9.426776987,                        10,      -2.408074883,              10,      -4.876969885,       14425.51611,      0.0131944613,      0.7269521055,                 0,                 0,                 0,     0.09059347558,    -0.01611692634,      0.7268931849,                 0,       55.09524707,              2.31,    0.005214880997
          0,           0,          38,      -8.271295622,      -6.093098165,      -6.574470361,      -2.778915957,      -9.427221845,                        10,      -2.410282827,              10,      -4.877456977,       14425.51611,      0.0131944613,      0.7269521227,                 0,                 0,                 0,     0.09059347758,    -0.01611692704,       0.726893202,                 0,       55.09524841,              2.31,    0.005214880997
          0,           0,          39,      -8.271262166,      -6.096101845,      -6.573711557,      -2.778451937,      -9.427827683,                        10,      -2.412303648,              10,      -4.878004526,       14425.51611,     0.01319446127,      0.7269521398,                 0,                 0,                 0,     0.09059347957,    -0.01611692775,      0.7268932191,                 0,        55.0952498,              2.31,    0.005214880997
          0,           0,          40,      -8.271488495,      -6.099226653,      -6.573258665,       -2.77829709,      -9.428609201,                        10,      -2.414146679,              10,       -4.87859657,       14425.51611,     0.01319446123,      0.7269521569,                 0,                 0,                 0,     0.09059348156,    -0.01611692848,      0.7268932362,                 0,       55.09525127,              2.31,    0.005214880997
          0,           0,          41,      -8.271970195,      -6.102462533,      -6.573109064,       -2.77844468,      -9.429579329,                        10,       -2.41582177,              10,      -4.879218356,       14425.51611,     0.01319446117,      0.7269521738,                 0,                 0,                 0,     0.09059348354,    -0.01611692922,      0.7268932531,                 0,        55.0952528,              2.31,    0.005214880997
          0,           0,          42,      -8.272701634,       -6.10580011,      -6.573259133,      -2.778886792,      -9.430749131,                        10,      -2.417337723,              10,      -4.879856518,       14425.51611,     0.01319446109,      0.7269521907,                 0,                 0,                 0,     0.09059348551,    -0.01611692998,        0.72689327,                 0,        55.0952544,              2.31,    0.005214880997
          0,           0,          43,      -8.273676002,      -6.109230697,      -6.573703232,      -2.779614442,      -9.432127768,                        10,      -2.418703156,              10,      -4.880499147,       14425.51611,       0.013194461,      0.7269522075,                 0,                 0,                 0,     0.09059348748,    -0.01611693075,      0.7268932868,                 0,       55.09525607,              2.31,    0.005214880997
          0,           0,          44,      -8.274885486,       -6.11274627,      -6.574435438,      -2.780617711,      -9.433722482,                        10,      -2.419926215,              10,      -4.881135889,       14425.51611,     0.01319446089,      0.7269522242,                 0,                 0,                 0,     0.09059348944,    -0.01611693154,      0.7268933035,                 0,        55.0952578,              2.31,    0.005214880997
          0,           0,          45,      -8.276321389,      -6.116339515,      -6.575448593,      -2.781885866,      -9.435538546,                        10,      -2.421014503,              10,      -4.881758021,       14425.51611,     0.01319446076,      0.7269522409,                 0,                 0,                 0,      0.0905934914,    -0.01611693233,      0.7268933201,                 0,       55.09525959,              2.31,    0.005214880997
          0,           0,          46,      -8.277974293,      -6.120004013,      -6.576735009,      -2.783407527,      -9.437579265,                        10,      -2.421974842,              10,      -4.882358479,       14425.51611,     0.01319446062,      0.7269522575,                 0,                 0,                 0,     0.09059349334,    -0.01611693315,      0.7268933367,                 0,       55.09526145,              2.31,    0.005214880997
          0,           0,          47,      -8.279834232,      -6.123733979,      -6.578286504,      -2.785170799,      -9.439845973,                        10,       -2.42281348,              10,      -4.882931868,       14425.51611,     0.01319446046,       0.726952274,                 0,                 0,                 0,     0.09059349528,    -0.01611693397,      0.7268933531,                 0,       55.09526336,              2.31,    0.005214880997
          0,           0,          48,      -8.281890813,      -6.127524595,      -6.580094388,      -2.787163458,       -9.44233799,                        10,      -2.423536682,              10,      -4.883474472,       14425.51611,     0.01319446029,      0.7269522904,                 0,                 0,                 0,     0.09059349721,     -0.0161169348,      0.7268933696,                 0,       55.09526532,              2.31,    0.005214880997
          0,           0,          49,      -8.284133385,      -6.131371862,      -6.582150006,      -2.789373089,      -9.445052693,                        10,      -2.424149418,              10,      -4.883984198,       14425.51611,     0.01319446011,      0.7269523067,                 0,                 0,                 0,     0.09059349913,    -0.01611693564,      0.7268933859,                 0,       55.09526733,              2.31,    0.005214880997
          0,           0,          50,      -8.286551215,      -6.135272553,      -6.584443883,      -2.791787256,       -9.44798548,                        10,      -2.424657499,              10,      -4.884460553,       14425.51611,     0.01319445991,       0.726952323,                 0,                 0,                 0,     0.09059350103,    -0.01611693649,      0.7268934021,                 0,       55.09526937,              2.31,    0.005214880997
          0,           0,          51,      -8.289133629,      -6.139224371,       -6.58696689,      -2.794393649,       -9.45112982,                        10,       -2.42506509,              10,      -4.884904573,       14425.51611,     0.01319445971,      0.7269523392,                 0,                 0,                 0,     0.09059350292,    -0.01611693735,      0.7268934183,                 0,       55.09527145,              2.31,    0.005214880997
          0,           0,          52,      -8.291870129,      -6.143225586,      -6.589709498,      -2.797180214,      -9.454477249,                        10,       -2.42537828,              10,      -4.885318782,       14425.51611,      0.0131944595,      0.7269523553,                 0,                 0,                 0,      0.0905935048,    -0.01611693821,      0.7268934344,                 0,       55.09527355,              2.31,    0.005214880997
          0,           0,          53,      -8.294750504,      -6.147275517,      -6.592661578,      -2.800135313,      -9.458017455,                        10,      -2.425600909,              10,        -4.8857071,       14425.51611,     0.01319445928,      0.7269523713,                 0,                 0,                 0,     0.09059350666,    -0.01611693907,      0.7268934504,                 0,       55.09527567,              2.31,    0.005214880997
          0,           0,          54,      -8.297765012,      -6.151373821,      -6.595813127,      -2.803247802,      -9.461738334,                        10,      -2.425738041,              10,      -4.886074725,       14425.51611,     0.01319445906,      0.7269523873,                 0,                 0,                 0,      0.0905935085,    -0.01611693994,      0.7268934663,                 0,       55.09527781,              2.31,    0.005214880997
          0,           0,          55,      -8.300904387,      -6.155521219,      -6.599153348,      -2.806507181,      -9.465626083,                        10,      -2.425794157,              10,      -4.886428083,       14425.51611,     0.01319445883,      0.7269524032,                 0,                 0,                 0,     0.09059351033,     -0.0161169408,      0.7268934822,                 0,       55.09527994,              2.31,    0.005214880997
          0,           0,          56,      -8.304160017,      -6.159718395,      -6.602671125,      -2.809903623,      -9.469665285,                        10,      -2.425773867,              10,      -4.886774705,       14425.51611,     0.01319445861,      0.7269524189,                 0,                 0,                 0,     0.09059351213,    -0.01611694166,      0.7268934979,                 0,       55.09528207,              2.31,    0.005214880997
          0,           0,          57,      -8.307523923,      -6.163966867,      -6.606354653,        -2.8134281,      -9.473839094,                        10,      -2.425682024,              10,      -4.887123051,       14425.51611,     0.01319445839,      0.7269524346,                 0,                 0,                 0,     0.09059351392,    -0.01611694252,      0.7268935136,                 0,       55.09528419,              2.31,    0.005214880997
          0,           0,          58,      -8.310988849,      -6.168268345,      -6.610191422,      -2.817072405,      -9.478129335,                        10,      -2.425522646,              10,      -4.887482432,       14425.51611,     0.01319445817,      0.7269524503,                 0,                 0,                 0,     0.09059351568,    -0.01611694337,      0.7268935292,                 0,       55.09528629,              2.31,    0.005214880997
          0,           0,          59,      -8.314548298,      -6.172624801,      -6.614168652,      -2.820829214,      -9.482516757,                        10,      -2.425299797,              10,      -4.887862756,       14425.51611,     0.01319445795,      0.7269524658,                 0,                 0,                 0,     0.09059351742,    -0.01611694421,      0.7268935447,                 0,       55.09528836,              2.31,    0.005214880997
          0,           0,          60,      -8.318196579,      -6.177037985,      -6.618272001,      -2.824692062,      -9.486981156,                        10,      -2.425017856,              10,      -4.888274436,       14425.51611,     0.01319445775,      0.7269524813,                 0,                 0,                 0,     0.09059351914,    -0.01611694504,      0.7268935602,                 0,        55.0952904,              2.31,    0.005214880997
          0,           0,          61,       -8.32192876,      -6.181510065,      -6.622486943,      -2.828655429,      -9.491501676,                        10,      -2.424680543,              10,      -4.888728098,       14425.51611,     0.01319445755,      0.7269524966,                 0,                 0,                 0,     0.09059352083,    -0.01611694585,      0.7268935755,                 0,       55.09529239,              2.31,    0.005214880997
          0,           0,          62,      -8.325740717,      -6.186042617,      -6.626797974,      -2.832714667,      -9.496057005,                        10,        -2.4242908,              10,      -4.889234408,       14425.51611,     0.01319445736,      0.7269525119,                 0,                 0,                 0,      0.0905935225,    -0.01611694666,      0.7268935908,                 0,       55.09529434,              2.31,    0.005214880997
          0,           0,          63,      -8.329629101,      -6.190637266,      -6.631189539,      -2.836866034,      -9.500625674,                        10,      -2.423851853,              10,      -4.889803804,       14425.51611,     0.01319445718,      0.7269525271,                 0,                 0,                 0,     0.09059352414,    -0.01611694745,      0.7268936059,                 0,       55.09529623,              2.31,    0.005214880997
          0,           0,          64,        -8.3335913,      -6.195294974,      -6.635644962,      -2.841106636,      -9.505186299,                        10,      -2.423365338,              10,        -4.8904463,       14425.51611,     0.01319445702,      0.7269525422,                 0,                 0,                 0,     0.09059352575,    -0.01611694822,       0.726893621,                 0,       55.09529806,              2.31,    0.005214880997
          0,           0,          65,      -8.337625455,      -6.200016466,      -6.640147657,       -2.84543441,      -9.509717859,                        10,       -2.42283279,              10,      -4.891171258,       14425.51611,     0.01319445687,      0.7269525572,                 0,                 0,                 0,     0.09059352734,    -0.01611694897,       0.726893636,                 0,       55.09529983,              2.31,    0.005214880997
          0,           0,          66,      -8.341730403,      -6.204801758,      -6.644681306,      -2.849848081,      -9.514200002,                        10,      -2.422254447,              10,       -4.89198716,       14425.51611,     0.01319445673,       0.726952572,                 0,                 0,                 0,     0.09059352889,    -0.01611694971,      0.7268936508,                 0,       55.09530153,              2.31,    0.005214880997
          0,           0,          67,      -8.345905571,      -6.209650248,      -6.649229809,      -2.854347095,      -9.518613237,                        10,      -2.421629083,              10,      -4.892901486,       14425.51611,     0.01319445661,      0.7269525868,                 0,                 0,                 0,     0.09059353042,    -0.01611695043,      0.7268936656,                 0,       55.09530315,              2.31,    0.005214880997
          0,           0,          68,      -8.350151012,      -6.214560748,      -6.653777718,      -2.858931572,      -9.522939281,                        10,       -2.42095459,              10,      -4.893920501,       14425.51611,     0.01319445651,      0.7269526015,                 0,                 0,                 0,     0.09059353191,    -0.01611695112,      0.7268936803,                 0,        55.0953047,              2.31,    0.005214880997
          0,           0,          69,      -8.354467322,       -6.21953118,      -6.658310773,      -2.863602225,      -9.527161246,                        10,      -2.420227583,              10,       -4.89504917,       14425.51611,     0.01319445642,      0.7269526161,                 0,                 0,                 0,     0.09059353338,     -0.0161169518,      0.7268936948,                 0,       55.09530617,              2.31,    0.005214880997
          0,           0,          70,      -8.358855499,      -6.224559032,      -6.662816689,      -2.868360315,      -9.531263859,                        10,      -2.419442246,              10,      -4.896291107,       14425.51611,     0.01319445635,      0.7269526306,                 0,                 0,                 0,     0.09059353482,    -0.01611695245,      0.7268937093,                 0,       55.09530755,              2.31,    0.005214880997
          0,           0,          71,      -8.363316995,      -6.229640898,      -6.667284659,      -2.873207527,       -9.53523367,                        10,      -2.418592042,              10,      -4.897648505,       14425.51611,      0.0131944563,      0.7269526449,                 0,                 0,                 0,     0.09059353623,    -0.01611695308,      0.7268937236,                 0,       55.09530885,              2.31,    0.005214880997
          0,           0,          72,      -8.367853499,      -6.234772792,      -6.671706471,      -2.878145912,       -9.53905922,                        10,       -2.41766959,              10,      -4.899122102,       14425.51611,     0.01319445627,      0.7269526592,                 0,                 0,                 0,     0.09059353761,    -0.01611695369,      0.7268937379,                 0,       55.09531007,              2.31,    0.005214880997
          0,           0,          73,      -8.372466991,      -6.239950003,      -6.676076735,      -2.883177782,      -9.542731139,                        10,      -2.416664566,              10,      -4.900711263,       14425.51611,     0.01319445625,      0.7269526733,                 0,                 0,                 0,     0.09059353897,    -0.01611695427,       0.726893752,                 0,       55.09531121,              2.31,    0.005214880997
          0,           0,          74,      -8.377159547,      -6.245167252,      -6.680393056,      -2.888305609,      -9.546242248,                        10,      -2.415568307,              10,      -4.902413981,       14425.51611,     0.01319445625,      0.7269526873,                 0,                 0,                 0,     0.09059354029,    -0.01611695483,       0.726893766,                 0,       55.09531226,              2.31,    0.005214880997
          0,           0,          75,      -8.381933264,      -6.250418575,      -6.684656171,      -2.893531887,      -9.549587665,                        10,      -2.414369601,              10,      -4.904226897,       14425.51611,     0.01319445627,      0.7269527012,                 0,                 0,                 0,      0.0905935416,    -0.01611695537,      0.7268937799,                 0,       55.09531322,              2.31,    0.005214880997
          0,           0,          76,      -8.386790163,      -6.255698015,      -6.688870335,      -2.898859098,      -9.552764759,                        10,      -2.413058448,              10,      -4.906145408,       14425.51611,     0.01319445631,       0.726952715,                 0,                 0,                 0,     0.09059354287,    -0.01611695589,      0.7268937936,                 0,       55.09531411,              2.31,    0.005214880997
          0,           0,          77,      -8.391732108,      -6.260998721,      -6.693043089,      -2.904289487,      -9.555773189,                        10,      -2.411624935,              10,      -4.908163674,       14425.51611,     0.01319445636,      0.7269527286,                 0,                 0,                 0,     0.09059354412,    -0.01611695639,      0.7268938073,                 0,       55.09531492,              2.31,    0.005214880997
          0,           0,          78,      -8.396760666,      -6.266313585,      -6.697185387,      -2.909824996,      -9.558614847,                        10,      -2.410059997,              10,      -4.910274691,       14425.51611,     0.01319445643,      0.7269527422,                 0,                 0,                 0,     0.09059354535,    -0.01611695686,      0.7268938208,                 0,       55.09531566,              2.31,    0.005214880997
          0,           0,          79,      -8.401876972,      -6.271635354,       -6.70131082,      -2.915467133,      -9.561293717,                        10,      -2.408356168,              10,      -4.912470383,       14425.51611,     0.01319445652,      0.7269527556,                 0,                 0,                 0,     0.09059354656,    -0.01611695732,      0.7268938342,                 0,       55.09531633,              2.31,    0.005214880997
          0,           0,          80,      -8.407081646,      -6.276956322,      -6.705435622,      -2.921216813,      -9.563815822,                        10,       -2.40650782,              10,      -4.914741586,       14425.51611,     0.01319445661,      0.7269527688,                 0,                 0,                 0,     0.09059354775,    -0.01611695776,      0.7268938475,                 0,       55.09531693,              2.31,    0.005214880997
          0,           0,          81,      -8.412374693,      -6.282268963,      -6.709579064,      -2.927074248,       -9.56618911,                        10,      -2.404511741,              10,      -4.917078082,       14425.51611,     0.01319445672,       0.726952782,                 0,                 0,                 0,     0.09059354891,    -0.01611695818,      0.7268938606,                 0,       55.09531747,              2.31,    0.005214880997
          0,           0,          82,      -8.417755333,      -6.287565055,      -6.713760767,      -2.933038796,      -9.568423163,                        10,      -2.402365793,              10,      -4.919468768,       14425.51611,     0.01319445685,       0.726952795,                 0,                 0,                 0,     0.09059355007,    -0.01611695858,      0.7268938736,                 0,       55.09531795,              2.31,    0.005214880997
          0,           0,          83,      -8.423221986,      -6.292836793,       -6.71800243,      -2.939108864,      -9.570529129,                        10,      -2.400071345,              10,      -4.921901611,       14425.51611,     0.01319445698,      0.7269528079,                 0,                 0,                 0,      0.0905935512,    -0.01611695897,      0.7268938865,                 0,       55.09531838,              2.31,    0.005214880997
          0,           0,          84,      -8.428772039,      -6.298075753,      -6.722325702,      -2.945281751,      -9.572519443,                        10,      -2.397631969,              10,      -4.924363757,       14425.51611,     0.01319445712,      0.7269528207,                 0,                 0,                 0,     0.09059355233,    -0.01611695935,      0.7268938993,                 0,       55.09531876,              2.31,    0.005214880997
          0,           0,          85,       -8.43440195,      -6.303273834,      -6.726751889,      -2.951553558,      -9.574407628,                        10,      -2.395054306,              10,      -4.926841625,       14425.51611,     0.01319445726,      0.7269528334,                 0,                 0,                 0,     0.09059355344,    -0.01611695971,       0.726893912,                 0,       55.09531911,              2.31,    0.005214880997
