"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,       "AoA"      ,     "Buffet"     
          0,           0,           0,      -1.363947066,       1.093904258,       1.276051376,       4.151590488,      -4.642937189,                        10,      -2.013722726,              10,      -5.980174585,       14425.51611,    0.001663628167,      0.4708792234,                 0,                 0,                 0,     0.08945258258,    0.001663628167,      0.4708792234,                 0,       283.0435507,                 0,    0.003555797685
          0,           0,           1,      -1.640229519,      0.7264685872,       1.046576565,       3.861154599,      -4.481049781,                        10,      -1.856122098,              10,      -6.031717298,       14425.51611,    0.001663630299,      0.4708792173,                 0,                 0,                 0,     0.08945258153,    0.001663630299,      0.4708792173,                 0,       283.0431842,                 0,    0.003555797685
          0,           0,           2,      -1.835298447,      0.5387458308,      0.9041743287,       3.666802031,      -4.323440416,                        10,      -1.805984777,              10,      -6.358853816,       14425.51611,    0.001663660515,      0.4708792054,                 0,                 0,                 0,     0.08945257994,    0.001663660515,      0.4708792054,                 0,       283.0380363,                 0,    0.003555797685
          0,           0,           3,      -1.922902674,       0.484026315,      0.8666805977,       3.583979575,      -4.175634119,                        10,      -1.838036086,               9,      -6.192637123,       14425.51611,    0.001663755336,      0.4708790805,                 0,                 0,                 0,     0.08945258572,    0.001663755336,      0.4708790805,                 0,       283.0218304,                 0,    0.003555797685
          0,           0,           4,      -1.964474417,      0.4470539499,      0.8540793327,       3.537290083,      -4.047142129,                        10,      -1.864267946,               9,      -6.262045882,       14425.51611,     0.00166390434,      0.4708784474,                 0,                 0,                 0,     0.08945262386,     0.00166390434,      0.4708784474,                 0,       282.9961051,                 0,    0.003555797685
          0,           0,           5,      -1.999075277,      0.4370539638,      0.8271635491,       3.497028298,      -3.859494061,                        10,      -1.888067677,               9,      -6.414009752,       14425.51611,    0.001664050837,      0.4708763584,                 0,                 0,                 0,      0.0894527281,    0.001664050837,      0.4708763584,                 0,       282.9699357,                 0,    0.003555797685
          0,           0,           6,      -2.037593179,      0.4450841447,      0.7817969386,       3.459776437,      -3.680695893,                        10,      -1.909444036,               8,      -6.104729482,       14425.51611,    0.001664136993,       0.470870908,                 0,                 0,                 0,     0.08945291686,    0.001664136993,       0.470870908,                 0,       282.9520105,                 0,    0.003555797685
          0,           0,           7,      -2.084502888,      0.4468411347,      0.7221520263,       3.421778319,      -3.586881662,                        10,      -1.921028076,               8,      -6.219979053,       14425.51611,    0.001664158388,      0.4708586329,                 0,                 0,                 0,     0.08945315014,    0.001664158388,      0.4708586329,                 0,       282.9409966,                 0,    0.003555797685
          0,           0,           8,      -2.142760435,      0.4314776097,      0.6538845681,       3.377429775,       -3.54487104,                        10,       -1.91922886,               8,      -6.307982384,       14425.51611,    0.001664220678,      0.4708337146,                 0,                 0,                 0,     0.08945325685,    0.001664220678,      0.4708337146,                 0,       282.9154336,                 0,    0.003555797685
          0,           0,           9,      -2.212867759,      0.3997179757,      0.5830867018,       3.322932396,      -3.522850753,                        10,      -1.906664107,               8,      -6.369363686,       14425.51611,    0.001664595267,      0.4707870164,                 0,                 0,                 0,     0.08945282578,    0.001664595267,      0.4707870164,                 0,       282.8237145,                 0,    0.003555797685
