"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -1.972991961,      0.7874454652,     -0.6104945435,        3.68677136,          204929.9,    0.007866098937,      0.0958707401,                 0,                 0,                 0,   -0.001153298847,    0.004515466544,     0.09608686113,                 0,       12.18783807
          0,           0,           1,      -2.179286862,      0.6927362563,      0.2663850606,       3.474554033,          204929.9,     0.01081493262,      0.1330413004,                 0,                 0,                 0,   -0.002040030726,    0.006165270033,      0.1333376909,                 0,       12.30163007
          0,           0,           2,      -2.277341472,      0.5210478071,      0.2939317427,       3.398505221,          204929.9,    0.009659414962,       0.119824657,                 0,                 0,                 0,   -0.002192998673,    0.005471710485,      0.1200887718,                 0,       12.40496008
          0,           0,           3,      -2.184988649,      0.5841210111,      0.2637574291,       3.496124282,          204929.9,    0.008739087745,      0.1092144178,                 0,                 0,                 0,   -0.002026125748,    0.004922235916,      0.1094528771,                 0,       12.49723323
          0,           0,           4,      -2.220270315,      0.5474334265,      0.2092710258,       3.455888081,          204929.9,    0.007571376765,     0.09519062713,                 0,                 0,                 0,   -0.001882060696,    0.004244659509,     0.09539687681,                 0,       12.57243301
          0,           0,           5,      -2.262404427,      0.4953691543,      0.1964239566,       3.405172716,          204929.9,    0.006709692832,     0.08427112196,                 0,                 0,                 0,   -0.001885440486,    0.003764585725,     0.08445395118,                 0,       12.55960952
          0,           0,           6,      -2.256673684,      0.4791347153,      0.2245969066,       3.402416645,          204929.9,    0.006556229791,     0.08092260718,                 0,                 0,                 0,   -0.002204380864,     0.00372807765,     0.08110212043,                 0,       12.34285706
          0,           0,           7,      -2.179511734,      0.5372531697,      0.2926962347,       3.490502072,          204929.9,     0.00686820885,     0.08261330018,                 0,                 0,                 0,   -0.002694489743,    0.003980862326,     0.08280267142,                 0,       12.02836169
          0,           0,           8,      -2.100481408,      0.5988983012,       0.370110841,       3.581796271,          204929.9,     0.00688879791,     0.08274017994,                 0,                 0,                 0,   -0.002721852529,    0.003997010804,     0.08293019244,                 0,        12.0108299
          0,           0,           9,      -2.130346581,      0.5520649375,      0.3497387623,       3.541639127,          204929.9,    0.006971369707,     0.08345659347,                 0,                 0,                 0,     -0.0028132013,    0.004054529829,     0.08364905126,                 0,       11.97133375
          0,           0,          10,      -2.120168095,      0.5377159119,      0.3559258018,       3.523300188,          204929.9,    0.007086053543,     0.08413325835,                 0,                 0,                 0,   -0.003010103421,    0.004145528538,     0.08432930634,                 0,       11.87307686
          0,           0,          11,      -2.064447581,      0.5951602333,      0.3725114394,       3.573145022,          204929.9,    0.007281486153,     0.08541281222,                 0,                 0,                 0,   -0.003309297223,     0.00429618631,     0.08561490124,                 0,       11.73013454
          0,           0,          12,      -2.015493207,      0.6525864239,      0.4191271508,       3.651544236,          204929.9,    0.007484481605,     0.08751081762,                 0,                 0,                 0,   -0.003460510533,     0.00442583877,     0.08771871304,                 0,       11.69230178
          0,           0,          13,      -1.979602526,      0.6828839314,      0.4763525989,       3.708207838,          204929.9,    0.007639795152,     0.08973306566,                 0,                 0,                 0,   -0.003434092752,    0.004503502366,      0.0899450277,                 0,       11.74548059
          0,           0,          14,      -1.941781888,      0.7103978424,      0.5173619842,       3.749424392,          204929.9,    0.007756713008,     0.09174618917,                 0,                 0,                 0,   -0.003323717162,    0.004550092001,     0.09196100525,                 0,       11.82797263
          0,           0,          15,      -1.909589426,      0.7335975344,      0.5433235948,       3.780304274,          204929.9,    0.007844792754,     0.09338908136,                 0,                 0,                 0,   -0.003203485956,    0.004580781982,     0.09360597057,                 0,        11.9045951
          0,           0,          16,      -1.889394998,      0.7442200418,      0.5596896863,       3.800243678,          204929.9,     0.00791267865,     0.09467201728,                 0,                 0,                 0,   -0.003107393341,    0.004603852705,     0.09489049415,                 0,       11.96459776
          0,           0,          17,      -1.877590523,       0.747508031,      0.5700242867,       3.812897641,          204929.9,    0.007966482888,     0.09567883536,                 0,                 0,                 0,   -0.003038989747,    0.004622486723,     0.09589857664,                 0,       12.01017271
          0,           0,          18,      -1.870450234,      0.7504378723,      0.5764809547,       3.821902202,          204929.9,    0.008009759087,     0.09649364789,                 0,                 0,                 0,   -0.002987908609,    0.004637300012,     0.09671440313,                 0,       12.04701001
          0,           0,          19,        -1.8668158,      0.7534917015,      0.5799323225,       3.828041143,          204929.9,     0.00804429635,      0.0971723469,                 0,                 0,                 0,   -0.002944243046,    0.004648129982,     0.09739389402,                 0,       12.07965777
          0,           0,          20,       -1.86639993,      0.7532073329,      0.5801097888,       3.830477514,          204929.9,    0.008071316369,     0.09774822723,                 0,                 0,                 0,   -0.002901765602,    0.004655035607,     0.09797036653,                 0,       12.11056819
          0,           0,          21,      -1.868705769,      0.7477712121,      0.5768346125,       3.828970087,          204929.9,     0.00809214798,     0.09824411975,                 0,                 0,                 0,   -0.002856578659,    0.004658548128,     0.09846668398,                 0,       12.14067266
          0,           0,          22,      -1.873166975,      0.7387218155,      0.5707660795,       3.824486512,          204929.9,    0.008107943752,     0.09867345172,                 0,                 0,                 0,   -0.002808569378,    0.004659350809,     0.09889630568,                 0,        12.1699724
          0,           0,          23,      -1.879409939,        0.72894797,      0.5629956413,        3.81836926,          204929.9,    0.008119700267,     0.09904534399,                 0,                 0,                 0,   -0.002759229222,    0.004658121309,      0.0992683817,                 0,       12.19815273
          0,           0,          24,      -1.887282121,      0.7199286156,      0.5541812574,        3.81128547,          204929.9,    0.008128273269,     0.09936722559,                 0,                 0,                 0,   -0.002710253033,    0.004655455583,     0.09959036641,                 0,       12.22488741
          0,           0,          25,      -1.896708221,      0.7109525879,      0.5442878544,       3.803055351,          204929.9,    0.008134392177,     0.09964578981,                 0,                 0,                 0,   -0.002662925942,    0.004651849012,     0.09986897448,                 0,       12.24993677
          0,           0,          26,       -1.90757905,      0.7004986474,      0.5330066233,       3.793232895,          204929.9,    0.008138669185,     0.09988708903,                 0,                 0,                 0,   -0.002618011174,    0.004647702193,       0.100110276,                 0,       12.27314771
          0,           0,          27,      -1.919772739,      0.6877517073,      0.5202030067,        3.78163739,          204929.9,    0.008141604996,      0.1000963734,                 0,                 0,                 0,   -0.002575851302,    0.004643332297,      0.1003195353,                 0,       12.29442763
          0,           0,          28,      -1.933170745,      0.6729997706,      0.5060422734,       3.768474969,          204929.9,    0.008143594322,      0.1002780493,                 0,                 0,                 0,   -0.002536537631,    0.004638980013,        0.10050117,                 0,       12.31373339
