"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,   "mdot_outlet"  
          0,           0,         176,      -2.248674156,      -325.6236561
          0,           0,         177,       -2.34364989,      -325.6374465
          0,           0,         178,      -2.403863489,      -325.6524268
          0,           0,         179,      -2.514829387,      -325.6657946
          0,           0,         180,       -2.47889006,      -325.6749206
          0,           0,         181,      -2.148373693,      -325.6769669
          0,           0,         182,      -1.913260462,      -325.6732917
          0,           0,         183,      -1.766186834,      -325.6606689
          0,           0,         184,      -1.677754124,      -325.6469562
          0,           0,         185,      -1.658504288,      -325.6364868
          0,           0,         186,      -1.715633474,       -325.629878
          0,           0,         187,      -1.839060808,      -325.6350884
          0,           0,         188,      -1.997766028,      -325.6511865
          0,           0,         189,      -2.137781564,      -325.6678781
          0,           0,         190,      -2.191593574,      -325.6750338
          0,           0,         191,      -2.078077397,      -325.6755861
          0,           0,         192,      -1.887010245,       -325.674859
          0,           0,         193,       -1.74349744,      -325.6834452
          0,           0,         194,       -1.65158698,      -325.6996537
          0,           0,         195,      -1.568807626,        -325.71469
          0,           0,         196,      -1.482991543,      -325.7194382
          0,           0,         197,      -1.397377424,      -325.7210387
          0,           0,         198,      -1.276803663,        -325.73532
          0,           0,         199,      -1.178765408,      -325.7512415
          0,           0,         200,        -1.1243484,      -325.7388882
          0,           0,         201,      -1.076598252,      -325.6894988
          0,           0,         202,      -1.088286819,      -325.6272617
          0,           0,         203,      -1.174304106,      -325.5213707
          0,           0,         204,      -1.392069062,      -325.4627198
          0,           0,         205,      -1.648653241,      -325.4881854
          0,           0,         206,      -1.722692108,      -325.5915609
          0,           0,         207,        -1.5324332,      -325.6855421
          0,           0,         208,      -1.517736764,      -325.7442499
          0,           0,         209,      -1.635769409,      -325.7593885
          0,           0,         210,       -1.62319549,      -325.7230274
          0,           0,         211,      -1.321236247,      -325.6651192
          0,           0,         212,      -1.218734485,      -325.6280439
          0,           0,         213,      -1.200115118,      -325.6007017
          0,           0,         214,      -1.383044814,       -325.547439
          0,           0,         215,      -1.605859132,      -325.5417193
          0,           0,         216,      -1.854351807,       -325.587471
          0,           0,         217,      -1.798530086,         -325.6571
          0,           0,         218,      -1.696686687,       -325.708292
          0,           0,         219,       -1.77630749,      -325.7297095
          0,           0,         220,       -1.87959263,       -325.717978
          0,           0,         221,       -1.61207307,      -325.6808908
          0,           0,         222,      -1.364000103,      -325.6407485
          0,           0,         223,       -1.34218124,      -325.5880588
          0,           0,         224,      -1.394594736,       -325.561832
          0,           0,         225,      -1.494140427,      -325.5669543
          0,           0,         226,      -1.600937664,      -325.5903982
          0,           0,         227,      -1.656142419,      -325.6288015
          0,           0,         228,      -1.687297791,      -325.6660944
          0,           0,         229,      -1.742034822,      -325.6817596
          0,           0,         230,      -1.820553604,      -325.6733363
          0,           0,         231,      -1.864356261,       -325.656733
          0,           0,         232,      -1.852352002,      -325.6453394
          0,           0,         233,      -1.860576254,      -325.6463956
          0,           0,         234,       -1.82583042,      -325.6653481
          0,           0,         235,      -1.780532538,      -325.6929856
          0,           0,         236,      -1.742094913,      -325.7010929
          0,           0,         237,      -1.661611437,      -325.6842621
          0,           0,         238,      -1.552409344,      -325.6655491
          0,           0,         239,       -1.47211584,      -325.6600611
          0,           0,         240,      -1.440352445,      -325.6685975
          0,           0,         241,      -1.465124916,      -325.6701405
          0,           0,         242,      -1.535380904,      -325.6425284
          0,           0,         243,       -1.60776603,      -325.5935942
          0,           0,         244,      -1.717837522,      -325.5426735
          0,           0,         245,       -1.90218108,      -325.5217515
          0,           0,         246,      -1.940651382,      -325.5225645
          0,           0,         247,      -1.721530605,      -325.5321123
          0,           0,         248,      -1.591679608,      -325.5415483
          0,           0,         249,      -1.567555258,      -325.5522933
          0,           0,         250,      -1.590480506,      -325.5739073
          0,           0,         251,      -1.612852995,      -325.5921399
          0,           0,         252,      -1.635788892,      -325.6094103
          0,           0,         253,      -1.665001581,      -325.6286351
          0,           0,         254,      -1.728364055,      -325.6500074
          0,           0,         255,      -1.821512948,      -325.6714618
          0,           0,         256,      -1.962850568,      -325.6646927
          0,           0,         257,      -2.085120118,      -325.6331608
          0,           0,         258,      -1.986156469,      -325.5992347
          0,           0,         259,      -1.949546617,      -325.5794591
          0,           0,         260,      -2.087544945,      -325.5790358
          0,           0,         261,      -2.210290831,      -325.6003831
          0,           0,         262,      -2.016620071,      -325.6332238
          0,           0,         263,      -1.926318293,      -325.6632388
          0,           0,         264,      -1.982665991,      -325.6818439
          0,           0,         265,       -2.11958081,      -325.6842038
          0,           0,         266,      -1.987443935,       -325.671118
          0,           0,         267,       -1.74979281,      -325.6477048
          0,           0,         268,      -1.636649618,      -325.6208004
          0,           0,         269,       -1.66522633,      -325.6039118
          0,           0,         270,      -1.788140139,      -325.6034477
          0,           0,         271,      -1.989415981,      -325.6179681
          0,           0,         272,      -2.160733105,      -325.6401262
          0,           0,         273,      -2.140415081,      -325.6581724
          0,           0,         274,      -2.199973718,       -325.668426
          0,           0,         275,      -2.313797954,      -325.6709032
          0,           0,         276,      -2.115649786,      -325.6658193
          0,           0,         277,      -1.907623417,      -325.6550816
          0,           0,         278,      -1.792086808,      -325.6453301
          0,           0,         279,       -1.74231663,      -325.6318079
          0,           0,         280,      -1.759913383,      -325.6275854
          0,           0,         281,      -1.839999698,      -325.6351952
          0,           0,         282,      -1.956371034,      -325.6494946
          0,           0,         283,      -2.086149501,      -325.6656443
          0,           0,         284,      -2.136056539,      -325.6775754
          0,           0,         285,      -2.059040993,      -325.6863477
          0,           0,         286,      -1.892009881,      -325.6931535
          0,           0,         287,      -1.722424365,      -325.6956674
          0,           0,         288,      -1.580223043,      -325.6923148
          0,           0,         289,      -1.470192527,      -325.6775548
          0,           0,         290,      -1.405641064,      -325.6531389
          0,           0,         291,      -1.423491781,      -325.6073434
          0,           0,         292,      -1.526359831,      -325.5610549
          0,           0,         293,      -1.700232403,      -325.5358268
          0,           0,         294,      -1.921315851,        -325.53813
          0,           0,         295,      -1.803542793,      -325.5483873
          0,           0,         296,      -1.645617333,      -325.5576044
          0,           0,         297,      -1.601378204,      -325.5628539
          0,           0,         298,      -1.624229748,       -325.583625
          0,           0,         299,      -1.659391198,      -325.6131022
          0,           0,         300,      -1.681957754,       -325.619967
          0,           0,         301,      -1.689986925,      -325.6236105
          0,           0,         302,      -1.734889229,       -325.631812
          0,           0,         303,      -1.822931793,      -325.6435528
          0,           0,         304,      -1.935225191,      -325.6549255
          0,           0,         305,       -2.07483645,      -325.6595787
          0,           0,         306,      -2.200589013,      -325.6469639
          0,           0,         307,      -2.156000138,      -325.6228366
          0,           0,         308,      -2.075961248,      -325.6069812
          0,           0,         309,      -2.110946085,      -325.6093366
          0,           0,         310,      -2.274549616,      -325.6240386
          0,           0,         311,      -2.416786323,      -325.6404082
          0,           0,         312,      -2.358180089,      -325.6562829
          0,           0,         313,      -2.421088252,      -325.6693636
          0,           0,         314,      -2.344378813,      -325.6793722
          0,           0,         315,      -2.043692944,      -325.6831301
          0,           0,         316,      -1.819094018,      -325.6777036
          0,           0,         317,      -1.697720106,      -325.6581198
          0,           0,         318,      -1.566584935,      -325.6429416
          0,           0,         319,      -1.503633948,      -325.6478027
          0,           0,         320,      -1.501375898,      -325.6529505
          0,           0,         321,      -1.531364493,      -325.6550528
          0,           0,         322,      -1.573175453,      -325.6583861
          0,           0,         323,      -1.614839483,      -325.6688997
          0,           0,         324,       -1.63511652,       -325.681929
          0,           0,         325,      -1.642290267,      -325.6854427
          0,           0,         326,      -1.620187856,      -325.6771436
