"Density","Enthalpy","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Thermal_Conductivity","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,-11.163,321.67,0,4.4389e-07,-0.00030651,-0.00061302,0,0,0,1,0.00019832,0.26363,0.00011097,0,0,1,0.00017,0.1,0.00017,0
1,-11.163,321.67,0,4.4389e-07,-0.0003065,-0.000613,0,0,0,1,0.00019832,0.27132,0.00011726,0,0,1,0.000175,0.1,0.000175,0
1,-11.163,321.67,0,4.4389e-07,-0.00030649,-0.00061299,0,0,0,1,0.00019832,0.27901,0.00012355,0,0,1,0.00018,0.1,0.00018,0
1,-11.163,321.67,0,4.4389e-07,-0.00030648,-0.00061296,0,0,0,1,0.00019832,0.28665,0.00013071,0,0,1,0.000185,0.1,0.000185,0
1,-11.163,321.67,0,4.4389e-07,-0.00030646,-0.00061292,0,0,0,1,0.00019832,0.29427,0.0001382,0,0,1,0.00019,0.1,0.00019,0
1,-11.163,321.67,0,4.4389e-07,-0.00030645,-0.00061289,0,0,0,1,0.00019832,0.30189,0.00014569,0,0,1,0.000195,0.1,0.000195,0
1,-11.163,321.67,0,4.4389e-07,-0.00030643,-0.00061286,0,0,0,1,0.00019832,0.30951,0.00015318,0,0,1,0.0002,0.1,0.0002,0
1,-11.163,321.67,0,4.4389e-07,-0.00030641,-0.00061282,0,0,0,1,0.00019832,0.31713,0.00016067,0,0,1,0.000205,0.1,0.000205,0
1,-11.163,321.67,0,4.4389e-07,-0.00030639,-0.00061279,0,0,0,1,0.00019832,0.32475,0.00016815,0,0,1,0.00021,0.1,0.00021,0
1,-11.163,321.67,0,4.4389e-07,-0.00030638,-0.00061276,0,0,0,1,0.00019832,0.33237,0.00017564,0,0,1,0.000215,0.1,0.000215,0
1,-11.163,321.67,0,4.4389e-07,-0.00030635,-0.00061271,0,0,0,1,0.00019832,0.33994,0.00018374,0,0,1,0.00022,0.1,0.00022,0
1,-11.163,321.67,0,4.4389e-07,-0.00030632,-0.00061264,0,0,0,1,0.00019832,0.34744,0.00019259,0,0,1,0.000225,0.1,0.000225,0
1,-11.163,321.67,0,4.4389e-07,-0.00030628,-0.00061257,0,0,0,1,0.00019832,0.35494,0.00020143,0,0,1,0.00023,0.1,0.00023,0
1,-11.163,321.67,0,4.4389e-07,-0.00030625,-0.0006125,0,0,0,1,0.00019832,0.36245,0.00021028,0,0,1,0.000235,0.1,0.000235,0
1,-11.163,321.67,0,4.4389e-07,-0.00030621,-0.00061243,0,0,0,1,0.00019832,0.36995,0.00021913,0,0,1,0.00024,0.1,0.00024,0
1,-11.163,321.67,0,4.4389e-07,-0.00030618,-0.00061236,0,0,0,1,0.00019832,0.37745,0.00022797,0,0,1,0.000245,0.1,0.000245,0
1,-11.163,321.67,0,4.4389e-07,-0.00030614,-0.00061229,0,0,0,1,0.00019832,0.38496,0.00023682,0,0,1,0.00025,0.1,0.00025,0
1,-11.163,321.67,0,4.4389e-07,-0.00030611,-0.00061222,0,0,0,1,0.00019832,0.39246,0.00024567,0,0,1,0.000255,0.1,0.000255,0
1,-11.163,321.67,0,4.4389e-07,-0.00030607,-0.00061215,0,0,0,1,0.00019832,0.39996,0.00025452,0,0,1,0.00026,0.1,0.00026,0
1,-11.163,321.67,0,4.4389e-07,-0.00030602,-0.00061203,0,0,0,1,0.00019832,0.40732,0.00026442,0,0,1,0.000265,0.1,0.000265,0
1,-11.163,321.67,0,4.4389e-07,-0.00030595,-0.00061189,0,0,0,1,0.00019832,0.41462,0.00027475,0,0,1,0.00027,0.1,0.00027,0
1,-11.163,321.67,0,4.4389e-07,-0.00030588,-0.00061175,0,0,0,1,0.00019832,0.42193,0.00028507,0,0,1,0.000275,0.1,0.000275,0
1,-11.163,321.67,0,4.4389e-07,-0.00030581,-0.00061161,0,0,0,1,0.00019832,0.42923,0.0002954,0,0,1,0.00028,0.1,0.00028,0
1,-11.163,321.67,0,4.4389e-07,-0.00030574,-0.00061147,0,0,0,1,0.00019832,0.43653,0.00030573,0,0,1,0.000285,0.1,0.000285,0
1,-11.163,321.67,0,4.4389e-07,-0.00030567,-0.00061134,0,0,0,1,0.00019832,0.44383,0.00031605,0,0,1,0.00029,0.1,0.00029,0
1,-11.163,321.67,0,4.4389e-07,-0.0003056,-0.0006112,0,0,0,1,0.00019832,0.45113,0.00032638,0,0,1,0.000295,0.1,0.000295,0
1,-11.163,321.67,0,4.4389e-07,-0.00030553,-0.00061106,0,0,0,1,0.00019832,0.45844,0.00033671,0,0,1,0.0003,0.1,0.0003,0
1,-11.163,321.67,0,4.4389e-07,-0.00030546,-0.00061092,0,0,0,1,0.00019832,0.46574,0.00034704,0,0,1,0.000305,0.1,0.000305,0
1,-11.163,321.67,0,4.4389e-07,-0.00030539,-0.00061078,0,0,0,1,0.00019832,0.47304,0.00035736,0,0,1,0.00031,0.1,0.00031,0
1,-11.163,321.67,0,4.4389e-07,-0.00030531,-0.00061061,0,0,0,1,0.00019832,0.48026,0.00036803,0,0,1,0.000315,0.1,0.000315,0
1,-11.163,321.67,0,4.4389e-07,-0.00030518,-0.00061036,0,0,0,1,0.00019832,0.48723,0.00037984,0,0,1,0.00032,0.1,0.00032,0
1,-11.163,321.67,0,4.4389e-07,-0.00030505,-0.00061011,0,0,0,1,0.00019832,0.49419,0.00039165,0,0,1,0.000325,0.1,0.000325,0
1,-11.163,321.67,0,4.4389e-07,-0.00030493,-0.00060986,0,0,0,1,0.00019832,0.50116,0.00040346,0,0,1,0.00033,0.1,0.00033,0
1,-11.163,321.67,0,4.4389e-07,-0.0003048,-0.00060961,0,0,0,1,0.00019832,0.50812,0.00041527,0,0,1,0.000335,0.1,0.000335,0
1,-11.163,321.67,0,4.4389e-07,-0.00030468,-0.00060935,0,0,0,1,0.00019832,0.51509,0.00042708,0,0,1,0.00034,0.1,0.00034,0
1,-11.163,321.67,0,4.4389e-07,-0.00030455,-0.0006091,0,0,0,1,0.00019832,0.52205,0.00043889,0,0,1,0.000345,0.1,0.000345,0
1,-11.163,321.67,0,4.4389e-07,-0.00030442,-0.00060885,0,0,0,1,0.00019832,0.52902,0.0004507,0,0,1,0.00035,0.1,0.00035,0
1,-11.163,321.67,0,4.4389e-07,-0.0003043,-0.0006086,0,0,0,1,0.00019832,0.53599,0.0004625,0,0,1,0.000355,0.1,0.000355,0
1,-11.163,321.67,0,4.4389e-07,-0.00030417,-0.00060834,0,0,0,1,0.00019832,0.54295,0.00047431,0,0,1,0.00036,0.1,0.00036,0
1,-11.163,321.67,0,4.4389e-07,-0.00030405,-0.00060809,0,0,0,1,0.00019832,0.54992,0.00048612,0,0,1,0.000365,0.1,0.000365,0
1,-11.163,321.67,0,4.4389e-07,-0.00030392,-0.00060784,0,0,0,1,0.00019832,0.55688,0.00049793,0,0,1,0.00037,0.1,0.00037,0
1,-11.163,321.67,0,4.4389e-07,-0.00030379,-0.00060759,0,0,0,1,0.00019832,0.56385,0.00050974,0,0,1,0.000375,0.1,0.000375,0
1,-11.163,321.67,0,4.4389e-07,-0.00030362,-0.00060724,0,0,0,1,0.00019832,0.57045,0.00052235,0,0,1,0.00038,0.1,0.00038,0
1,-11.163,321.67,0,4.4389e-07,-0.00030343,-0.00060685,0,0,0,1,0.00019832,0.57687,0.00053538,0,0,1,0.000385,0.1,0.000385,0
1,-11.163,321.67,0,4.4389e-07,-0.00030323,-0.00060646,0,0,0,1,0.00019832,0.58329,0.00054842,0,0,1,0.00039,0.1,0.00039,0
1,-11.163,321.67,0,4.4389e-07,-0.00030303,-0.00060607,0,0,0,1,0.00019832,0.5897,0.00056145,0,0,1,0.000395,0.1,0.000395,0
1,-11.163,321.67,0,4.4389e-07,-0.00030284,-0.00060567,0,0,0,1,0.00019832,0.59612,0.00057449,0,0,1,0.0004,0.1,0.0004,0
1,-11.163,321.67,0,4.4389e-07,-0.00030264,-0.00060528,0,0,0,1,0.00019832,0.60253,0.00058752,0,0,1,0.000405,0.1,0.000405,0
1,-11.163,321.67,0,4.4389e-07,-0.00030244,-0.00060489,0,0,0,1,0.00019832,0.60895,0.00060056,0,0,1,0.00041,0.1,0.00041,0
1,-11.163,321.67,0,4.4389e-07,-0.00030225,-0.00060449,0,0,0,1,0.00019832,0.61537,0.0006136,0,0,1,0.000415,0.1,0.000415,0
1,-11.163,321.67,0,4.4389e-07,-0.00030205,-0.0006041,0,0,0,1,0.00019832,0.62178,0.00062663,0,0,1,0.00042,0.1,0.00042,0
1,-11.163,321.67,0,4.4389e-07,-0.00030185,-0.00060371,0,0,0,1,0.00019832,0.6282,0.00063967,0,0,1,0.000425,0.1,0.000425,0
1,-11.163,321.67,0,4.4389e-07,-0.00030166,-0.00060332,0,0,0,1,0.00019832,0.63461,0.0006527,0,0,1,0.00043,0.1,0.00043,0
1,-11.163,321.67,0,4.4389e-07,-0.00030146,-0.00060292,0,0,0,1,0.00019832,0.64103,0.00066574,0,0,1,0.000435,0.1,0.000435,0
1,-11.163,321.67,0,4.4389e-07,-0.00030127,-0.00060253,0,0,0,1,0.00019832,0.64745,0.00067877,0,0,1,0.00044,0.1,0.00044,0
1,-11.163,321.67,0,4.4389e-07,-0.00030107,-0.00060214,0,0,0,1,0.00019832,0.65386,0.00069181,0,0,1,0.000445,0.1,0.000445,0
1,-11.163,321.67,0,4.4389e-07,-0.00030087,-0.00060174,0,0,0,1,0.00019832,0.66028,0.00070484,0,0,1,0.00045,0.1,0.00045,0
1,-11.163,321.67,0,4.4389e-07,-0.00030066,-0.00060131,0,0,0,1,0.00019832,0.66622,0.00071816,0,0,1,0.000455,0.1,0.000455,0
1,-11.163,321.67,0,4.4389e-07,-0.00030043,-0.00060085,0,0,0,1,0.00019832,0.67179,0.00073171,0,0,1,0.00046,0.1,0.00046,0
1,-11.163,321.67,0,4.4389e-07,-0.00030019,-0.00060039,0,0,0,1,0.00019832,0.67735,0.00074527,0,0,1,0.000465,0.1,0.000465,0
1,-11.163,321.67,0,4.4389e-07,-0.00029996,-0.00059993,0,0,0,1,0.00019832,0.68292,0.00075882,0,0,1,0.00047,0.1,0.00047,0
1,-11.163,321.67,0,4.4389e-07,-0.00029973,-0.00059947,0,0,0,1,0.00019832,0.68848,0.00077237,0,0,1,0.000475,0.1,0.000475,0
1,-11.163,321.67,0,4.4389e-07,-0.0002995,-0.000599,0,0,0,1,0.00019832,0.69405,0.00078592,0,0,1,0.00048,0.1,0.00048,0
1,-11.163,321.67,0,4.4389e-07,-0.00029927,-0.00059854,0,0,0,1,0.00019832,0.69961,0.00079947,0,0,1,0.000485,0.1,0.000485,0
1,-11.163,321.67,0,4.4389e-07,-0.00029904,-0.00059808,0,0,0,1,0.00019832,0.70518,0.00081302,0,0,1,0.00049,0.1,0.00049,0
1,-11.163,321.67,0,4.4389e-07,-0.00029881,-0.00059762,0,0,0,1,0.00019832,0.71074,0.00082657,0,0,1,0.000495,0.1,0.000495,0
1,-11.163,321.67,0,4.4389e-07,-0.00029858,-0.00059716,0,0,0,1,0.00019832,0.7163,0.00084012,0,0,1,0.0005,0.1,0.0005,0
1,-11.163,321.67,0,4.4389e-07,-0.00029835,-0.0005967,0,0,0,1,0.00019832,0.72187,0.00085367,0,0,1,0.000505,0.1,0.000505,0
1,-11.163,321.67,0,4.4389e-07,-0.00029812,-0.00059623,0,0,0,1,0.00019832,0.72743,0.00086722,0,0,1,0.00051,0.1,0.00051,0
1,-11.163,321.67,0,4.4389e-07,-0.00029789,-0.00059577,0,0,0,1,0.00019832,0.733,0.00088077,0,0,1,0.000515,0.1,0.000515,0
1,-11.163,321.67,0,4.4389e-07,-0.00029766,-0.00059531,0,0,0,1,0.00019832,0.73856,0.00089432,0,0,1,0.00052,0.1,0.00052,0
1,-11.163,321.67,0,4.4389e-07,-0.00029742,-0.00059485,0,0,0,1,0.00019832,0.74413,0.00090787,0,0,1,0.000525,0.1,0.000525,0
1,-11.163,321.67,0,4.4389e-07,-0.00029719,-0.00059439,0,0,0,1,0.00019832,0.74969,0.00092142,0,0,1,0.00053,0.1,0.00053,0
1,-11.163,321.67,0,4.4389e-07,-0.00029696,-0.00059393,0,0,0,1,0.00019832,0.75526,0.00093498,0,0,1,0.000535,0.1,0.000535,0
1,-11.163,321.67,0,4.4389e-07,-0.00029673,-0.00059346,0,0,0,1,0.00019832,0.76082,0.00094853,0,0,1,0.00054,0.1,0.00054,0
1,-11.163,321.67,0,4.4389e-07,-0.00029655,-0.0005931,0,0,0,1,0.00019832,0.76585,0.00096172,0,0,1,0.000545,0.1,0.000545,0
1,-11.163,321.67,0,4.4389e-07,-0.00029643,-0.00059285,0,0,0,1,0.00019832,0.77021,0.00097445,0,0,1,0.00055,0.1,0.00055,0
1,-11.163,321.67,0,4.4389e-07,-0.0002963,-0.00059261,0,0,0,1,0.00019832,0.77457,0.00098718,0,0,1,0.000555,0.1,0.000555,0
1,-11.163,321.67,0,4.4389e-07,-0.00029618,-0.00059236,0,0,0,1,0.00019832,0.77892,0.00099992,0,0,1,0.00056,0.1,0.00056,0
1,-11.163,321.67,0,4.4389e-07,-0.00029606,-0.00059212,0,0,0,1,0.00019832,0.78328,0.0010126,0,0,1,0.000565,0.1,0.000565,0
1,-11.163,321.67,0,4.4389e-07,-0.00029594,-0.00059187,0,0,0,1,0.00019832,0.78764,0.0010254,0,0,1,0.00057,0.1,0.00057,0
1,-11.163,321.67,0,4.4389e-07,-0.00029581,-0.00059163,0,0,0,1,0.00019832,0.79199,0.0010381,0,0,1,0.000575,0.1,0.000575,0
1,-11.163,321.67,0,4.4389e-07,-0.00029569,-0.00059138,0,0,0,1,0.00019832,0.79635,0.0010508,0,0,1,0.00058,0.1,0.00058,0
1,-11.163,321.67,0,4.4389e-07,-0.00029557,-0.00059114,0,0,0,1,0.00019832,0.80071,0.0010636,0,0,1,0.000585,0.1,0.000585,0
1,-11.163,321.67,0,4.4389e-07,-0.00029545,-0.00059089,0,0,0,1,0.00019832,0.80506,0.0010763,0,0,1,0.00059,0.1,0.00059,0
1,-11.163,321.67,0,4.4389e-07,-0.00029532,-0.00059065,0,0,0,1,0.00019832,0.80942,0.001089,0,0,1,0.000595,0.1,0.000595,0
1,-11.163,321.67,0,4.4389e-07,-0.0002952,-0.0005904,0,0,0,1,0.00019832,0.81378,0.0011018,0,0,1,0.0006,0.1,0.0006,0
1,-11.163,321.67,0,4.4389e-07,-0.00029508,-0.00059016,0,0,0,1,0.00019832,0.81813,0.0011145,0,0,1,0.000605,0.1,0.000605,0
1,-11.163,321.67,0,4.4389e-07,-0.00029496,-0.00058991,0,0,0,1,0.00019832,0.82249,0.0011272,0,0,1,0.00061,0.1,0.00061,0
1,-11.163,321.67,0,4.4389e-07,-0.00029483,-0.00058967,0,0,0,1,0.00019832,0.82685,0.00114,0,0,1,0.000615,0.1,0.000615,0
1,-11.163,321.67,0,4.4389e-07,-0.00029471,-0.00058942,0,0,0,1,0.00019832,0.8312,0.0011527,0,0,1,0.00062,0.1,0.00062,0
1,-11.163,321.67,0,4.4389e-07,-0.00029459,-0.00058918,0,0,0,1,0.00019832,0.83556,0.0011654,0,0,1,0.000625,0.1,0.000625,0
1,-11.163,321.67,0,4.4389e-07,-0.00029447,-0.00058893,0,0,0,1,0.00019832,0.83991,0.0011782,0,0,1,0.00063,0.1,0.00063,0
1,-11.163,321.67,0,4.4389e-07,-0.00029434,-0.00058869,0,0,0,1,0.00019832,0.84427,0.0011909,0,0,1,0.000635,0.1,0.000635,0
1,-11.163,321.67,0,4.4389e-07,-0.00029422,-0.00058844,0,0,0,1,0.00019832,0.84863,0.0012036,0,0,1,0.00064,0.1,0.00064,0
1,-11.163,321.67,0,4.4389e-07,-0.0002941,-0.0005882,0,0,0,1,0.00019832,0.85298,0.0012164,0,0,1,0.000645,0.1,0.000645,0
1,-11.163,321.67,0,4.4389e-07,-0.00029398,-0.00058795,0,0,0,1,0.00019832,0.85734,0.0012291,0,0,1,0.00065,0.1,0.00065,0
1,-11.163,321.67,0,4.4389e-07,-0.00029406,-0.00058812,0,0,0,1,0.00019832,0.86066,0.00124,0,0,1,0.000655,0.1,0.000655,0
1,-11.163,321.67,0,4.4389e-07,-0.00029423,-0.00058847,0,0,0,1,0.00019832,0.86354,0.0012502,0,0,1,0.00066,0.1,0.00066,0
1,-11.163,321.67,0,4.4389e-07,-0.00029441,-0.00058881,0,0,0,1,0.00019832,0.86642,0.0012603,0,0,1,0.000665,0.1,0.000665,0
1,-11.163,321.67,0,4.4389e-07,-0.00029458,-0.00058916,0,0,0,1,0.00019832,0.86931,0.0012705,0,0,1,0.00067,0.1,0.00067,0
1,-11.163,321.67,0,4.4389e-07,-0.00029475,-0.0005895,0,0,0,1,0.00019832,0.87219,0.0012806,0,0,1,0.000675,0.1,0.000675,0
1,-11.163,321.67,0,4.4389e-07,-0.00029492,-0.00058985,0,0,0,1,0.00019832,0.87507,0.0012908,0,0,1,0.00068,0.1,0.00068,0
1,-11.163,321.67,0,4.4389e-07,-0.0002951,-0.00059019,0,0,0,1,0.00019832,0.87795,0.0013009,0,0,1,0.000685,0.1,0.000685,0
1,-11.163,321.67,0,4.4389e-07,-0.00029527,-0.00059053,0,0,0,1,0.00019832,0.88084,0.001311,0,0,1,0.00069,0.1,0.00069,0
1,-11.163,321.67,0,4.4389e-07,-0.00029544,-0.00059088,0,0,0,1,0.00019832,0.88372,0.0013212,0,0,1,0.000695,0.1,0.000695,0
1,-11.163,321.67,0,4.4389e-07,-0.00029561,-0.00059122,0,0,0,1,0.00019832,0.8866,0.0013313,0,0,1,0.0007,0.1,0.0007,0
1,-11.163,321.67,0,4.4389e-07,-0.00029578,-0.00059157,0,0,0,1,0.00019832,0.88948,0.0013415,0,0,1,0.000705,0.1,0.000705,0
1,-11.163,321.67,0,4.4389e-07,-0.00029596,-0.00059191,0,0,0,1,0.00019832,0.89237,0.0013516,0,0,1,0.00071,0.1,0.00071,0
1,-11.163,321.67,0,4.4389e-07,-0.00029613,-0.00059226,0,0,0,1,0.00019832,0.89525,0.0013618,0,0,1,0.000715,0.1,0.000715,0
1,-11.163,321.67,0,4.4389e-07,-0.0002963,-0.0005926,0,0,0,1,0.00019832,0.89813,0.0013719,0,0,1,0.00072,0.1,0.00072,0
1,-11.163,321.67,0,4.4389e-07,-0.00029647,-0.00059295,0,0,0,1,0.00019832,0.90101,0.0013821,0,0,1,0.000725,0.1,0.000725,0
1,-11.163,321.67,0,4.4389e-07,-0.00029665,-0.00059329,0,0,0,1,0.00019832,0.9039,0.0013922,0,0,1,0.00073,0.1,0.00073,0
1,-11.163,321.67,0,4.4389e-07,-0.00029682,-0.00059363,0,0,0,1,0.00019832,0.90678,0.0014024,0,0,1,0.000735,0.1,0.000735,0
1,-11.163,321.67,0,4.4389e-07,-0.00029699,-0.00059398,0,0,0,1,0.00019832,0.90966,0.0014125,0,0,1,0.00074,0.1,0.00074,0
1,-11.163,321.67,0,4.4389e-07,-0.00029716,-0.00059432,0,0,0,1,0.00019832,0.91254,0.0014226,0,0,1,0.000745,0.1,0.000745,0
1,-11.163,321.67,0,4.4389e-07,-0.00029733,-0.00059467,0,0,0,1,0.00019832,0.91542,0.0014328,0,0,1,0.00075,0.1,0.00075,0
1,-11.163,321.67,0,4.4389e-07,-0.00029751,-0.00059501,0,0,0,1,0.00019832,0.91831,0.0014429,0,0,1,0.000755,0.1,0.000755,0
1,-11.163,321.67,0,4.4389e-07,-0.00029768,-0.00059536,0,0,0,1,0.00019832,0.92119,0.0014531,0,0,1,0.00076,0.1,0.00076,0
1,-11.163,321.67,0,4.4389e-07,-0.00029785,-0.0005957,0,0,0,1,0.00019832,0.92407,0.0014632,0,0,1,0.000765,0.1,0.000765,0
1,-11.163,321.67,0,4.4389e-07,-0.00029802,-0.00059605,0,0,0,1,0.00019832,0.92695,0.0014734,0,0,1,0.00077,0.1,0.00077,0
1,-11.163,321.67,0,4.4389e-07,-0.0002982,-0.00059639,0,0,0,1,0.00019832,0.92984,0.0014835,0,0,1,0.000775,0.1,0.000775,0
1,-11.163,321.67,0,4.4389e-07,-0.00029837,-0.00059673,0,0,0,1,0.00019832,0.93272,0.0014937,0,0,1,0.00078,0.1,0.00078,0
1,-11.163,321.67,0,4.4389e-07,-0.00029867,-0.00059734,0,0,0,1,0.00019832,0.93472,0.0015014,0,0,1,0.000785,0.1,0.000785,0
1,-11.163,321.67,0,4.4389e-07,-0.00029906,-0.00059811,0,0,0,1,0.00019832,0.93619,0.0015077,0,0,1,0.00079,0.1,0.00079,0
1,-11.163,321.67,0,4.4389e-07,-0.00029944,-0.00059888,0,0,0,1,0.00019832,0.93765,0.0015139,0,0,1,0.000795,0.1,0.000795,0
1,-11.163,321.67,0,4.4389e-07,-0.00029983,-0.00059965,0,0,0,1,0.00019832,0.93912,0.0015202,0,0,1,0.0008,0.1,0.0008,0
1,-11.163,321.67,0,4.4389e-07,-0.00030021,-0.00060042,0,0,0,1,0.00019832,0.94058,0.0015264,0,0,1,0.000805,0.1,0.000805,0
1,-11.163,321.67,0,4.4389e-07,-0.0003006,-0.00060119,0,0,0,1,0.00019832,0.94204,0.0015327,0,0,1,0.00081,0.1,0.00081,0
1,-11.163,321.67,0,4.4389e-07,-0.00030098,-0.00060196,0,0,0,1,0.00019832,0.94351,0.0015389,0,0,1,0.000815,0.1,0.000815,0
1,-11.163,321.67,0,4.4389e-07,-0.00030137,-0.00060273,0,0,0,1,0.00019832,0.94497,0.0015452,0,0,1,0.00082,0.1,0.00082,0
