"Density","Enthalpy","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Thermal_Conductivity","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,-11.163,321.67,0,4.4389e-07,-9.7152e-05,-0.0001943,0,0,0,1,0.00019832,0.19305,4.2008e-05,0,0,1,0.000175,0.2,0.000175,0
1,-11.163,321.67,0,4.4389e-07,-9.7152e-05,-0.0001943,0,0,0,1,0.00019832,0.19855,4.4271e-05,0,0,1,0.00018,0.2,0.00018,0
1,-11.163,321.67,0,4.4389e-07,-9.7152e-05,-0.0001943,0,0,0,1,0.00019832,0.20403,4.6858e-05,0,0,1,0.000185,0.2,0.000185,0
1,-11.163,321.67,0,4.4389e-07,-9.7151e-05,-0.0001943,0,0,0,1,0.00019832,0.20951,4.9567e-05,0,0,1,0.00019,0.2,0.00019,0
1,-11.163,321.67,0,4.4389e-07,-9.715e-05,-0.0001943,0,0,0,1,0.00019832,0.215,5.2275e-05,0,0,1,0.000195,0.2,0.000195,0
1,-11.163,321.67,0,4.4389e-07,-9.715e-05,-0.0001943,0,0,0,1,0.00019832,0.22048,5.4984e-05,0,0,1,0.0002,0.2,0.0002,0
1,-11.163,321.67,0,4.4389e-07,-9.7149e-05,-0.0001943,0,0,0,1,0.00019832,0.22596,5.7692e-05,0,0,1,0.000205,0.2,0.000205,0
1,-11.163,321.67,0,4.4389e-07,-9.7149e-05,-0.0001943,0,0,0,1,0.00019832,0.23144,6.0401e-05,0,0,1,0.00021,0.2,0.00021,0
1,-11.163,321.67,0,4.4389e-07,-9.7148e-05,-0.0001943,0,0,0,1,0.00019832,0.23692,6.3109e-05,0,0,1,0.000215,0.2,0.000215,0
1,-11.163,321.67,0,4.4389e-07,-9.7147e-05,-0.00019429,0,0,0,1,0.00019832,0.24239,6.6053e-05,0,0,1,0.00022,0.2,0.00022,0
1,-11.163,321.67,0,4.4389e-07,-9.7145e-05,-0.00019429,0,0,0,1,0.00019832,0.24784,6.9286e-05,0,0,1,0.000225,0.2,0.000225,0
1,-11.163,321.67,0,4.4389e-07,-9.7142e-05,-0.00019428,0,0,0,1,0.00019832,0.25329,7.2519e-05,0,0,1,0.00023,0.2,0.00023,0
1,-11.163,321.67,0,4.4389e-07,-9.714e-05,-0.00019428,0,0,0,1,0.00019832,0.25874,7.5752e-05,0,0,1,0.000235,0.2,0.000235,0
1,-11.163,321.67,0,4.4389e-07,-9.7138e-05,-0.00019428,0,0,0,1,0.00019832,0.26419,7.8985e-05,0,0,1,0.00024,0.2,0.00024,0
1,-11.163,321.67,0,4.4389e-07,-9.7136e-05,-0.00019427,0,0,0,1,0.00019832,0.26964,8.2218e-05,0,0,1,0.000245,0.2,0.000245,0
1,-11.163,321.67,0,4.4389e-07,-9.7134e-05,-0.00019427,0,0,0,1,0.00019832,0.27509,8.5451e-05,0,0,1,0.00025,0.2,0.00025,0
1,-11.163,321.67,0,4.4389e-07,-9.7131e-05,-0.00019426,0,0,0,1,0.00019832,0.28055,8.8684e-05,0,0,1,0.000255,0.2,0.000255,0
1,-11.163,321.67,0,4.4389e-07,-9.7129e-05,-0.00019426,0,0,0,1,0.00019832,0.286,9.1917e-05,0,0,1,0.00026,0.2,0.00026,0
1,-11.163,321.67,0,4.4389e-07,-9.7124e-05,-0.00019425,0,0,0,1,0.00019832,0.29141,9.5584e-05,0,0,1,0.000265,0.2,0.000265,0
1,-11.163,321.67,0,4.4389e-07,-9.7117e-05,-0.00019423,0,0,0,1,0.00019832,0.29681,9.9426e-05,0,0,1,0.00027,0.2,0.00027,0
1,-11.163,321.67,0,4.4389e-07,-9.7111e-05,-0.00019422,0,0,0,1,0.00019832,0.30221,0.00010327,0,0,1,0.000275,0.2,0.000275,0
1,-11.163,321.67,0,4.4389e-07,-9.7104e-05,-0.00019421,0,0,0,1,0.00019832,0.3076,0.00010711,0,0,1,0.00028,0.2,0.00028,0
1,-11.163,321.67,0,4.4389e-07,-9.7097e-05,-0.00019419,0,0,0,1,0.00019832,0.313,0.00011095,0,0,1,0.000285,0.2,0.000285,0
1,-11.163,321.67,0,4.4389e-07,-9.7091e-05,-0.00019418,0,0,0,1,0.00019832,0.3184,0.00011479,0,0,1,0.00029,0.2,0.00029,0
1,-11.163,321.67,0,4.4389e-07,-9.7084e-05,-0.00019417,0,0,0,1,0.00019832,0.3238,0.00011864,0,0,1,0.000295,0.2,0.000295,0
1,-11.163,321.67,0,4.4389e-07,-9.7077e-05,-0.00019415,0,0,0,1,0.00019832,0.3292,0.00012248,0,0,1,0.0003,0.2,0.0003,0
1,-11.163,321.67,0,4.4389e-07,-9.7071e-05,-0.00019414,0,0,0,1,0.00019832,0.3346,0.00012632,0,0,1,0.000305,0.2,0.000305,0
1,-11.163,321.67,0,4.4389e-07,-9.7064e-05,-0.00019413,0,0,0,1,0.00019832,0.33999,0.00013016,0,0,1,0.00031,0.2,0.00031,0
1,-11.163,321.67,0,4.4389e-07,-9.7055e-05,-0.00019411,0,0,0,1,0.00019832,0.34537,0.00013416,0,0,1,0.000315,0.2,0.000315,0
1,-11.163,321.67,0,4.4389e-07,-9.7039e-05,-0.00019408,0,0,0,1,0.00019832,0.35068,0.00013869,0,0,1,0.00032,0.2,0.00032,0
1,-11.163,321.67,0,4.4389e-07,-9.7022e-05,-0.00019404,0,0,0,1,0.00019832,0.35599,0.00014323,0,0,1,0.000325,0.2,0.000325,0
1,-11.163,321.67,0,4.4389e-07,-9.7006e-05,-0.00019401,0,0,0,1,0.00019832,0.3613,0.00014776,0,0,1,0.00033,0.2,0.00033,0
1,-11.163,321.67,0,4.4389e-07,-9.6989e-05,-0.00019398,0,0,0,1,0.00019832,0.3666,0.00015229,0,0,1,0.000335,0.2,0.000335,0
1,-11.163,321.67,0,4.4389e-07,-9.6973e-05,-0.00019395,0,0,0,1,0.00019832,0.37191,0.00015682,0,0,1,0.00034,0.2,0.00034,0
1,-11.163,321.67,0,4.4389e-07,-9.6956e-05,-0.00019391,0,0,0,1,0.00019832,0.37722,0.00016135,0,0,1,0.000345,0.2,0.000345,0
1,-11.163,321.67,0,4.4389e-07,-9.694e-05,-0.00019388,0,0,0,1,0.00019832,0.38253,0.00016588,0,0,1,0.00035,0.2,0.00035,0
1,-11.163,321.67,0,4.4389e-07,-9.6924e-05,-0.00019385,0,0,0,1,0.00019832,0.38784,0.00017042,0,0,1,0.000355,0.2,0.000355,0
1,-11.163,321.67,0,4.4389e-07,-9.6907e-05,-0.00019381,0,0,0,1,0.00019832,0.39314,0.00017495,0,0,1,0.00036,0.2,0.00036,0
1,-11.163,321.67,0,4.4389e-07,-9.6891e-05,-0.00019378,0,0,0,1,0.00019832,0.39845,0.00017948,0,0,1,0.000365,0.2,0.000365,0
1,-11.163,321.67,0,4.4389e-07,-9.6874e-05,-0.00019375,0,0,0,1,0.00019832,0.40376,0.00018401,0,0,1,0.00037,0.2,0.00037,0
1,-11.163,321.67,0,4.4389e-07,-9.6858e-05,-0.00019372,0,0,0,1,0.00019832,0.40907,0.00018854,0,0,1,0.000375,0.2,0.000375,0
1,-11.163,321.67,0,4.4389e-07,-9.683e-05,-0.00019366,0,0,0,1,0.00019832,0.41428,0.00019356,0,0,1,0.00038,0.2,0.00038,0
1,-11.163,321.67,0,4.4389e-07,-9.6795e-05,-0.00019359,0,0,0,1,0.00019832,0.41943,0.00019883,0,0,1,0.000385,0.2,0.000385,0
1,-11.163,321.67,0,4.4389e-07,-9.676e-05,-0.00019352,0,0,0,1,0.00019832,0.42459,0.00020411,0,0,1,0.00039,0.2,0.00039,0
1,-11.163,321.67,0,4.4389e-07,-9.6725e-05,-0.00019345,0,0,0,1,0.00019832,0.42974,0.00020939,0,0,1,0.000395,0.2,0.000395,0
1,-11.163,321.67,0,4.4389e-07,-9.669e-05,-0.00019338,0,0,0,1,0.00019832,0.4349,0.00021466,0,0,1,0.0004,0.2,0.0004,0
1,-11.163,321.67,0,4.4389e-07,-9.6656e-05,-0.00019331,0,0,0,1,0.00019832,0.44005,0.00021994,0,0,1,0.000405,0.2,0.000405,0
1,-11.163,321.67,0,4.4389e-07,-9.6621e-05,-0.00019324,0,0,0,1,0.00019832,0.44521,0.00022522,0,0,1,0.00041,0.2,0.00041,0
1,-11.163,321.67,0,4.4389e-07,-9.6586e-05,-0.00019317,0,0,0,1,0.00019832,0.45036,0.00023049,0,0,1,0.000415,0.2,0.000415,0
1,-11.163,321.67,0,4.4389e-07,-9.6551e-05,-0.0001931,0,0,0,1,0.00019832,0.45552,0.00023577,0,0,1,0.00042,0.2,0.00042,0
1,-11.163,321.67,0,4.4389e-07,-9.6516e-05,-0.00019303,0,0,0,1,0.00019832,0.46067,0.00024105,0,0,1,0.000425,0.2,0.000425,0
1,-11.163,321.67,0,4.4389e-07,-9.6482e-05,-0.00019296,0,0,0,1,0.00019832,0.46583,0.00024632,0,0,1,0.00043,0.2,0.00043,0
1,-11.163,321.67,0,4.4389e-07,-9.6447e-05,-0.00019289,0,0,0,1,0.00019832,0.47099,0.0002516,0,0,1,0.000435,0.2,0.000435,0
1,-11.163,321.67,0,4.4389e-07,-9.6412e-05,-0.00019282,0,0,0,1,0.00019832,0.47614,0.00025688,0,0,1,0.00044,0.2,0.00044,0
1,-11.163,321.67,0,4.4389e-07,-9.6377e-05,-0.00019275,0,0,0,1,0.00019832,0.4813,0.00026215,0,0,1,0.000445,0.2,0.000445,0
1,-11.163,321.67,0,4.4389e-07,-9.6342e-05,-0.00019268,0,0,0,1,0.00019832,0.48645,0.00026743,0,0,1,0.00045,0.2,0.00045,0
1,-11.163,321.67,0,4.4389e-07,-9.6291e-05,-0.00019258,0,0,0,1,0.00019832,0.49146,0.00027311,0,0,1,0.000455,0.2,0.000455,0
1,-11.163,321.67,0,4.4389e-07,-9.6227e-05,-0.00019245,0,0,0,1,0.00019832,0.49637,0.00027912,0,0,1,0.00046,0.2,0.00046,0
1,-11.163,321.67,0,4.4389e-07,-9.6163e-05,-0.00019233,0,0,0,1,0.00019832,0.50127,0.00028513,0,0,1,0.000465,0.2,0.000465,0
1,-11.163,321.67,0,4.4389e-07,-9.6099e-05,-0.0001922,0,0,0,1,0.00019832,0.50617,0.00029114,0,0,1,0.00047,0.2,0.00047,0
1,-11.163,321.67,0,4.4389e-07,-9.6035e-05,-0.00019207,0,0,0,1,0.00019832,0.51107,0.00029715,0,0,1,0.000475,0.2,0.000475,0
1,-11.163,321.67,0,4.4389e-07,-9.5971e-05,-0.00019194,0,0,0,1,0.00019832,0.51597,0.00030316,0,0,1,0.00048,0.2,0.00048,0
1,-11.163,321.67,0,4.4389e-07,-9.5907e-05,-0.00019181,0,0,0,1,0.00019832,0.52087,0.00030917,0,0,1,0.000485,0.2,0.000485,0
1,-11.163,321.67,0,4.4389e-07,-9.5843e-05,-0.00019169,0,0,0,1,0.00019832,0.52577,0.00031518,0,0,1,0.00049,0.2,0.00049,0
1,-11.163,321.67,0,4.4389e-07,-9.5778e-05,-0.00019156,0,0,0,1,0.00019832,0.53067,0.00032119,0,0,1,0.000495,0.2,0.000495,0
1,-11.163,321.67,0,4.4389e-07,-9.5714e-05,-0.00019143,0,0,0,1,0.00019832,0.53557,0.0003272,0,0,1,0.0005,0.2,0.0005,0
1,-11.163,321.67,0,4.4389e-07,-9.565e-05,-0.0001913,0,0,0,1,0.00019832,0.54047,0.00033321,0,0,1,0.000505,0.2,0.000505,0
1,-11.163,321.67,0,4.4389e-07,-9.5586e-05,-0.00019117,0,0,0,1,0.00019832,0.54537,0.00033923,0,0,1,0.00051,0.2,0.00051,0
1,-11.163,321.67,0,4.4389e-07,-9.5522e-05,-0.00019104,0,0,0,1,0.00019832,0.55027,0.00034524,0,0,1,0.000515,0.2,0.000515,0
1,-11.163,321.67,0,4.4389e-07,-9.5458e-05,-0.00019092,0,0,0,1,0.00019832,0.55517,0.00035125,0,0,1,0.00052,0.2,0.00052,0
1,-11.163,321.67,0,4.4389e-07,-9.5394e-05,-0.00019079,0,0,0,1,0.00019832,0.56007,0.00035726,0,0,1,0.000525,0.2,0.000525,0
1,-11.163,321.67,0,4.4389e-07,-9.533e-05,-0.00019066,0,0,0,1,0.00019832,0.56497,0.00036327,0,0,1,0.00053,0.2,0.00053,0
1,-11.163,321.67,0,4.4389e-07,-9.5266e-05,-0.00019053,0,0,0,1,0.00019832,0.56987,0.00036928,0,0,1,0.000535,0.2,0.000535,0
1,-11.163,321.67,0,4.4389e-07,-9.5202e-05,-0.0001904,0,0,0,1,0.00019832,0.57477,0.00037529,0,0,1,0.00054,0.2,0.00054,0
1,-11.163,321.67,0,4.4389e-07,-9.5122e-05,-0.00019024,0,0,0,1,0.00019832,0.57949,0.00038155,0,0,1,0.000545,0.2,0.000545,0
1,-11.163,321.67,0,4.4389e-07,-9.5024e-05,-0.00019005,0,0,0,1,0.00019832,0.58398,0.00038815,0,0,1,0.00055,0.2,0.00055,0
1,-11.163,321.67,0,4.4389e-07,-9.4925e-05,-0.00018985,0,0,0,1,0.00019832,0.58847,0.00039474,0,0,1,0.000555,0.2,0.000555,0
1,-11.163,321.67,0,4.4389e-07,-9.4827e-05,-0.00018965,0,0,0,1,0.00019832,0.59296,0.00040133,0,0,1,0.00056,0.2,0.00056,0
1,-11.163,321.67,0,4.4389e-07,-9.4728e-05,-0.00018946,0,0,0,1,0.00019832,0.59744,0.00040793,0,0,1,0.000565,0.2,0.000565,0
1,-11.163,321.67,0,4.4389e-07,-9.463e-05,-0.00018926,0,0,0,1,0.00019832,0.60193,0.00041452,0,0,1,0.00057,0.2,0.00057,0
1,-11.163,321.67,0,4.4389e-07,-9.4532e-05,-0.00018906,0,0,0,1,0.00019832,0.60642,0.00042111,0,0,1,0.000575,0.2,0.000575,0
1,-11.163,321.67,0,4.4389e-07,-9.4433e-05,-0.00018887,0,0,0,1,0.00019832,0.61091,0.00042771,0,0,1,0.00058,0.2,0.00058,0
1,-11.163,321.67,0,4.4389e-07,-9.4335e-05,-0.00018867,0,0,0,1,0.00019832,0.6154,0.0004343,0,0,1,0.000585,0.2,0.000585,0
1,-11.163,321.67,0,4.4389e-07,-9.4236e-05,-0.00018847,0,0,0,1,0.00019832,0.61989,0.00044089,0,0,1,0.00059,0.2,0.00059,0
1,-11.163,321.67,0,4.4389e-07,-9.4138e-05,-0.00018828,0,0,0,1,0.00019832,0.62437,0.00044749,0,0,1,0.000595,0.2,0.000595,0
1,-11.163,321.67,0,4.4389e-07,-9.4039e-05,-0.00018808,0,0,0,1,0.00019832,0.62886,0.00045408,0,0,1,0.0006,0.2,0.0006,0
1,-11.163,321.67,0,4.4389e-07,-9.3941e-05,-0.00018788,0,0,0,1,0.00019832,0.63335,0.00046067,0,0,1,0.000605,0.2,0.000605,0
1,-11.163,321.67,0,4.4389e-07,-9.3842e-05,-0.00018768,0,0,0,1,0.00019832,0.63784,0.00046727,0,0,1,0.00061,0.2,0.00061,0
1,-11.163,321.67,0,4.4389e-07,-9.3744e-05,-0.00018749,0,0,0,1,0.00019832,0.64233,0.00047386,0,0,1,0.000615,0.2,0.000615,0
1,-11.163,321.67,0,4.4389e-07,-9.3645e-05,-0.00018729,0,0,0,1,0.00019832,0.64681,0.00048045,0,0,1,0.00062,0.2,0.00062,0
1,-11.163,321.67,0,4.4389e-07,-9.3547e-05,-0.00018709,0,0,0,1,0.00019832,0.6513,0.00048705,0,0,1,0.000625,0.2,0.000625,0
1,-11.163,321.67,0,4.4389e-07,-9.3448e-05,-0.0001869,0,0,0,1,0.00019832,0.65579,0.00049364,0,0,1,0.00063,0.2,0.00063,0
1,-11.163,321.67,0,4.4389e-07,-9.335e-05,-0.0001867,0,0,0,1,0.00019832,0.66028,0.00050024,0,0,1,0.000635,0.2,0.000635,0
1,-11.163,321.67,0,4.4389e-07,-9.3251e-05,-0.0001865,0,0,0,1,0.00019832,0.66477,0.00050683,0,0,1,0.00064,0.2,0.00064,0
1,-11.163,321.67,0,4.4389e-07,-9.3153e-05,-0.00018631,0,0,0,1,0.00019832,0.66926,0.00051342,0,0,1,0.000645,0.2,0.000645,0
1,-11.163,321.67,0,4.4389e-07,-9.3055e-05,-0.00018611,0,0,0,1,0.00019832,0.67374,0.00052002,0,0,1,0.00065,0.2,0.00065,0
1,-11.163,321.67,0,4.4389e-07,-9.2948e-05,-0.0001859,0,0,0,1,0.00019832,0.67779,0.00052674,0,0,1,0.000655,0.2,0.000655,0
1,-11.163,321.67,0,4.4389e-07,-9.2838e-05,-0.00018568,0,0,0,1,0.00019832,0.68164,0.00053353,0,0,1,0.00066,0.2,0.00066,0
1,-11.163,321.67,0,4.4389e-07,-9.2728e-05,-0.00018546,0,0,0,1,0.00019832,0.6855,0.00054032,0,0,1,0.000665,0.2,0.000665,0
1,-11.163,321.67,0,4.4389e-07,-9.2619e-05,-0.00018524,0,0,0,1,0.00019832,0.68935,0.0005471,0,0,1,0.00067,0.2,0.00067,0
1,-11.163,321.67,0,4.4389e-07,-9.2509e-05,-0.00018502,0,0,0,1,0.00019832,0.69321,0.00055389,0,0,1,0.000675,0.2,0.000675,0
1,-11.163,321.67,0,4.4389e-07,-9.2399e-05,-0.0001848,0,0,0,1,0.00019832,0.69706,0.00056068,0,0,1,0.00068,0.2,0.00068,0
1,-11.163,321.67,0,4.4389e-07,-9.2289e-05,-0.00018458,0,0,0,1,0.00019832,0.70092,0.00056746,0,0,1,0.000685,0.2,0.000685,0
1,-11.163,321.67,0,4.4389e-07,-9.2179e-05,-0.00018436,0,0,0,1,0.00019832,0.70478,0.00057425,0,0,1,0.00069,0.2,0.00069,0
1,-11.163,321.67,0,4.4389e-07,-9.2069e-05,-0.00018414,0,0,0,1,0.00019832,0.70863,0.00058104,0,0,1,0.000695,0.2,0.000695,0
1,-11.163,321.67,0,4.4389e-07,-9.196e-05,-0.00018392,0,0,0,1,0.00019832,0.71249,0.00058782,0,0,1,0.0007,0.2,0.0007,0
1,-11.163,321.67,0,4.4389e-07,-9.185e-05,-0.0001837,0,0,0,1,0.00019832,0.71634,0.00059461,0,0,1,0.000705,0.2,0.000705,0
1,-11.163,321.67,0,4.4389e-07,-9.174e-05,-0.00018348,0,0,0,1,0.00019832,0.7202,0.0006014,0,0,1,0.00071,0.2,0.00071,0
1,-11.163,321.67,0,4.4389e-07,-9.163e-05,-0.00018326,0,0,0,1,0.00019832,0.72405,0.00060818,0,0,1,0.000715,0.2,0.000715,0
1,-11.163,321.67,0,4.4389e-07,-9.152e-05,-0.00018304,0,0,0,1,0.00019832,0.72791,0.00061497,0,0,1,0.00072,0.2,0.00072,0
1,-11.163,321.67,0,4.4389e-07,-9.141e-05,-0.00018282,0,0,0,1,0.00019832,0.73176,0.00062176,0,0,1,0.000725,0.2,0.000725,0
1,-11.163,321.67,0,4.4389e-07,-9.1301e-05,-0.0001826,0,0,0,1,0.00019832,0.73562,0.00062854,0,0,1,0.00073,0.2,0.00073,0
1,-11.163,321.67,0,4.4389e-07,-9.1191e-05,-0.00018238,0,0,0,1,0.00019832,0.73947,0.00063533,0,0,1,0.000735,0.2,0.000735,0
1,-11.163,321.67,0,4.4389e-07,-9.1081e-05,-0.00018216,0,0,0,1,0.00019832,0.74333,0.00064212,0,0,1,0.00074,0.2,0.00074,0
1,-11.163,321.67,0,4.4389e-07,-9.0971e-05,-0.00018194,0,0,0,1,0.00019832,0.74718,0.0006489,0,0,1,0.000745,0.2,0.000745,0
1,-11.163,321.67,0,4.4389e-07,-9.0861e-05,-0.00018172,0,0,0,1,0.00019832,0.75104,0.00065569,0,0,1,0.00075,0.2,0.00075,0
1,-11.163,321.67,0,4.4389e-07,-9.0751e-05,-0.0001815,0,0,0,1,0.00019832,0.7549,0.00066248,0,0,1,0.000755,0.2,0.000755,0
1,-11.163,321.67,0,4.4389e-07,-9.0642e-05,-0.00018128,0,0,0,1,0.00019832,0.75875,0.00066926,0,0,1,0.00076,0.2,0.00076,0
1,-11.163,321.67,0,4.4389e-07,-9.0532e-05,-0.00018106,0,0,0,1,0.00019832,0.76261,0.00067605,0,0,1,0.000765,0.2,0.000765,0
1,-11.163,321.67,0,4.4389e-07,-9.0422e-05,-0.00018084,0,0,0,1,0.00019832,0.76646,0.00068283,0,0,1,0.00077,0.2,0.00077,0
1,-11.163,321.67,0,4.4389e-07,-9.0312e-05,-0.00018062,0,0,0,1,0.00019832,0.77032,0.00068962,0,0,1,0.000775,0.2,0.000775,0
1,-11.163,321.67,0,4.4389e-07,-9.0202e-05,-0.0001804,0,0,0,1,0.00019832,0.77417,0.00069641,0,0,1,0.00078,0.2,0.00078,0
1,-11.163,321.67,0,4.4389e-07,-9.0134e-05,-0.00018027,0,0,0,1,0.00019832,0.77748,0.00070288,0,0,1,0.000785,0.2,0.000785,0
1,-11.163,321.67,0,4.4389e-07,-9.009e-05,-0.00018018,0,0,0,1,0.00019832,0.78045,0.00070916,0,0,1,0.00079,0.2,0.00079,0
1,-11.163,321.67,0,4.4389e-07,-9.0047e-05,-0.00018009,0,0,0,1,0.00019832,0.78342,0.00071543,0,0,1,0.000795,0.2,0.000795,0
1,-11.163,321.67,0,4.4389e-07,-9.0004e-05,-0.00018001,0,0,0,1,0.00019832,0.78639,0.00072171,0,0,1,0.0008,0.2,0.0008,0
